P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
5	3	17	0	-0.79	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.76	1
5	3	18	1	+0.08	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.03	1
5	3	19	1	+0.78	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.53	1
5	3	20	0	-0.85	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.48	1
5	3	21	1	+0.07	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.48	1
5	3	22	1	+0.75	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.50	1
5	3	23	1	+0.92	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.51	1
5	3	24	0	-0.01	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.91	1
5	3	25	0	-0.57	NaN	NaN	NaN	NaN	NaN	NaN	0	+2.68	1
5	3	26	1	+0.91	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.70	1
5	3	27	0	-0.56	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.94	1
5	3	28	1	+0.32	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.01	1
5	3	29	1	+0.61	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.70	1
5	4	0	1	+0.50	NaN	NaN	NaN	NaN	NaN	NaN	1	+3.17	1
5	4	1	0	-0.05	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.51	1
5	4	2	0	-0.70	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.62	1
5	4	3	1	+0.13	NaN	NaN	NaN	NaN	NaN	NaN	1	+4.04	1
5	4	4	0	-0.61	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.55	1
5	4	5	0	-0.78	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.61	1
5	4	6	0	-0.59	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.59	1
5	4	7	1	+0.33	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.73	1
5	4	8	0	-0.59	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.68	1
5	4	9	1	+0.24	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.96	1
5	4	10	1	+0.80	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.57	1
5	4	11	1	+0.45	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.75	1
5	4	12	1	+0.83	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.56	1
5	4	13	1	+0.90	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.49	1
5	4	14	0	-0.80	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.58	1
5	4	15	1	+0.48	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
5	4	16	1	+0.49	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.52	1
5	4	17	1	+0.31	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.15	1
5	4	18	1	+0.87	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.52	1
5	4	19	0	-0.36	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.65	1
5	4	20	0	-0.33	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.72	1
5	4	21	1	+0.81	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.62	1
5	4	22	0	-0.13	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.09	1
5	4	23	0	-0.63	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.56	1
5	4	24	0	-0.61	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.54	1
5	4	25	0	-0.70	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.50	1
5	4	26	1	+0.32	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.47	1
5	4	27	0	-0.11	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.74	1
5	4	28	1	+0.41	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.85	1
5	4	29	1	+0.11	NaN	NaN	NaN	NaN	NaN	NaN	1	+2.20	1
5	5	0	1	+0.37	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.78	1
5	5	1	0	-0.82	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.46	1
5	5	2	0	-0.18	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.12	1
5	5	3	0	-0.20	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.63	1
5	5	4	1	+0.28	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.12	1
5	5	5	0	-0.47	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.51	1
5	5	6	0	-0.32	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.67	1
5	5	7	0	-0.19	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.07	1
5	5	8	0	-0.47	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.52	1
5	5	9	0	-0.60	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.55	1
5	5	10	1	+0.28	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.61	1
5	5	11	1	+0.65	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.51	1
5	5	12	1	+0.31	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.52	1
5	5	13	1	+0.89	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.52	1
5	5	14	1	+0.44	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.65	1
5	5	15	1	+0.69	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.48	1
5	5	16	1	+0.44	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.49	1
5	5	17	1	+0.89	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.40	1
5	5	18	0	-0.15	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.50	1
5	5	19	1	+0.55	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.57	1
5	5	20	0	-0.10	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.10	1
5	5	21	0	-0.60	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.58	1
5	5	22	0	-0.88	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.52	1
5	5	23	0	-0.55	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.47	1
5	5	24	1	+0.55	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.53	1
5	5	25	1	+0.41	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.49	1
5	5	26	1	+0.16	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.96	1
5	5	27	1	+0.72	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.55	1
5	5	28	0	-0.03	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.42	1
5	5	29	1	+0.19	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.30	1
5	6	0	1	+0.01	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.12	1
5	6	1	0	-0.31	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.86	1
5	6	2	0	-0.17	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.29	1
5	6	3	0	-0.15	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.00	1
5	6	4	0	-0.19	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.74	1
5	6	5	1	+0.03	NaN	NaN	NaN	NaN	NaN	NaN	0	+2.43	0
5	6	6	1	+0.52	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.65	1
5	6	7	1	+0.62	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.59	1
5	6	8	0	-0.02	NaN	NaN	NaN	NaN	NaN	NaN	0	+2.23	1
5	6	9	0	-0.22	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.04	1
5	6	10	0	-0.40	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.78	1
5	6	11	0	-0.40	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.57	1
5	6	12	0	-0.19	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.55	1
5	6	13	0	-0.83	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.68	1
5	6	14	1	+0.40	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.00	1
5	6	15	0	-0.84	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.57	1
5	6	16	0	-0.29	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.73	1
5	6	17	0	-0.75	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.58	1
5	6	18	0	-0.78	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.49	1
5	6	19	0	-0.03	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.72	1
5	6	20	1	+0.13	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.87	1
5	6	21	1	+0.40	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.10	1
5	6	22	1	+0.05	NaN	NaN	NaN	NaN	NaN	NaN	0	+2.47	0
5	6	23	1	+0.89	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.66	1
5	6	24	0	-0.82	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.53	1
5	6	25	1	+0.77	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
5	6	26	1	+0.18	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.65	1
5	6	27	1	+0.66	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.51	1
5	6	28	0	-0.03	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.00	1
5	6	29	1	+0.23	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.72	1
