P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
10	0	28	1	+0.14	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.53	1
10	0	29	1	+0.45	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	1	0	0	-0.76	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.85	1
10	1	1	1	+0.39	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.44	1
10	1	2	1	+0.16	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.59	1
10	1	3	1	+0.97	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.40	1
10	1	4	0	-0.74	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	1	5	0	-0.08	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	1	6	0	-0.37	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	1	7	0	-0.63	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	1	8	1	+0.69	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	1	9	0	-0.74	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	1	10	1	+0.39	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	1	11	1	+0.57	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	1	12	1	+0.57	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.44	1
10	1	13	0	-0.56	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.44	1
10	1	14	1	+0.55	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
10	1	15	1	+0.15	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.43	1
10	1	16	1	+0.10	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.69	1
10	1	17	1	+0.74	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.47	1
10	1	18	0	-0.13	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.54	1
10	1	19	1	+0.45	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.47	1
10	1	20	1	+0.44	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.34	1
10	1	21	1	+0.19	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.46	1
10	1	22	1	+0.33	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.51	1
10	1	23	1	+0.71	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	1	24	0	-0.05	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.55	1
10	1	25	1	+0.62	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	1	26	0	-0.05	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.44	1
10	1	27	1	+0.10	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.49	1
10	1	28	0	-0.14	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	1	29	0	-0.64	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	2	0	0	-0.02	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.96	1
10	2	1	0	-0.66	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	2	2	1	+0.28	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	2	3	0	-0.81	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	2	4	1	+0.54	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	2	5	0	-0.89	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	2	6	0	-0.16	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.56	0
10	2	7	0	-0.05	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.53	0
10	2	8	1	+0.08	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.54	1
10	2	9	0	-0.30	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	2	10	1	+0.70	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	2	11	0	-0.10	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	2	12	0	-0.66	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	2	13	1	+0.10	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.49	1
10	2	14	0	-0.91	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	2	15	0	-0.77	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.42	1
10	2	16	0	-0.35	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	2	17	0	-0.27	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.45	1
10	2	18	0	-0.62	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	2	19	1	+0.48	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.46	1
10	2	20	0	-0.54	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	2	21	0	-0.54	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	2	22	0	-0.15	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	2	23	0	-0.26	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	2	24	1	+0.71	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.63	1
10	2	25	1	+0.14	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.42	1
10	2	26	0	-0.27	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.45	1
10	2	27	0	-0.27	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.50	1
10	2	28	1	+0.71	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.34	1
10	2	29	1	+0.45	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	3	0	1	+0.75	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.54	1
10	3	1	0	-0.48	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.80	1
10	3	2	0	-0.73	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.47	1
10	3	3	1	+0.70	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.34	1
10	3	4	1	+0.33	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	3	5	0	-0.36	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	3	6	0	-0.13	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.61	1
10	3	7	0	-0.87	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	3	8	0	-0.35	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.42	1
10	3	9	1	+1.00	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.54	1
10	3	10	1	+0.58	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	3	11	0	-0.87	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.32	1
10	3	12	0	-0.54	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	3	13	0	-0.54	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	3	14	0	-0.59	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	3	15	1	+0.13	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.29	1
10	3	16	1	+0.82	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	3	17	1	+0.44	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.47	1
10	3	18	0	-0.29	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.35	1
10	3	19	0	-0.48	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	3	20	0	-0.84	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	3	21	0	-0.53	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	3	22	0	-0.76	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	3	23	0	-0.47	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.30	1
10	3	24	1	+0.75	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.34	1
10	3	25	0	-0.87	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.31	1
10	3	26	1	+0.12	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	3	27	1	+0.93	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	3	28	1	+0.40	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.44	1
10	3	29	0	-0.61	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	4	0	0	-0.75	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.46	1
10	4	1	1	+0.39	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.44	1
10	4	2	0	-0.11	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.33	1
10	4	3	0	-0.75	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	4	4	0	-0.94	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	4	5	0	-0.59	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	4	6	1	+0.98	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
10	4	7	0	-0.76	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	4	8	1	+0.45	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	4	9	0	-0.80	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.35	1
10	4	10	1	+0.07	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	4	11	0	-0.66	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.32	1
10	4	12	0	-0.97	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.19	0
10	4	13	1	+0.00	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.42	1
10	4	14	0	-0.97	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	4	15	1	+0.81	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.32	1
10	4	16	1	+0.52	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.40	1
10	4	17	0	-0.30	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.35	1
10	4	18	1	+0.34	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
10	4	19	1	+0.46	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.36	1
10	4	20	0	-0.47	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.34	1
10	4	21	0	-0.29	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	0
10	4	22	0	-0.81	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	4	23	0	-0.58	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.34	1
10	4	24	1	+0.95	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	4	25	0	-0.12	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	4	26	1	+0.40	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.31	1
10	4	27	0	-0.53	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.31	1
10	4	28	1	+0.88	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.31	1
10	4	29	0	-0.27	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.30	1
10	5	0	1	+0.67	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.67	1
10	5	1	1	+0.57	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	5	2	0	-0.74	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.31	1
10	5	3	0	-0.43	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.23	0
10	5	4	1	+0.32	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	5	5	1	+0.36	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.40	1
10	5	6	1	+0.30	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.48	1
10	5	7	0	-0.38	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.44	1
10	5	8	1	+0.27	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.53	1
10	5	9	1	+0.45	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	5	10	0	-0.76	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.47	1
10	5	11	1	+0.51	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	5	12	1	+0.79	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	5	13	0	-0.54	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	5	14	1	+0.01	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	5	15	0	-0.51	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	5	16	1	+0.23	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	5	17	1	+0.77	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	5	18	1	+0.70	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	5	19	1	+0.12	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.52	0
10	5	20	1	+0.78	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.36	1
10	5	21	0	-0.15	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.47	1
10	5	22	0	-0.93	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	5	23	0	-0.57	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.44	1
10	5	24	0	-0.41	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.49	1
10	5	25	1	+0.36	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	5	26	1	+0.61	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.40	1
10	5	27	1	+0.29	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.52	1
10	5	28	1	+0.38	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.48	1
10	5	29	1	+0.28	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	6	0	1	+0.21	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.59	1
10	6	1	0	-0.32	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	6	2	1	+0.99	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.32	1
10	6	3	1	+0.66	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	6	4	0	-0.46	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	6	5	1	+0.19	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	6	6	1	+0.47	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	6	7	0	-0.16	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.46	1
10	6	8	1	+0.89	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	6	9	0	-0.74	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.31	1
10	6	10	0	-0.12	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.64	1
10	6	11	1	+0.18	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.46	1
10	6	12	0	-0.58	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	6	13	0	-0.64	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.44	1
10	6	14	1	+0.51	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.47	1
10	6	15	0	-0.11	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.50	1
10	6	16	0	-0.90	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	6	17	0	-0.46	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.48	1
10	6	18	0	-0.51	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.51	1
10	6	19	1	+0.53	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.44	1
10	6	20	1	+0.46	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.42	1
10	6	21	0	-0.18	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	6	22	0	-0.95	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	6	23	1	+0.22	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	6	24	1	+0.09	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.75	0
10	6	25	1	+0.72	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	6	26	0	-0.03	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.53	1
10	6	27	0	-0.39	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	6	28	0	-0.12	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.54	1
10	6	29	1	+0.05	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.71	0
10	7	0	0	-0.36	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.56	1
10	7	1	1	+0.24	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.46	1
10	7	2	0	-0.71	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.57	1
10	7	3	0	-0.10	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.75	1
10	7	4	1	+0.47	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.47	1
10	7	5	1	+0.50	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.60	1
10	7	6	1	+0.89	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.59	1
10	7	7	0	-0.94	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	7	8	1	+0.97	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	7	9	0	-0.99	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.48	1
10	7	10	0	-0.42	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.42	1
10	7	11	1	+0.51	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	7	12	0	-0.42	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	7	13	1	+0.97	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.36	1
10	7	14	1	+0.43	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	7	15	0	-0.56	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.40	1
10	7	16	1	+0.44	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.30	1
10	7	17	0	-0.66	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.31	1
10	7	18	0	-0.15	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.33	0
10	7	19	1	+0.82	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.48	1
10	7	20	1	+0.07	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.46	1
10	7	21	1	+0.84	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	7	22	0	-0.87	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.37	1
10	7	23	0	-0.55	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	7	24	0	-0.64	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	7	25	0	-0.20	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	7	26	0	-0.83	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	7	27	0	-0.89	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.34	1
10	7	28	1	+0.95	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	7	29	1	+0.19	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	8	0	0	-0.28	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.67	1
10	8	1	1	+0.93	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	8	2	0	-0.79	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.35	1
10	8	3	1	+0.15	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	8	4	1	+0.21	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.34	1
10	8	5	1	+0.47	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	8	6	1	+0.24	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.34	1
10	8	7	1	+0.32	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.36	1
10	8	8	1	+0.01	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.30	1
10	8	9	0	-0.94	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	8	10	1	+0.69	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
10	8	11	0	-0.51	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	8	12	0	-0.94	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.39	1
10	8	13	1	+0.19	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.40	1
10	8	14	1	+0.43	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	8	15	0	-1.00	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	8	16	1	+0.35	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	8	17	0	-0.72	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.33	1
10	8	18	1	+0.26	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.36	1
10	8	19	1	+0.80	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
10	8	20	1	+0.72	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	8	21	1	+0.39	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
10	8	22	0	-0.22	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	0
10	8	23	1	+0.94	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	0
10	8	24	1	+0.08	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	8	25	0	-0.53	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
10	8	26	1	+0.47	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
10	8	27	1	+0.56	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.32	1
10	8	28	1	+0.31	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	8	29	0	-0.10	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	0
10	9	0	0	-0.43	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.51	1
10	9	1	1	+0.46	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.42	1
10	9	2	0	-0.23	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.68	1
10	9	3	0	-0.25	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.46	1
10	9	4	0	-0.12	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.47	1
10	9	5	0	-0.53	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.44	1
10	9	6	1	+0.82	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
10	9	7	0	-0.99	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.36	1
10	9	8	0	-0.52	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	9	9	0	-0.18	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.42	1
10	9	10	1	+0.86	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	9	11	1	+0.75	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
10	9	12	1	+1.00	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	9	13	1	+0.38	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
10	9	14	1	+0.18	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.61	1
10	9	15	0	-0.26	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.44	1
10	9	16	1	+0.07	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.65	1
10	9	17	1	+0.38	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.49	1
10	9	18	1	+0.42	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.43	1
10	9	19	1	+0.15	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.42	1
10	9	20	0	-0.55	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.41	1
10	9	21	1	+0.90	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.37	1
10	9	22	0	-0.67	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.42	1
10	9	23	1	+0.32	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
10	9	24	0	-0.10	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.53	1
10	9	25	0	-0.97	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.48	1
10	9	26	0	-0.06	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.30	1
10	9	27	0	-0.71	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.63	1
10	9	28	0	-0.77	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
10	9	29	1	+0.42	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.51	1
