P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
0	1	13	0	-0.70	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.94	1
0	1	14	0	-0.22	NaN	NaN	NaN	NaN	NaN	NaN	0	+3.45	1
0	1	15	0	-0.98	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.10	1
0	1	16	0	-0.20	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.06	1
0	1	17	0	-0.23	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.01	0
0	1	18	0	-0.41	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.12	0
0	1	19	0	-0.21	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.75	0
0	1	20	0	-0.86	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.79	1
0	1	21	0	-0.11	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.11	0
0	1	22	0	-0.75	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.82	1
0	1	23	1	+0.34	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.41	0
0	1	24	1	+0.94	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.79	1
0	1	25	1	+0.46	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.10	1
0	1	26	0	-0.65	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.75	1
0	1	27	1	+0.71	NaN	NaN	NaN	NaN	NaN	NaN	1	+1.15	1
0	1	28	0	-0.06	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.28	1
0	1	29	1	+0.19	NaN	NaN	NaN	NaN	NaN	NaN	0	+1.00	0
0	2	0	0	-0.09	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.73	1
0	2	1	0	-0.23	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.60	1
0	2	2	1	+0.59	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.74	1
0	2	3	0	-0.32	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.58	1
0	2	4	0	-0.98	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.55	1
0	2	5	0	-0.98	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.55	1
0	2	6	1	+0.53	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.67	1
0	2	7	1	+0.10	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.71	0
0	2	8	1	+0.59	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.79	1
0	2	9	1	+0.72	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.68	0
0	2	10	0	-0.49	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.76	1
0	2	11	0	-0.58	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.63	1
0	2	12	0	-0.42	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.98	0
0	2	13	0	-0.69	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.61	1
0	2	14	1	+0.75	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.67	1
0	2	15	1	+0.48	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.66	1
0	2	16	0	-0.57	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.81	1
0	2	17	1	+0.93	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.70	1
0	2	18	0	-0.91	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.72	1
0	2	19	1	+0.79	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.77	1
0	2	20	1	+0.11	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.91	1
0	2	21	0	-0.14	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.70	1
0	2	22	1	+0.47	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.77	1
0	2	23	1	+0.74	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.65	1
0	2	24	1	+0.94	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.55	1
0	2	25	1	+0.57	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.58	1
0	2	26	1	+0.19	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.61	1
0	2	27	0	-0.70	NaN	NaN	NaN	NaN	NaN	NaN	0	+0.83	1
0	2	28	1	+0.96	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.77	1
0	2	29	1	+0.76	NaN	NaN	NaN	NaN	NaN	NaN	1	+0.70	1
