P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
8	5	23	+0.99	1	25	+0.04	+0.96	1	1	NaN	1
8	5	24	+0.99	1	26	+0.04	+0.96	1	1	NaN	1
8	5	25	+0.99	1	27	+0.04	+0.96	1	1	NaN	1
8	5	26	+0.99	1	28	+0.04	+0.96	1	1	NaN	1
8	5	27	+0.99	1	29	+0.03	+0.97	1	1	NaN	1
8	5	28	+0.99	1	30	+0.03	+0.97	1	1	NaN	1
8	5	29	+0.99	1	31	+0.03	+0.97	1	1	NaN	1
8	6	0	+0.46	1	2	+0.50	+0.50	0	0	NaN	0
8	6	1	+0.46	2	2	+0.33	+0.67	1	1	NaN	0
8	6	2	+0.46	3	2	+0.50	+0.50	0	0	NaN	1
8	6	3	+0.46	3	3	+0.60	+0.40	0	0	NaN	0
8	6	4	+0.46	3	4	+0.50	+0.50	0	0	NaN	0
8	6	5	+0.46	4	4	+0.43	+0.57	1	1	NaN	0
8	6	6	+0.46	5	4	+0.50	+0.50	0	0	NaN	1
8	6	7	+0.46	5	5	+0.56	+0.44	0	0	NaN	0
8	6	8	+0.46	6	5	+0.50	+0.50	0	0	NaN	1
8	6	9	+0.46	7	5	+0.55	+0.45	0	0	NaN	1
8	6	10	+0.46	8	5	+0.58	+0.42	0	0	NaN	1
8	6	11	+0.46	8	6	+0.62	+0.38	0	0	NaN	0
8	6	12	+0.46	9	6	+0.57	+0.43	0	0	NaN	1
8	6	13	+0.46	10	6	+0.60	+0.40	0	0	NaN	1
8	6	14	+0.46	11	6	+0.62	+0.38	0	0	NaN	1
8	6	15	+0.46	11	7	+0.65	+0.35	0	0	NaN	0
8	6	16	+0.46	12	7	+0.61	+0.39	0	0	NaN	1
8	6	17	+0.46	12	8	+0.63	+0.37	0	0	NaN	0
8	6	18	+0.46	12	9	+0.60	+0.40	0	0	NaN	0
8	6	19	+0.46	12	10	+0.57	+0.43	0	0	NaN	0
8	6	20	+0.46	12	11	+0.55	+0.45	0	0	NaN	0
8	6	21	+0.46	12	12	+0.52	+0.48	0	0	NaN	0
8	6	22	+0.46	13	12	+0.50	+0.50	0	0	NaN	1
8	6	23	+0.46	14	12	+0.52	+0.48	0	0	NaN	1
8	6	24	+0.46	15	12	+0.54	+0.46	0	0	NaN	1
8	6	25	+0.46	15	13	+0.56	+0.44	0	1	NaN	1
8	6	26	+0.46	15	14	+0.54	+0.46	0	0	NaN	0
8	6	27	+0.46	15	15	+0.52	+0.48	0	0	NaN	0
8	6	28	+0.46	15	16	+0.50	+0.50	0	0	NaN	0
8	6	29	+0.46	16	16	+0.48	+0.52	1	1	NaN	0
8	7	0	+0.33	2	1	+0.50	+0.50	0	0	NaN	1
8	7	1	+0.33	3	1	+0.67	+0.33	0	1	NaN	0
8	7	2	+0.33	4	1	+0.75	+0.25	0	0	NaN	1
8	7	3	+0.33	5	1	+0.80	+0.20	0	0	NaN	1
8	7	4	+0.33	6	1	+0.83	+0.17	0	0	NaN	1
8	7	5	+0.33	7	1	+0.86	+0.14	0	0	NaN	1
8	7	6	+0.33	8	1	+0.88	+0.12	0	0	NaN	1
8	7	7	+0.33	9	1	+0.89	+0.11	0	0	NaN	1
8	7	8	+0.33	10	1	+0.90	+0.10	0	0	NaN	1
8	7	9	+0.33	11	1	+0.91	+0.09	0	0	NaN	1
8	7	10	+0.33	12	1	+0.92	+0.08	0	0	NaN	1
8	7	11	+0.33	13	1	+0.92	+0.08	0	0	NaN	1
8	7	12	+0.33	13	2	+0.93	+0.07	0	0	NaN	0
8	7	13	+0.33	13	3	+0.87	+0.13	0	1	NaN	1
8	7	14	+0.33	14	3	+0.81	+0.19	0	0	NaN	1
8	7	15	+0.33	15	3	+0.82	+0.18	0	0	NaN	1
8	7	16	+0.33	16	3	+0.83	+0.17	0	0	NaN	1
8	7	17	+0.33	16	4	+0.84	+0.16	0	0	NaN	0
8	7	18	+0.33	16	5	+0.80	+0.20	0	0	NaN	0
8	7	19	+0.33	17	5	+0.76	+0.24	0	0	NaN	1
8	7	20	+0.33	18	5	+0.77	+0.23	0	0	NaN	1
8	7	21	+0.33	18	6	+0.78	+0.22	0	0	NaN	0
8	7	22	+0.33	18	7	+0.75	+0.25	0	0	NaN	0
8	7	23	+0.33	19	7	+0.72	+0.28	0	0	NaN	1
8	7	24	+0.33	19	8	+0.73	+0.27	0	0	NaN	0
8	7	25	+0.33	20	8	+0.70	+0.30	0	0	NaN	1
8	7	26	+0.33	20	9	+0.71	+0.29	0	0	NaN	0
8	7	27	+0.33	21	9	+0.69	+0.31	0	0	NaN	1
8	7	28	+0.33	22	9	+0.70	+0.30	0	0	NaN	1
8	7	29	+0.33	23	9	+0.71	+0.29	0	1	NaN	0
8	8	0	+0.29	2	1	+0.50	+0.50	0	0	NaN	1
8	8	1	+0.29	3	1	+0.67	+0.33	0	0	NaN	1
8	8	2	+0.29	4	1	+0.75	+0.25	0	0	NaN	1
8	8	3	+0.29	5	1	+0.80	+0.20	0	0	NaN	1
8	8	4	+0.29	6	1	+0.83	+0.17	0	0	NaN	1
8	8	5	+0.29	7	1	+0.86	+0.14	0	1	NaN	0
8	8	6	+0.29	8	1	+0.88	+0.12	0	0	NaN	1
8	8	7	+0.29	9	1	+0.89	+0.11	0	0	NaN	1
8	8	8	+0.29	10	1	+0.90	+0.10	0	0	NaN	1
8	8	9	+0.29	11	1	+0.91	+0.09	0	0	NaN	1
8	8	10	+0.29	12	1	+0.92	+0.08	0	0	NaN	1
8	8	11	+0.29	13	1	+0.92	+0.08	0	0	NaN	1
8	8	12	+0.29	13	2	+0.93	+0.07	0	0	NaN	0
8	8	13	+0.29	13	3	+0.87	+0.13	0	0	NaN	0
8	8	14	+0.29	14	3	+0.81	+0.19	0	0	NaN	1
8	8	15	+0.29	14	4	+0.82	+0.18	0	0	NaN	0
8	8	16	+0.29	15	4	+0.78	+0.22	0	0	NaN	1
8	8	17	+0.29	16	4	+0.79	+0.21	0	0	NaN	1
8	8	18	+0.29	16	5	+0.80	+0.20	0	1	NaN	1
8	8	19	+0.29	17	5	+0.76	+0.24	0	0	NaN	1
8	8	20	+0.29	17	6	+0.77	+0.23	0	0	NaN	0
8	8	21	+0.29	18	6	+0.74	+0.26	0	0	NaN	1
8	8	22	+0.29	19	6	+0.75	+0.25	0	0	NaN	1
8	8	23	+0.29	20	6	+0.76	+0.24	0	0	NaN	1
8	8	24	+0.29	20	7	+0.77	+0.23	0	0	NaN	0
8	8	25	+0.29	20	8	+0.74	+0.26	0	0	NaN	0
8	8	26	+0.29	20	9	+0.71	+0.29	0	0	NaN	0
8	8	27	+0.29	21	9	+0.69	+0.31	0	0	NaN	1
8	8	28	+0.29	22	9	+0.70	+0.30	0	0	NaN	1
8	8	29	+0.29	22	10	+0.71	+0.29	0	0	NaN	0
8	9	0	+0.95	1	2	+0.50	+0.50	0	0	NaN	0
8	9	1	+0.95	1	3	+0.33	+0.67	1	1	NaN	1
8	9	2	+0.95	1	4	+0.25	+0.75	1	1	NaN	1
8	9	3	+0.95	1	5	+0.20	+0.80	1	1	NaN	1
8	9	4	+0.95	1	6	+0.17	+0.83	1	1	NaN	1
8	9	5	+0.95	1	7	+0.14	+0.86	1	1	NaN	1
8	9	6	+0.95	1	8	+0.12	+0.88	1	1	NaN	1
8	9	7	+0.95	1	9	+0.11	+0.89	1	1	NaN	1
8	9	8	+0.95	1	10	+0.10	+0.90	1	1	NaN	1
8	9	9	+0.95	1	11	+0.09	+0.91	1	1	NaN	1
8	9	10	+0.95	1	12	+0.08	+0.92	1	1	NaN	1
8	9	11	+0.95	1	13	+0.08	+0.92	1	1	NaN	1
8	9	12	+0.95	1	14	+0.07	+0.93	1	1	NaN	1
8	9	13	+0.95	1	15	+0.07	+0.93	1	1	NaN	1
8	9	14	+0.95	1	16	+0.06	+0.94	1	1	NaN	1
8	9	15	+0.95	1	17	+0.06	+0.94	1	1	NaN	1
8	9	16	+0.95	1	18	+0.06	+0.94	1	1	NaN	1
8	9	17	+0.95	1	19	+0.05	+0.95	1	1	NaN	1
8	9	18	+0.95	1	20	+0.05	+0.95	1	1	NaN	1
8	9	19	+0.95	1	21	+0.05	+0.95	1	1	NaN	1
8	9	20	+0.95	1	22	+0.05	+0.95	1	1	NaN	1
8	9	21	+0.95	1	23	+0.04	+0.96	1	1	NaN	1
8	9	22	+0.95	1	24	+0.04	+0.96	1	1	NaN	1
8	9	23	+0.95	2	24	+0.04	+0.96	1	1	NaN	0
8	9	24	+0.95	2	25	+0.08	+0.92	1	1	NaN	1
8	9	25	+0.95	2	26	+0.07	+0.93	1	1	NaN	1
8	9	26	+0.95	2	27	+0.07	+0.93	1	1	NaN	1
8	9	27	+0.95	2	28	+0.07	+0.93	1	1	NaN	1
8	9	28	+0.95	2	29	+0.07	+0.93	1	1	NaN	1
8	9	29	+0.95	2	30	+0.06	+0.94	1	1	NaN	1
