P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
4	0	0	+0.40	1	2	+0.50	+0.50	0	0	NaN	0
4	0	1	+0.40	2	2	+0.33	+0.67	1	1	NaN	0
4	0	2	+0.40	2	3	+0.50	+0.50	0	0	NaN	0
4	0	3	+0.40	3	3	+0.40	+0.60	1	1	NaN	0
4	0	4	+0.40	4	3	+0.50	+0.50	0	0	NaN	1
4	0	5	+0.40	4	4	+0.57	+0.43	0	0	NaN	0
4	0	6	+0.40	4	5	+0.50	+0.50	0	0	NaN	0
4	0	7	+0.40	5	5	+0.44	+0.56	1	1	NaN	0
4	0	8	+0.40	6	5	+0.50	+0.50	0	0	NaN	1
4	0	9	+0.40	6	6	+0.55	+0.45	0	0	NaN	0
4	0	10	+0.40	7	6	+0.50	+0.50	0	0	NaN	1
4	0	11	+0.40	8	6	+0.54	+0.46	0	0	NaN	1
4	0	12	+0.40	9	6	+0.57	+0.43	0	0	NaN	1
4	0	13	+0.40	9	7	+0.60	+0.40	0	0	NaN	0
4	0	14	+0.40	9	8	+0.56	+0.44	0	0	NaN	0
4	0	15	+0.40	10	8	+0.53	+0.47	0	0	NaN	1
4	0	16	+0.40	10	9	+0.56	+0.44	0	0	NaN	0
4	0	17	+0.40	10	10	+0.53	+0.47	0	0	NaN	0
4	0	18	+0.40	11	10	+0.50	+0.50	0	0	NaN	1
4	0	19	+0.40	12	10	+0.52	+0.48	0	0	NaN	1
4	0	20	+0.40	12	11	+0.55	+0.45	0	0	NaN	0
4	0	21	+0.40	12	12	+0.52	+0.48	0	0	NaN	0
4	0	22	+0.40	12	13	+0.50	+0.50	0	0	NaN	0
4	0	23	+0.40	12	14	+0.48	+0.52	1	1	NaN	1
4	0	24	+0.40	12	15	+0.46	+0.54	1	1	NaN	1
4	0	25	+0.40	13	15	+0.44	+0.56	1	1	NaN	0
4	0	26	+0.40	13	16	+0.46	+0.54	1	1	NaN	1
4	0	27	+0.40	13	17	+0.45	+0.55	1	1	NaN	1
4	0	28	+0.40	13	18	+0.43	+0.57	1	1	NaN	1
4	0	29	+0.40	14	18	+0.42	+0.58	1	1	NaN	0
4	1	0	+0.47	1	2	+0.50	+0.50	0	0	NaN	0
4	1	1	+0.47	1	3	+0.33	+0.67	1	1	NaN	1
4	1	2	+0.47	1	4	+0.25	+0.75	1	0	NaN	0
4	1	3	+0.47	1	5	+0.20	+0.80	1	1	NaN	1
4	1	4	+0.47	1	6	+0.17	+0.83	1	1	NaN	1
4	1	5	+0.47	1	7	+0.14	+0.86	1	1	NaN	1
4	1	6	+0.47	2	7	+0.12	+0.88	1	1	NaN	0
4	1	7	+0.47	3	7	+0.22	+0.78	1	1	NaN	0
4	1	8	+0.47	3	8	+0.30	+0.70	1	1	NaN	1
4	1	9	+0.47	3	9	+0.27	+0.73	1	1	NaN	1
4	1	10	+0.47	3	10	+0.25	+0.75	1	1	NaN	1
4	1	11	+0.47	3	11	+0.23	+0.77	1	1	NaN	1
4	1	12	+0.47	4	11	+0.21	+0.79	1	1	NaN	0
4	1	13	+0.47	5	11	+0.27	+0.73	1	1	NaN	0
4	1	14	+0.47	5	12	+0.31	+0.69	1	1	NaN	1
4	1	15	+0.47	6	12	+0.29	+0.71	1	1	NaN	0
4	1	16	+0.47	6	13	+0.33	+0.67	1	1	NaN	1
4	1	17	+0.47	6	14	+0.32	+0.68	1	1	NaN	1
4	1	18	+0.47	7	14	+0.30	+0.70	1	1	NaN	0
4	1	19	+0.47	8	14	+0.33	+0.67	1	1	NaN	0
4	1	20	+0.47	9	14	+0.36	+0.64	1	1	NaN	0
4	1	21	+0.47	9	15	+0.39	+0.61	1	1	NaN	1
4	1	22	+0.47	9	16	+0.38	+0.62	1	1	NaN	1
4	1	23	+0.47	10	16	+0.36	+0.64	1	1	NaN	0
4	1	24	+0.47	11	16	+0.38	+0.62	1	1	NaN	0
4	1	25	+0.47	12	16	+0.41	+0.59	1	1	NaN	0
4	1	26	+0.47	12	17	+0.43	+0.57	1	1	NaN	1
4	1	27	+0.47	12	18	+0.41	+0.59	1	1	NaN	1
4	1	28	+0.47	13	18	+0.40	+0.60	1	1	NaN	0
4	1	29	+0.47	13	19	+0.42	+0.58	1	1	NaN	1
4	2	0	+0.34	2	1	+0.50	+0.50	0	0	NaN	1
4	2	1	+0.34	2	2	+0.67	+0.33	0	0	NaN	0
4	2	2	+0.34	2	3	+0.50	+0.50	0	0	NaN	0
4	2	3	+0.34	2	4	+0.40	+0.60	1	1	NaN	1
4	2	4	+0.34	3	4	+0.33	+0.67	1	1	NaN	0
4	2	5	+0.34	3	5	+0.43	+0.57	1	1	NaN	1
4	2	6	+0.34	4	5	+0.38	+0.62	1	1	NaN	0
4	2	7	+0.34	4	6	+0.44	+0.56	1	1	NaN	1
4	2	8	+0.34	5	6	+0.40	+0.60	1	1	NaN	0
4	2	9	+0.34	5	7	+0.45	+0.55	1	1	NaN	1
4	2	10	+0.34	6	7	+0.42	+0.58	1	1	NaN	0
4	2	11	+0.34	6	8	+0.46	+0.54	1	1	NaN	1
4	2	12	+0.34	6	9	+0.43	+0.57	1	1	NaN	1
4	2	13	+0.34	7	9	+0.40	+0.60	1	1	NaN	0
4	2	14	+0.34	7	10	+0.44	+0.56	1	1	NaN	1
4	2	15	+0.34	8	10	+0.41	+0.59	1	1	NaN	0
4	2	16	+0.34	8	11	+0.44	+0.56	1	1	NaN	1
4	2	17	+0.34	8	12	+0.42	+0.58	1	1	NaN	1
4	2	18	+0.34	9	12	+0.40	+0.60	1	1	NaN	0
4	2	19	+0.34	10	12	+0.43	+0.57	1	1	NaN	0
4	2	20	+0.34	10	13	+0.45	+0.55	1	1	NaN	1
4	2	21	+0.34	11	13	+0.43	+0.57	1	1	NaN	0
4	2	22	+0.34	11	14	+0.46	+0.54	1	1	NaN	1
4	2	23	+0.34	11	15	+0.44	+0.56	1	1	NaN	1
4	2	24	+0.34	12	15	+0.42	+0.58	1	1	NaN	0
4	2	25	+0.34	12	16	+0.44	+0.56	1	1	NaN	1
4	2	26	+0.34	12	17	+0.43	+0.57	1	1	NaN	1
4	2	27	+0.34	13	17	+0.41	+0.59	1	1	NaN	0
4	2	28	+0.34	13	18	+0.43	+0.57	1	1	NaN	1
4	2	29	+0.34	13	19	+0.42	+0.58	1	1	NaN	1
4	3	0	+0.86	1	2	+0.50	+0.50	0	0	NaN	0
4	3	1	+0.86	1	3	+0.33	+0.67	1	1	NaN	1
4	3	2	+0.86	1	4	+0.25	+0.75	1	1	NaN	1
4	3	3	+0.86	1	5	+0.20	+0.80	1	1	NaN	1
4	3	4	+0.86	1	6	+0.17	+0.83	1	1	NaN	1
4	3	5	+0.86	1	7	+0.14	+0.86	1	1	NaN	1
4	3	6	+0.86	1	8	+0.12	+0.88	1	1	NaN	1
4	3	7	+0.86	1	9	+0.11	+0.89	1	1	NaN	1
4	3	8	+0.86	1	10	+0.10	+0.90	1	1	NaN	1
4	3	9	+0.86	2	10	+0.09	+0.91	1	1	NaN	0
4	3	10	+0.86	2	11	+0.17	+0.83	1	1	NaN	1
4	3	11	+0.86	3	11	+0.15	+0.85	1	1	NaN	0
4	3	12	+0.86	4	11	+0.21	+0.79	1	1	NaN	0
4	3	13	+0.86	4	12	+0.27	+0.73	1	1	NaN	1
4	3	14	+0.86	4	13	+0.25	+0.75	1	1	NaN	1
4	3	15	+0.86	4	14	+0.24	+0.76	1	1	NaN	1
4	3	16	+0.86	4	15	+0.22	+0.78	1	1	NaN	1
4	3	17	+0.86	4	16	+0.21	+0.79	1	1	NaN	1
4	3	18	+0.86	4	17	+0.20	+0.80	1	1	NaN	1
4	3	19	+0.86	4	18	+0.19	+0.81	1	1	NaN	1
4	3	20	+0.86	4	19	+0.18	+0.82	1	1	NaN	1
4	3	21	+0.86	4	20	+0.17	+0.83	1	1	NaN	1
4	3	22	+0.86	5	20	+0.17	+0.83	1	1	NaN	0
4	3	23	+0.86	5	21	+0.20	+0.80	1	1	NaN	1
4	3	24	+0.86	5	22	+0.19	+0.81	1	1	NaN	1
4	3	25	+0.86	5	23	+0.19	+0.81	1	1	NaN	1
4	3	26	+0.86	5	24	+0.18	+0.82	1	1	NaN	1
4	3	27	+0.86	5	25	+0.17	+0.83	1	1	NaN	1
4	3	28	+0.86	5	26	+0.17	+0.83	1	1	NaN	1
4	3	29	+0.86	5	27	+0.16	+0.84	1	1	NaN	1
4	4	0	+0.70	1	2	+0.50	+0.50	0	0	NaN	0
4	4	1	+0.70	2	2	+0.33	+0.67	1	1	NaN	0
4	4	2	+0.70	2	3	+0.50	+0.50	0	0	NaN	0
4	4	3	+0.70	2	4	+0.40	+0.60	1	1	NaN	1
4	4	4	+0.70	2	5	+0.33	+0.67	1	1	NaN	1
4	4	5	+0.70	3	5	+0.29	+0.71	1	1	NaN	0
4	4	6	+0.70	3	6	+0.38	+0.62	1	1	NaN	1
4	4	7	+0.70	3	7	+0.33	+0.67	1	1	NaN	1
4	4	8	+0.70	4	7	+0.30	+0.70	1	1	NaN	0
4	4	9	+0.70	5	7	+0.36	+0.64	1	1	NaN	0
4	4	10	+0.70	5	8	+0.42	+0.58	1	1	NaN	1
