P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
24	0	0	+0.53	2	1	+0.50	+0.50	0	0	NaN	1
24	0	1	+0.53	3	1	+0.67	+0.33	0	0	NaN	1
24	0	2	+0.53	4	1	+0.75	+0.25	0	0	NaN	1
24	0	3	+0.53	5	1	+0.80	+0.20	0	0	NaN	1
24	0	4	+0.53	5	2	+0.83	+0.17	0	0	NaN	0
24	0	5	+0.53	5	3	+0.71	+0.29	0	0	NaN	0
24	0	6	+0.53	5	4	+0.62	+0.38	0	0	NaN	0
24	0	7	+0.53	6	4	+0.56	+0.44	0	0	NaN	1
24	0	8	+0.53	6	5	+0.60	+0.40	0	0	NaN	0
24	0	9	+0.53	6	6	+0.55	+0.45	0	0	NaN	0
24	0	10	+0.53	6	7	+0.50	+0.50	0	0	NaN	0
24	0	11	+0.53	7	7	+0.46	+0.54	1	1	NaN	0
24	0	12	+0.53	8	7	+0.50	+0.50	0	0	NaN	1
24	0	13	+0.53	9	7	+0.53	+0.47	0	0	NaN	1
24	0	14	+0.53	9	8	+0.56	+0.44	0	0	NaN	0
24	0	15	+0.53	9	9	+0.53	+0.47	0	0	NaN	0
24	0	16	+0.53	9	10	+0.50	+0.50	0	0	NaN	0
24	0	17	+0.53	10	10	+0.47	+0.53	1	1	NaN	0
24	0	18	+0.53	10	11	+0.50	+0.50	0	0	NaN	0
24	0	19	+0.53	11	11	+0.48	+0.52	1	1	NaN	0
24	0	20	+0.53	12	11	+0.50	+0.50	0	0	NaN	1
24	0	21	+0.53	12	12	+0.52	+0.48	0	0	NaN	0
24	0	22	+0.53	12	13	+0.50	+0.50	0	0	NaN	0
24	0	23	+0.53	12	14	+0.48	+0.52	1	1	NaN	1
24	0	24	+0.53	12	15	+0.46	+0.54	1	1	NaN	1
24	0	25	+0.53	12	16	+0.44	+0.56	1	0	NaN	0
24	0	26	+0.53	13	16	+0.43	+0.57	1	1	NaN	0
24	0	27	+0.53	13	17	+0.45	+0.55	1	1	NaN	1
24	0	28	+0.53	14	17	+0.43	+0.57	1	1	NaN	0
24	0	29	+0.53	14	18	+0.45	+0.55	1	1	NaN	1
24	1	0	+0.07	2	1	+0.50	+0.50	0	0	NaN	1
24	1	1	+0.07	3	1	+0.67	+0.33	0	0	NaN	1
24	1	2	+0.07	4	1	+0.75	+0.25	0	0	NaN	1
24	1	3	+0.07	5	1	+0.80	+0.20	0	0	NaN	1
24	1	4	+0.07	6	1	+0.83	+0.17	0	0	NaN	1
24	1	5	+0.07	7	1	+0.86	+0.14	0	0	NaN	1
24	1	6	+0.07	8	1	+0.88	+0.12	0	0	NaN	1
24	1	7	+0.07	9	1	+0.89	+0.11	0	1	NaN	0
24	1	8	+0.07	10	1	+0.90	+0.10	0	0	NaN	1
24	1	9	+0.07	10	2	+0.91	+0.09	0	0	NaN	0
24	1	10	+0.07	11	2	+0.83	+0.17	0	0	NaN	1
24	1	11	+0.07	12	2	+0.85	+0.15	0	1	NaN	0
24	1	12	+0.07	13	2	+0.86	+0.14	0	0	NaN	1
24	1	13	+0.07	14	2	+0.87	+0.13	0	0	NaN	1
24	1	14	+0.07	15	2	+0.88	+0.12	0	0	NaN	1
24	1	15	+0.07	15	3	+0.88	+0.12	0	0	NaN	0
24	1	16	+0.07	16	3	+0.83	+0.17	0	0	NaN	1
24	1	17	+0.07	17	3	+0.84	+0.16	0	0	NaN	1
24	1	18	+0.07	18	3	+0.85	+0.15	0	0	NaN	1
24	1	19	+0.07	19	3	+0.86	+0.14	0	0	NaN	1
24	1	20	+0.07	19	4	+0.86	+0.14	0	0	NaN	0
24	1	21	+0.07	20	4	+0.83	+0.17	0	0	NaN	1
24	1	22	+0.07	21	4	+0.83	+0.17	0	0	NaN	1
24	1	23	+0.07	22	4	+0.84	+0.16	0	0	NaN	1
24	1	24	+0.07	23	4	+0.85	+0.15	0	0	NaN	1
24	1	25	+0.07	24	4	+0.85	+0.15	0	0	NaN	1
24	1	26	+0.07	25	4	+0.86	+0.14	0	0	NaN	1
24	1	27	+0.07	25	5	+0.86	+0.14	0	0	NaN	0
24	1	28	+0.07	26	5	+0.83	+0.17	0	0	NaN	1
24	1	29	+0.07	27	5	+0.84	+0.16	0	0	NaN	1
24	2	0	+0.91	1	2	+0.50	+0.50	0	0	NaN	0
24	2	1	+0.91	1	3	+0.33	+0.67	1	1	NaN	1
24	2	2	+0.91	1	4	+0.25	+0.75	1	1	NaN	1
24	2	3	+0.91	1	5	+0.20	+0.80	1	0	NaN	0
24	2	4	+0.91	1	6	+0.17	+0.83	1	1	NaN	1
24	2	5	+0.91	2	6	+0.14	+0.86	1	0	NaN	1
24	2	6	+0.91	2	7	+0.25	+0.75	1	1	NaN	1
24	2	7	+0.91	2	8	+0.22	+0.78	1	0	NaN	0
24	2	8	+0.91	2	9	+0.20	+0.80	1	1	NaN	1
24	2	9	+0.91	2	10	+0.18	+0.82	1	1	NaN	1
24	2	10	+0.91	2	11	+0.17	+0.83	1	1	NaN	1
24	2	11	+0.91	2	12	+0.15	+0.85	1	1	NaN	1
24	2	12	+0.91	3	12	+0.14	+0.86	1	1	NaN	0
24	2	13	+0.91	3	13	+0.20	+0.80	1	1	NaN	1
24	2	14	+0.91	3	14	+0.19	+0.81	1	1	NaN	1
24	2	15	+0.91	4	14	+0.18	+0.82	1	0	NaN	1
24	2	16	+0.91	4	15	+0.22	+0.78	1	1	NaN	1
24	2	17	+0.91	4	16	+0.21	+0.79	1	1	NaN	1
24	2	18	+0.91	4	17	+0.20	+0.80	1	0	NaN	0
24	2	19	+0.91	4	18	+0.19	+0.81	1	1	NaN	1
24	2	20	+0.91	4	19	+0.18	+0.82	1	1	NaN	1
24	2	21	+0.91	4	20	+0.17	+0.83	1	1	NaN	1
24	2	22	+0.91	4	21	+0.17	+0.83	1	1	NaN	1
24	2	23	+0.91	4	22	+0.16	+0.84	1	1	NaN	1
24	2	24	+0.91	4	23	+0.15	+0.85	1	1	NaN	1
24	2	25	+0.91	4	24	+0.15	+0.85	1	1	NaN	1
24	2	26	+0.91	4	25	+0.14	+0.86	1	0	NaN	0
24	2	27	+0.91	4	26	+0.14	+0.86	1	1	NaN	1
24	2	28	+0.91	4	27	+0.13	+0.87	1	1	NaN	1
24	2	29	+0.91	5	27	+0.13	+0.87	1	1	NaN	0
24	3	0	+0.07	1	2	+0.50	+0.50	0	0	NaN	0
24	3	1	+0.07	2	2	+0.33	+0.67	1	1	NaN	0
24	3	2	+0.07	3	2	+0.50	+0.50	0	0	NaN	1
24	3	3	+0.07	4	2	+0.60	+0.40	0	0	NaN	1
24	3	4	+0.07	5	2	+0.67	+0.33	0	0	NaN	1
24	3	5	+0.07	6	2	+0.71	+0.29	0	0	NaN	1
24	3	6	+0.07	7	2	+0.75	+0.25	0	0	NaN	1
24	3	7	+0.07	8	2	+0.78	+0.22	0	0	NaN	1
24	3	8	+0.07	9	2	+0.80	+0.20	0	0	NaN	1
24	3	9	+0.07	10	2	+0.82	+0.18	0	0	NaN	1
24	3	10	+0.07	11	2	+0.83	+0.17	0	0	NaN	1
24	3	11	+0.07	12	2	+0.85	+0.15	0	0	NaN	1
24	3	12	+0.07	12	3	+0.86	+0.14	0	0	NaN	0
24	3	13	+0.07	13	3	+0.80	+0.20	0	0	NaN	1
24	3	14	+0.07	14	3	+0.81	+0.19	0	0	NaN	1
24	3	15	+0.07	15	3	+0.82	+0.18	0	0	NaN	1
24	3	16	+0.07	16	3	+0.83	+0.17	0	0	NaN	1
24	3	17	+0.07	17	3	+0.84	+0.16	0	0	NaN	1
24	3	18	+0.07	18	3	+0.85	+0.15	0	0	NaN	1
24	3	19	+0.07	19	3	+0.86	+0.14	0	0	NaN	1
24	3	20	+0.07	20	3	+0.86	+0.14	0	0	NaN	1
24	3	21	+0.07	21	3	+0.87	+0.13	0	0	NaN	1
24	3	22	+0.07	22	3	+0.88	+0.12	0	0	NaN	1
24	3	23	+0.07	23	3	+0.88	+0.12	0	0	NaN	1
24	3	24	+0.07	24	3	+0.88	+0.12	0	0	NaN	1
24	3	25	+0.07	25	3	+0.89	+0.11	0	1	NaN	0
24	3	26	+0.07	26	3	+0.89	+0.11	0	0	NaN	1
24	3	27	+0.07	27	3	+0.90	+0.10	0	0	NaN	1
24	3	28	+0.07	28	3	+0.90	+0.10	0	0	NaN	1
24	3	29	+0.07	29	3	+0.90	+0.10	0	0	NaN	1
24	4	0	+0.28	2	1	+0.50	+0.50	0	0	NaN	1
24	4	1	+0.28	3	1	+0.67	+0.33	0	0	NaN	1
24	4	2	+0.28	4	1	+0.75	+0.25	0	0	NaN	1
24	4	3	+0.28	5	1	+0.80	+0.20	0	0	NaN	1
24	4	4	+0.28	6	1	+0.83	+0.17	0	0	NaN	1
24	4	5	+0.28	7	1	+0.86	+0.14	0	0	NaN	1
24	4	6	+0.28	7	2	+0.88	+0.12	0	0	NaN	0
24	4	7	+0.28	8	2	+0.78	+0.22	0	0	NaN	1
24	4	8	+0.28	9	2	+0.80	+0.20	0	0	NaN	1
24	4	9	+0.28	10	2	+0.82	+0.18	0	0	NaN	1
24	4	10	+0.28	10	3	+0.83	+0.17	0	0	NaN	0
24	4	11	+0.28	11	3	+0.77	+0.23	0	0	NaN	1
24	4	12	+0.28	12	3	+0.79	+0.21	0	0	NaN	1
24	4	13	+0.28	13	3	+0.80	+0.20	0	0	NaN	1
24	4	14	+0.28	14	3	+0.81	+0.19	0	0	NaN	1
24	4	15	+0.28	14	4	+0.82	+0.18	0	0	NaN	0
24	4	16	+0.28	14	5	+0.78	+0.22	0	0	NaN	0
24	4	17	+0.28	15	5	+0.74	+0.26	0	0	NaN	1
24	4	18	+0.28	16	5	+0.75	+0.25	0	0	NaN	1
24	4	19	+0.28	17	5	+0.76	+0.24	0	0	NaN	1
24	4	20	+0.28	18	5	+0.77	+0.23	0	0	NaN	1
24	4	21	+0.28	19	5	+0.78	+0.22	0	0	NaN	1
24	4	22	+0.28	19	6	+0.79	+0.21	0	0	NaN	0
24	4	23	+0.28	20	6	+0.76	+0.24	0	0	NaN	1
24	4	24	+0.28	20	7	+0.77	+0.23	0	0	NaN	0
24	4	25	+0.28	20	8	+0.74	+0.26	0	0	NaN	0
24	4	26	+0.28	20	9	+0.71	+0.29	0	0	NaN	0
24	4	27	+0.28	21	9	+0.69	+0.31	0	0	NaN	1
24	4	28	+0.28	22	9	+0.70	+0.30	0	0	NaN	1
24	4	29	+0.28	23	9	+0.71	+0.29	0	0	NaN	1
24	5	0	+0.31	2	1	+0.50	+0.50	0	0	NaN	1
24	5	1	+0.31	3	1	+0.67	+0.33	0	0	NaN	1
24	5	2	+0.31	4	1	+0.75	+0.25	0	0	NaN	1
24	5	3	+0.31	5	1	+0.80	+0.20	0	0	NaN	1
24	5	4	+0.31	6	1	+0.83	+0.17	0	0	NaN	1
24	5	5	+0.31	7	1	+0.86	+0.14	0	0	NaN	1
24	5	6	+0.31	8	1	+0.88	+0.12	0	1	NaN	0
24	5	7	+0.31	9	1	+0.89	+0.11	0	0	NaN	1
24	5	8	+0.31	10	1	+0.90	+0.10	0	0	NaN	1
24	5	9	+0.31	10	2	+0.91	+0.09	0	0	NaN	0
24	5	10	+0.31	10	3	+0.83	+0.17	0	0	NaN	0
24	5	11	+0.31	11	3	+0.77	+0.23	0	0	NaN	1
24	5	12	+0.31	11	4	+0.79	+0.21	0	0	NaN	0
24	5	13	+0.31	12	4	+0.73	+0.27	0	0	NaN	1
24	5	14	+0.31	13	4	+0.75	+0.25	0	0	NaN	1
24	5	15	+0.31	14	4	+0.76	+0.24	0	0	NaN	1
24	5	16	+0.31	15	4	+0.78	+0.22	0	0	NaN	1
24	5	17	+0.31	16	4	+0.79	+0.21	0	0	NaN	1
24	5	18	+0.31	17	4	+0.80	+0.20	0	0	NaN	1
24	5	19	+0.31	17	5	+0.81	+0.19	0	0	NaN	0
24	5	20	+0.31	18	5	+0.77	+0.23	0	0	NaN	1
24	5	21	+0.31	19	5	+0.78	+0.22	0	0	NaN	1
24	5	22	+0.31	20	5	+0.79	+0.21	0	0	NaN	1
24	5	23	+0.31	21	5	+0.80	+0.20	0	0	NaN	1
24	5	24	+0.31	22	5	+0.81	+0.19	0	0	NaN	1
24	5	25	+0.31	22	6	+0.81	+0.19	0	0	NaN	0
24	5	26	+0.31	23	6	+0.79	+0.21	0	0	NaN	1
24	5	27	+0.31	24	6	+0.79	+0.21	0	0	NaN	1
24	5	28	+0.31	25	6	+0.80	+0.20	0	0	NaN	1
24	5	29	+0.31	25	7	+0.81	+0.19	0	0	NaN	0
24	6	0	+0.39	2	1	+0.50	+0.50	0	0	NaN	1
24	6	1	+0.39	2	2	+0.67	+0.33	0	0	NaN	0
24	6	2	+0.39	2	3	+0.50	+0.50	0	0	NaN	0
24	6	3	+0.39	2	4	+0.40	+0.60	1	1	NaN	1
24	6	4	+0.39	2	5	+0.33	+0.67	1	1	NaN	1
24	6	5	+0.39	2	6	+0.29	+0.71	1	1	NaN	1
24	6	6	+0.39	2	7	+0.25	+0.75	1	1	NaN	1
24	6	7	+0.39	3	7	+0.22	+0.78	1	0	NaN	1
24	6	8	+0.39	3	8	+0.30	+0.70	1	1	NaN	1
24	6	9	+0.39	3	9	+0.27	+0.73	1	1	NaN	1
24	6	10	+0.39	4	9	+0.25	+0.75	1	1	NaN	0
24	6	11	+0.39	5	9	+0.31	+0.69	1	1	NaN	0
24	6	12	+0.39	5	10	+0.36	+0.64	1	1	NaN	1
24	6	13	+0.39	5	11	+0.33	+0.67	1	0	NaN	0
24	6	14	+0.39	5	12	+0.31	+0.69	1	1	NaN	1
24	6	15	+0.39	6	12	+0.29	+0.71	1	1	NaN	0
24	6	16	+0.39	6	13	+0.33	+0.67	1	1	NaN	1
24	6	17	+0.39	7	13	+0.32	+0.68	1	1	NaN	0
24	6	18	+0.39	8	13	+0.35	+0.65	1	1	NaN	0
24	6	19	+0.39	8	14	+0.38	+0.62	1	1	NaN	1
24	6	20	+0.39	9	14	+0.36	+0.64	1	1	NaN	0
24	6	21	+0.39	9	15	+0.39	+0.61	1	1	NaN	1
24	6	22	+0.39	9	16	+0.38	+0.62	1	1	NaN	1
24	6	23	+0.39	10	16	+0.36	+0.64	1	1	NaN	0
24	6	24	+0.39	10	17	+0.38	+0.62	1	1	NaN	1
24	6	25	+0.39	11	17	+0.37	+0.63	1	1	NaN	0
24	6	26	+0.39	11	18	+0.39	+0.61	1	1	NaN	1
24	6	27	+0.39	12	18	+0.38	+0.62	1	1	NaN	0
24	6	28	+0.39	12	19	+0.40	+0.60	1	1	NaN	1
24	6	29	+0.39	13	19	+0.39	+0.61	1	1	NaN	0
24	7	0	+0.64	2	1	+0.50	+0.50	0	0	NaN	1
24	7	1	+0.64	2	2	+0.67	+0.33	0	0	NaN	0
24	7	2	+0.64	2	3	+0.50	+0.50	0	0	NaN	0
24	7	3	+0.64	2	4	+0.40	+0.60	1	1	NaN	1
24	7	4	+0.64	3	4	+0.33	+0.67	1	0	NaN	1
