P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
26	3	24	+0.40	20	7	+0.73	+0.27	0	0	NaN	1
26	3	25	+0.40	21	7	+0.74	+0.26	0	0	NaN	1
26	3	26	+0.40	22	7	+0.75	+0.25	0	0	NaN	1
26	3	27	+0.40	23	7	+0.76	+0.24	0	0	NaN	1
26	3	28	+0.40	24	7	+0.77	+0.23	0	0	NaN	1
26	3	29	+0.40	24	8	+0.77	+0.23	0	0	NaN	0
26	4	0	+0.04	2	1	+0.50	+0.50	0	0	NaN	1
26	4	1	+0.04	3	1	+0.67	+0.33	0	0	NaN	1
26	4	2	+0.04	4	1	+0.75	+0.25	0	0	NaN	1
26	4	3	+0.04	5	1	+0.80	+0.20	0	0	NaN	1
26	4	4	+0.04	6	1	+0.83	+0.17	0	0	NaN	1
26	4	5	+0.04	7	1	+0.86	+0.14	0	0	NaN	1
26	4	6	+0.04	8	1	+0.88	+0.12	0	0	NaN	1
26	4	7	+0.04	9	1	+0.89	+0.11	0	0	NaN	1
26	4	8	+0.04	10	1	+0.90	+0.10	0	0	NaN	1
26	4	9	+0.04	11	1	+0.91	+0.09	0	0	NaN	1
26	4	10	+0.04	12	1	+0.92	+0.08	0	0	NaN	1
26	4	11	+0.04	13	1	+0.92	+0.08	0	0	NaN	1
26	4	12	+0.04	14	1	+0.93	+0.07	0	0	NaN	1
26	4	13	+0.04	15	1	+0.93	+0.07	0	0	NaN	1
26	4	14	+0.04	16	1	+0.94	+0.06	0	0	NaN	1
26	4	15	+0.04	17	1	+0.94	+0.06	0	0	NaN	1
26	4	16	+0.04	18	1	+0.94	+0.06	0	0	NaN	1
26	4	17	+0.04	19	1	+0.95	+0.05	0	0	NaN	1
26	4	18	+0.04	20	1	+0.95	+0.05	0	0	NaN	1
26	4	19	+0.04	21	1	+0.95	+0.05	0	0	NaN	1
26	4	20	+0.04	22	1	+0.95	+0.05	0	0	NaN	1
26	4	21	+0.04	23	1	+0.96	+0.04	0	0	NaN	1
26	4	22	+0.04	24	1	+0.96	+0.04	0	0	NaN	1
26	4	23	+0.04	25	1	+0.96	+0.04	0	0	NaN	1
26	4	24	+0.04	26	1	+0.96	+0.04	0	0	NaN	1
26	4	25	+0.04	27	1	+0.96	+0.04	0	0	NaN	1
26	4	26	+0.04	28	1	+0.96	+0.04	0	0	NaN	1
26	4	27	+0.04	29	1	+0.97	+0.03	0	0	NaN	1
26	4	28	+0.04	30	1	+0.97	+0.03	0	0	NaN	1
26	4	29	+0.04	31	1	+0.97	+0.03	0	1	NaN	0
26	5	0	+0.30	1	2	+0.50	+0.50	0	0	NaN	0
26	5	1	+0.30	2	2	+0.33	+0.67	1	1	NaN	0
26	5	2	+0.30	2	3	+0.50	+0.50	0	0	NaN	0
26	5	3	+0.30	3	3	+0.40	+0.60	1	1	NaN	0
26	5	4	+0.30	4	3	+0.50	+0.50	0	0	NaN	1
26	5	5	+0.30	4	4	+0.57	+0.43	0	0	NaN	0
26	5	6	+0.30	5	4	+0.50	+0.50	0	0	NaN	1
26	5	7	+0.30	6	4	+0.56	+0.44	0	0	NaN	1
26	5	8	+0.30	7	4	+0.60	+0.40	0	0	NaN	1
26	5	9	+0.30	8	4	+0.64	+0.36	0	0	NaN	1
26	5	10	+0.30	9	4	+0.67	+0.33	0	0	NaN	1
26	5	11	+0.30	10	4	+0.69	+0.31	0	0	NaN	1
26	5	12	+0.30	10	5	+0.71	+0.29	0	0	NaN	0
26	5	13	+0.30	10	6	+0.67	+0.33	0	0	NaN	0
26	5	14	+0.30	11	6	+0.62	+0.38	0	0	NaN	1
26	5	15	+0.30	11	7	+0.65	+0.35	0	1	NaN	1
26	5	16	+0.30	11	8	+0.61	+0.39	0	0	NaN	0
26	5	17	+0.30	12	8	+0.58	+0.42	0	0	NaN	1
26	5	18	+0.30	13	8	+0.60	+0.40	0	0	NaN	1
26	5	19	+0.30	14	8	+0.62	+0.38	0	0	NaN	1
26	5	20	+0.30	15	8	+0.64	+0.36	0	0	NaN	1
26	5	21	+0.30	16	8	+0.65	+0.35	0	0	NaN	1
26	5	22	+0.30	16	9	+0.67	+0.33	0	0	NaN	0
26	5	23	+0.30	16	10	+0.64	+0.36	0	0	NaN	0
26	5	24	+0.30	17	10	+0.62	+0.38	0	0	NaN	1
26	5	25	+0.30	17	11	+0.63	+0.37	0	0	NaN	0
26	5	26	+0.30	17	12	+0.61	+0.39	0	0	NaN	0
26	5	27	+0.30	18	12	+0.59	+0.41	0	0	NaN	1
26	5	28	+0.30	18	13	+0.60	+0.40	0	0	NaN	0
26	5	29	+0.30	18	14	+0.58	+0.42	0	0	NaN	0
26	6	0	+0.57	2	1	+0.50	+0.50	0	0	NaN	1
26	6	1	+0.57	3	1	+0.67	+0.33	0	0	NaN	1
26	6	2	+0.57	3	2	+0.75	+0.25	0	0	NaN	0
26	6	3	+0.57	3	3	+0.60	+0.40	0	0	NaN	0
26	6	4	+0.57	3	4	+0.50	+0.50	0	0	NaN	0
26	6	5	+0.57	4	4	+0.43	+0.57	1	0	NaN	1
26	6	6	+0.57	5	4	+0.50	+0.50	0	1	NaN	0
26	6	7	+0.57	5	5	+0.56	+0.44	0	0	NaN	0
26	6	8	+0.57	6	5	+0.50	+0.50	0	0	NaN	1
26	6	9	+0.57	6	6	+0.55	+0.45	0	0	NaN	0
26	6	10	+0.57	6	7	+0.50	+0.50	0	0	NaN	0
26	6	11	+0.57	7	7	+0.46	+0.54	1	1	NaN	0
26	6	12	+0.57	7	8	+0.50	+0.50	0	0	NaN	0
26	6	13	+0.57	7	9	+0.47	+0.53	1	1	NaN	1
26	6	14	+0.57	8	9	+0.44	+0.56	1	1	NaN	0
26	6	15	+0.57	9	9	+0.47	+0.53	1	1	NaN	0
26	6	16	+0.57	10	9	+0.50	+0.50	0	0	NaN	1
26	6	17	+0.57	10	10	+0.53	+0.47	0	0	NaN	0
26	6	18	+0.57	10	11	+0.50	+0.50	0	0	NaN	0
26	6	19	+0.57	10	12	+0.48	+0.52	1	1	NaN	1
26	6	20	+0.57	11	12	+0.45	+0.55	1	1	NaN	0
26	6	21	+0.57	11	13	+0.48	+0.52	1	0	NaN	0
26	6	22	+0.57	11	14	+0.46	+0.54	1	1	NaN	1
26	6	23	+0.57	11	15	+0.44	+0.56	1	1	NaN	1
26	6	24	+0.57	11	16	+0.42	+0.58	1	1	NaN	1
26	6	25	+0.57	11	17	+0.41	+0.59	1	1	NaN	1
26	6	26	+0.57	11	18	+0.39	+0.61	1	1	NaN	1
26	6	27	+0.57	12	18	+0.38	+0.62	1	1	NaN	0
26	6	28	+0.57	12	19	+0.40	+0.60	1	1	NaN	1
26	6	29	+0.57	12	20	+0.39	+0.61	1	1	NaN	1
26	7	0	+0.19	2	1	+0.50	+0.50	0	0	NaN	1
26	7	1	+0.19	2	2	+0.67	+0.33	0	0	NaN	0
26	7	2	+0.19	3	2	+0.50	+0.50	0	0	NaN	1
26	7	3	+0.19	3	3	+0.60	+0.40	0	0	NaN	0
26	7	4	+0.19	4	3	+0.50	+0.50	0	0	NaN	1
26	7	5	+0.19	5	3	+0.57	+0.43	0	0	NaN	1
26	7	6	+0.19	6	3	+0.62	+0.38	0	0	NaN	1
26	7	7	+0.19	7	3	+0.67	+0.33	0	0	NaN	1
26	7	8	+0.19	8	3	+0.70	+0.30	0	0	NaN	1
26	7	9	+0.19	9	3	+0.73	+0.27	0	0	NaN	1
26	7	10	+0.19	10	3	+0.75	+0.25	0	0	NaN	1
26	7	11	+0.19	11	3	+0.77	+0.23	0	0	NaN	1
26	7	12	+0.19	12	3	+0.79	+0.21	0	0	NaN	1
26	7	13	+0.19	13	3	+0.80	+0.20	0	0	NaN	1
26	7	14	+0.19	13	4	+0.81	+0.19	0	0	NaN	0
26	7	15	+0.19	14	4	+0.76	+0.24	0	0	NaN	1
26	7	16	+0.19	15	4	+0.78	+0.22	0	0	NaN	1
26	7	17	+0.19	15	5	+0.79	+0.21	0	0	NaN	0
26	7	18	+0.19	16	5	+0.75	+0.25	0	0	NaN	1
26	7	19	+0.19	17	5	+0.76	+0.24	0	0	NaN	1
26	7	20	+0.19	18	5	+0.77	+0.23	0	0	NaN	1
26	7	21	+0.19	18	6	+0.78	+0.22	0	0	NaN	0
26	7	22	+0.19	19	6	+0.75	+0.25	0	0	NaN	1
26	7	23	+0.19	20	6	+0.76	+0.24	0	0	NaN	1
26	7	24	+0.19	21	6	+0.77	+0.23	0	0	NaN	1
26	7	25	+0.19	22	6	+0.78	+0.22	0	0	NaN	1
26	7	26	+0.19	23	6	+0.79	+0.21	0	0	NaN	1
26	7	27	+0.19	24	6	+0.79	+0.21	0	0	NaN	1
26	7	28	+0.19	25	6	+0.80	+0.20	0	0	NaN	1
26	7	29	+0.19	26	6	+0.81	+0.19	0	0	NaN	1
26	8	0	+0.01	2	1	+0.50	+0.50	0	0	NaN	1
26	8	1	+0.01	3	1	+0.67	+0.33	0	0	NaN	1
26	8	2	+0.01	4	1	+0.75	+0.25	0	0	NaN	1
26	8	3	+0.01	5	1	+0.80	+0.20	0	0	NaN	1
26	8	4	+0.01	6	1	+0.83	+0.17	0	0	NaN	1
26	8	5	+0.01	7	1	+0.86	+0.14	0	0	NaN	1
26	8	6	+0.01	8	1	+0.88	+0.12	0	0	NaN	1
26	8	7	+0.01	9	1	+0.89	+0.11	0	0	NaN	1
26	8	8	+0.01	10	1	+0.90	+0.10	0	0	NaN	1
26	8	9	+0.01	11	1	+0.91	+0.09	0	0	NaN	1
26	8	10	+0.01	12	1	+0.92	+0.08	0	0	NaN	1
26	8	11	+0.01	13	1	+0.92	+0.08	0	0	NaN	1
26	8	12	+0.01	14	1	+0.93	+0.07	0	0	NaN	1
26	8	13	+0.01	15	1	+0.93	+0.07	0	0	NaN	1
26	8	14	+0.01	16	1	+0.94	+0.06	0	0	NaN	1
26	8	15	+0.01	17	1	+0.94	+0.06	0	0	NaN	1
26	8	16	+0.01	18	1	+0.94	+0.06	0	0	NaN	1
26	8	17	+0.01	19	1	+0.95	+0.05	0	0	NaN	1
26	8	18	+0.01	20	1	+0.95	+0.05	0	0	NaN	1
26	8	19	+0.01	21	1	+0.95	+0.05	0	0	NaN	1
26	8	20	+0.01	22	1	+0.95	+0.05	0	1	NaN	0
26	8	21	+0.01	23	1	+0.96	+0.04	0	0	NaN	1
26	8	22	+0.01	24	1	+0.96	+0.04	0	0	NaN	1
26	8	23	+0.01	25	1	+0.96	+0.04	0	1	NaN	0
26	8	24	+0.01	26	1	+0.96	+0.04	0	0	NaN	1
26	8	25	+0.01	27	1	+0.96	+0.04	0	0	NaN	1
26	8	26	+0.01	28	1	+0.96	+0.04	0	0	NaN	1
26	8	27	+0.01	29	1	+0.97	+0.03	0	0	NaN	1
26	8	28	+0.01	30	1	+0.97	+0.03	0	0	NaN	1
26	8	29	+0.01	31	1	+0.97	+0.03	0	1	NaN	0
26	9	0	+0.24	2	1	+0.50	+0.50	0	0	NaN	1
26	9	1	+0.24	3	1	+0.67	+0.33	0	0	NaN	1
26	9	2	+0.24	4	1	+0.75	+0.25	0	0	NaN	1
26	9	3	+0.24	5	1	+0.80	+0.20	0	0	NaN	1
26	9	4	+0.24	6	1	+0.83	+0.17	0	0	NaN	1
26	9	5	+0.24	7	1	+0.86	+0.14	0	0	NaN	1
26	9	6	+0.24	7	2	+0.88	+0.12	0	0	NaN	0
26	9	7	+0.24	8	2	+0.78	+0.22	0	0	NaN	1
26	9	8	+0.24	8	3	+0.80	+0.20	0	0	NaN	0
26	9	9	+0.24	9	3	+0.73	+0.27	0	0	NaN	1
26	9	10	+0.24	9	4	+0.75	+0.25	0	0	NaN	0
26	9	11	+0.24	9	5	+0.69	+0.31	0	0	NaN	0
26	9	12	+0.24	10	5	+0.64	+0.36	0	0	NaN	1
26	9	13	+0.24	11	5	+0.67	+0.33	0	0	NaN	1
26	9	14	+0.24	12	5	+0.69	+0.31	0	0	NaN	1
26	9	15	+0.24	13	5	+0.71	+0.29	0	0	NaN	1
26	9	16	+0.24	14	5	+0.72	+0.28	0	0	NaN	1
26	9	17	+0.24	15	5	+0.74	+0.26	0	0	NaN	1
26	9	18	+0.24	16	5	+0.75	+0.25	0	0	NaN	1
26	9	19	+0.24	17	5	+0.76	+0.24	0	0	NaN	1
26	9	20	+0.24	18	5	+0.77	+0.23	0	0	NaN	1
26	9	21	+0.24	19	5	+0.78	+0.22	0	0	NaN	1
26	9	22	+0.24	20	5	+0.79	+0.21	0	0	NaN	1
26	9	23	+0.24	21	5	+0.80	+0.20	0	0	NaN	1
26	9	24	+0.24	22	5	+0.81	+0.19	0	1	NaN	0
26	9	25	+0.24	23	5	+0.81	+0.19	0	0	NaN	1
26	9	26	+0.24	24	5	+0.82	+0.18	0	0	NaN	1
26	9	27	+0.24	25	5	+0.83	+0.17	0	0	NaN	1
26	9	28	+0.24	25	6	+0.83	+0.17	0	0	NaN	0
26	9	29	+0.24	25	7	+0.81	+0.19	0	0	NaN	0
