P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
3	1	17	+0.20	15	5	+0.74	+0.26	0	0	NaN	1
3	1	18	+0.20	16	5	+0.75	+0.25	0	0	NaN	1
3	1	19	+0.20	17	5	+0.76	+0.24	0	0	NaN	1
3	1	20	+0.20	17	6	+0.77	+0.23	0	0	NaN	0
3	1	21	+0.20	18	6	+0.74	+0.26	0	0	NaN	1
3	1	22	+0.20	19	6	+0.75	+0.25	0	0	NaN	1
3	1	23	+0.20	20	6	+0.76	+0.24	0	1	NaN	0
3	1	24	+0.20	20	7	+0.77	+0.23	0	0	NaN	0
3	1	25	+0.20	21	7	+0.74	+0.26	0	0	NaN	1
3	1	26	+0.20	22	7	+0.75	+0.25	0	0	NaN	1
3	1	27	+0.20	22	8	+0.76	+0.24	0	0	NaN	0
3	1	28	+0.20	23	8	+0.73	+0.27	0	0	NaN	1
3	1	29	+0.20	24	8	+0.74	+0.26	0	0	NaN	1
3	2	0	+0.84	1	2	+0.50	+0.50	0	1	NaN	1
3	2	1	+0.84	1	3	+0.33	+0.67	1	1	NaN	1
3	2	2	+0.84	1	4	+0.25	+0.75	1	1	NaN	1
3	2	3	+0.84	1	5	+0.20	+0.80	1	1	NaN	1
3	2	4	+0.84	1	6	+0.17	+0.83	1	1	NaN	1
3	2	5	+0.84	1	7	+0.14	+0.86	1	1	NaN	1
3	2	6	+0.84	1	8	+0.12	+0.88	1	1	NaN	1
3	2	7	+0.84	1	9	+0.11	+0.89	1	1	NaN	1
3	2	8	+0.84	1	10	+0.10	+0.90	1	1	NaN	1
3	2	9	+0.84	1	11	+0.09	+0.91	1	1	NaN	1
3	2	10	+0.84	1	12	+0.08	+0.92	1	1	NaN	1
3	2	11	+0.84	1	13	+0.08	+0.92	1	0	NaN	0
3	2	12	+0.84	1	14	+0.07	+0.93	1	1	NaN	1
3	2	13	+0.84	1	15	+0.07	+0.93	1	1	NaN	1
3	2	14	+0.84	1	16	+0.06	+0.94	1	1	NaN	1
3	2	15	+0.84	1	17	+0.06	+0.94	1	1	NaN	1
3	2	16	+0.84	1	18	+0.06	+0.94	1	1	NaN	1
3	2	17	+0.84	2	18	+0.05	+0.95	1	1	NaN	0
3	2	18	+0.84	2	19	+0.10	+0.90	1	1	NaN	1
3	2	19	+0.84	3	19	+0.10	+0.90	1	1	NaN	0
3	2	20	+0.84	3	20	+0.14	+0.86	1	1	NaN	1
3	2	21	+0.84	3	21	+0.13	+0.87	1	1	NaN	1
3	2	22	+0.84	3	22	+0.12	+0.88	1	1	NaN	1
3	2	23	+0.84	3	23	+0.12	+0.88	1	1	NaN	1
3	2	24	+0.84	3	24	+0.12	+0.88	1	1	NaN	1
3	2	25	+0.84	3	25	+0.11	+0.89	1	1	NaN	1
3	2	26	+0.84	3	26	+0.11	+0.89	1	1	NaN	1
3	2	27	+0.84	3	27	+0.10	+0.90	1	1	NaN	1
3	2	28	+0.84	3	28	+0.10	+0.90	1	1	NaN	1
3	2	29	+0.84	3	29	+0.10	+0.90	1	1	NaN	1
3	3	0	+0.06	2	1	+0.50	+0.50	0	0	NaN	1
3	3	1	+0.06	3	1	+0.67	+0.33	0	0	NaN	1
3	3	2	+0.06	4	1	+0.75	+0.25	0	0	NaN	1
3	3	3	+0.06	5	1	+0.80	+0.20	0	0	NaN	1
3	3	4	+0.06	6	1	+0.83	+0.17	0	0	NaN	1
3	3	5	+0.06	7	1	+0.86	+0.14	0	0	NaN	1
3	3	6	+0.06	8	1	+0.88	+0.12	0	0	NaN	1
3	3	7	+0.06	9	1	+0.89	+0.11	0	0	NaN	1
3	3	8	+0.06	10	1	+0.90	+0.10	0	0	NaN	1
3	3	9	+0.06	11	1	+0.91	+0.09	0	0	NaN	1
3	3	10	+0.06	12	1	+0.92	+0.08	0	0	NaN	1
3	3	11	+0.06	13	1	+0.92	+0.08	0	0	NaN	1
3	3	12	+0.06	14	1	+0.93	+0.07	0	0	NaN	1
3	3	13	+0.06	15	1	+0.93	+0.07	0	0	NaN	1
3	3	14	+0.06	16	1	+0.94	+0.06	0	0	NaN	1
3	3	15	+0.06	17	1	+0.94	+0.06	0	0	NaN	1
3	3	16	+0.06	18	1	+0.94	+0.06	0	0	NaN	1
3	3	17	+0.06	19	1	+0.95	+0.05	0	0	NaN	1
3	3	18	+0.06	20	1	+0.95	+0.05	0	0	NaN	1
3	3	19	+0.06	21	1	+0.95	+0.05	0	0	NaN	1
3	3	20	+0.06	22	1	+0.95	+0.05	0	0	NaN	1
3	3	21	+0.06	23	1	+0.96	+0.04	0	0	NaN	1
3	3	22	+0.06	24	1	+0.96	+0.04	0	0	NaN	1
3	3	23	+0.06	25	1	+0.96	+0.04	0	0	NaN	1
3	3	24	+0.06	26	1	+0.96	+0.04	0	0	NaN	1
3	3	25	+0.06	27	1	+0.96	+0.04	0	0	NaN	1
3	3	26	+0.06	28	1	+0.96	+0.04	0	0	NaN	1
3	3	27	+0.06	29	1	+0.97	+0.03	0	0	NaN	1
3	3	28	+0.06	30	1	+0.97	+0.03	0	0	NaN	1
3	3	29	+0.06	31	1	+0.97	+0.03	0	0	NaN	1
3	4	0	+0.51	2	1	+0.50	+0.50	0	0	NaN	1
3	4	1	+0.51	3	1	+0.67	+0.33	0	0	NaN	1
3	4	2	+0.51	3	2	+0.75	+0.25	0	0	NaN	0
3	4	3	+0.51	4	2	+0.60	+0.40	0	0	NaN	1
3	4	4	+0.51	5	2	+0.67	+0.33	0	0	NaN	1
3	4	5	+0.51	6	2	+0.71	+0.29	0	0	NaN	1
3	4	6	+0.51	7	2	+0.75	+0.25	0	0	NaN	1
3	4	7	+0.51	7	3	+0.78	+0.22	0	0	NaN	0
3	4	8	+0.51	8	3	+0.70	+0.30	0	0	NaN	1
3	4	9	+0.51	9	3	+0.73	+0.27	0	0	NaN	1
3	4	10	+0.51	9	4	+0.75	+0.25	0	1	NaN	1
3	4	11	+0.51	9	5	+0.69	+0.31	0	0	NaN	0
3	4	12	+0.51	9	6	+0.64	+0.36	0	1	NaN	1
3	4	13	+0.51	10	6	+0.60	+0.40	0	0	NaN	1
3	4	14	+0.51	10	7	+0.62	+0.38	0	0	NaN	0
3	4	15	+0.51	10	8	+0.59	+0.41	0	0	NaN	0
3	4	16	+0.51	11	8	+0.56	+0.44	0	0	NaN	1
3	4	17	+0.51	12	8	+0.58	+0.42	0	0	NaN	1
3	4	18	+0.51	12	9	+0.60	+0.40	0	0	NaN	0
3	4	19	+0.51	13	9	+0.57	+0.43	0	0	NaN	1
3	4	20	+0.51	13	10	+0.59	+0.41	0	0	NaN	0
3	4	21	+0.51	14	10	+0.57	+0.43	0	0	NaN	1
3	4	22	+0.51	14	11	+0.58	+0.42	0	1	NaN	1
3	4	23	+0.51	15	11	+0.56	+0.44	0	0	NaN	1
3	4	24	+0.51	16	11	+0.58	+0.42	0	0	NaN	1
3	4	25	+0.51	16	12	+0.59	+0.41	0	0	NaN	0
3	4	26	+0.51	16	13	+0.57	+0.43	0	0	NaN	0
3	4	27	+0.51	16	14	+0.55	+0.45	0	0	NaN	0
3	4	28	+0.51	17	14	+0.53	+0.47	0	1	NaN	0
3	4	29	+0.51	18	14	+0.55	+0.45	0	0	NaN	1
3	5	0	+0.32	2	1	+0.50	+0.50	0	0	NaN	1
3	5	1	+0.32	3	1	+0.67	+0.33	0	0	NaN	1
3	5	2	+0.32	3	2	+0.75	+0.25	0	0	NaN	0
3	5	3	+0.32	4	2	+0.60	+0.40	0	0	NaN	1
3	5	4	+0.32	5	2	+0.67	+0.33	0	1	NaN	0
3	5	5	+0.32	6	2	+0.71	+0.29	0	0	NaN	1
3	5	6	+0.32	7	2	+0.75	+0.25	0	0	NaN	1
3	5	7	+0.32	7	3	+0.78	+0.22	0	0	NaN	0
3	5	8	+0.32	7	4	+0.70	+0.30	0	0	NaN	0
3	5	9	+0.32	7	5	+0.64	+0.36	0	0	NaN	0
3	5	10	+0.32	8	5	+0.58	+0.42	0	0	NaN	1
3	5	11	+0.32	8	6	+0.62	+0.38	0	0	NaN	0
3	5	12	+0.32	8	7	+0.57	+0.43	0	0	NaN	0
3	5	13	+0.32	9	7	+0.53	+0.47	0	0	NaN	1
3	5	14	+0.32	10	7	+0.56	+0.44	0	0	NaN	1
3	5	15	+0.32	11	7	+0.59	+0.41	0	0	NaN	1
3	5	16	+0.32	12	7	+0.61	+0.39	0	0	NaN	1
3	5	17	+0.32	12	8	+0.63	+0.37	0	0	NaN	0
3	5	18	+0.32	13	8	+0.60	+0.40	0	0	NaN	1
3	5	19	+0.32	14	8	+0.62	+0.38	0	0	NaN	1
3	5	20	+0.32	14	9	+0.64	+0.36	0	0	NaN	0
3	5	21	+0.32	15	9	+0.61	+0.39	0	0	NaN	1
3	5	22	+0.32	16	9	+0.62	+0.38	0	0	NaN	1
3	5	23	+0.32	17	9	+0.64	+0.36	0	0	NaN	1
3	5	24	+0.32	17	10	+0.65	+0.35	0	0	NaN	0
3	5	25	+0.32	17	11	+0.63	+0.37	0	0	NaN	0
3	5	26	+0.32	18	11	+0.61	+0.39	0	0	NaN	1
3	5	27	+0.32	19	11	+0.62	+0.38	0	0	NaN	1
3	5	28	+0.32	20	11	+0.63	+0.37	0	1	NaN	0
3	5	29	+0.32	20	12	+0.65	+0.35	0	0	NaN	0
3	6	0	+0.52	1	2	+0.50	+0.50	0	0	NaN	0
3	6	1	+0.52	2	2	+0.33	+0.67	1	1	NaN	0
3	6	2	+0.52	2	3	+0.50	+0.50	0	1	NaN	1
3	6	3	+0.52	2	4	+0.40	+0.60	1	1	NaN	1
3	6	4	+0.52	3	4	+0.33	+0.67	1	0	NaN	1
3	6	5	+0.52	4	4	+0.43	+0.57	1	1	NaN	0
3	6	6	+0.52	4	5	+0.50	+0.50	0	0	NaN	0
3	6	7	+0.52	5	5	+0.44	+0.56	1	1	NaN	0
3	6	8	+0.52	6	5	+0.50	+0.50	0	0	NaN	1
3	6	9	+0.52	7	5	+0.55	+0.45	0	0	NaN	1
3	6	10	+0.52	8	5	+0.58	+0.42	0	0	NaN	1
3	6	11	+0.52	9	5	+0.62	+0.38	0	0	NaN	1
3	6	12	+0.52	9	6	+0.64	+0.36	0	0	NaN	0
3	6	13	+0.52	10	6	+0.60	+0.40	0	0	NaN	1
3	6	14	+0.52	11	6	+0.62	+0.38	0	0	NaN	1
3	6	15	+0.52	12	6	+0.65	+0.35	0	0	NaN	1
3	6	16	+0.52	12	7	+0.67	+0.33	0	0	NaN	0
3	6	17	+0.52	12	8	+0.63	+0.37	0	0	NaN	0
3	6	18	+0.52	12	9	+0.60	+0.40	0	1	NaN	1
3	6	19	+0.52	12	10	+0.57	+0.43	0	0	NaN	0
3	6	20	+0.52	13	10	+0.55	+0.45	0	0	NaN	1
3	6	21	+0.52	13	11	+0.57	+0.43	0	0	NaN	0
3	6	22	+0.52	13	12	+0.54	+0.46	0	0	NaN	0
3	6	23	+0.52	13	13	+0.52	+0.48	0	0	NaN	0
3	6	24	+0.52	13	14	+0.50	+0.50	0	0	NaN	0
3	6	25	+0.52	13	15	+0.48	+0.52	1	1	NaN	1
3	6	26	+0.52	13	16	+0.46	+0.54	1	1	NaN	1
3	6	27	+0.52	14	16	+0.45	+0.55	1	1	NaN	0
3	6	28	+0.52	14	17	+0.47	+0.53	1	1	NaN	1
3	6	29	+0.52	15	17	+0.45	+0.55	1	1	NaN	0
3	7	0	+0.94	1	2	+0.50	+0.50	0	0	NaN	0
3	7	1	+0.94	2	2	+0.33	+0.67	1	1	NaN	0
3	7	2	+0.94	2	3	+0.50	+0.50	0	0	NaN	0
3	7	3	+0.94	2	4	+0.40	+0.60	1	1	NaN	1
3	7	4	+0.94	2	5	+0.33	+0.67	1	1	NaN	1
3	7	5	+0.94	2	6	+0.29	+0.71	1	1	NaN	1
3	7	6	+0.94	2	7	+0.25	+0.75	1	1	NaN	1
3	7	7	+0.94	2	8	+0.22	+0.78	1	1	NaN	1
3	7	8	+0.94	2	9	+0.20	+0.80	1	1	NaN	1
3	7	9	+0.94	2	10	+0.18	+0.82	1	1	NaN	1
3	7	10	+0.94	2	11	+0.17	+0.83	1	1	NaN	1
3	7	11	+0.94	2	12	+0.15	+0.85	1	1	NaN	1
3	7	12	+0.94	2	13	+0.14	+0.86	1	1	NaN	1
3	7	13	+0.94	2	14	+0.13	+0.87	1	1	NaN	1
3	7	14	+0.94	2	15	+0.12	+0.88	1	1	NaN	1
3	7	15	+0.94	2	16	+0.12	+0.88	1	1	NaN	1
3	7	16	+0.94	2	17	+0.11	+0.89	1	1	NaN	1
3	7	17	+0.94	2	18	+0.11	+0.89	1	1	NaN	1
3	7	18	+0.94	2	19	+0.10	+0.90	1	1	NaN	1
3	7	19	+0.94	2	20	+0.10	+0.90	1	1	NaN	1
3	7	20	+0.94	2	21	+0.09	+0.91	1	1	NaN	1
3	7	21	+0.94	2	22	+0.09	+0.91	1	1	NaN	1
3	7	22	+0.94	2	23	+0.08	+0.92	1	1	NaN	1
3	7	23	+0.94	2	24	+0.08	+0.92	1	1	NaN	1
3	7	24	+0.94	2	25	+0.08	+0.92	1	1	NaN	1
3	7	25	+0.94	2	26	+0.07	+0.93	1	1	NaN	1
3	7	26	+0.94	2	27	+0.07	+0.93	1	1	NaN	1
3	7	27	+0.94	2	28	+0.07	+0.93	1	1	NaN	1
3	7	28	+0.94	2	29	+0.07	+0.93	1	1	NaN	1
3	7	29	+0.94	2	30	+0.06	+0.94	1	1	NaN	1
3	8	0	+0.90	1	2	+0.50	+0.50	0	0	NaN	0
3	8	1	+0.90	1	3	+0.33	+0.67	1	1	NaN	1
3	8	2	+0.90	1	4	+0.25	+0.75	1	1	NaN	1
3	8	3	+0.90	1	5	+0.20	+0.80	1	1	NaN	1
3	8	4	+0.90	1	6	+0.17	+0.83	1	1	NaN	1
3	8	5	+0.90	1	7	+0.14	+0.86	1	1	NaN	1
3	8	6	+0.90	1	8	+0.12	+0.88	1	1	NaN	1
3	8	7	+0.90	1	9	+0.11	+0.89	1	1	NaN	1
3	8	8	+0.90	1	10	+0.10	+0.90	1	1	NaN	1
3	8	9	+0.90	1	11	+0.09	+0.91	1	0	NaN	0
3	8	10	+0.90	1	12	+0.08	+0.92	1	1	NaN	1
3	8	11	+0.90	1	13	+0.08	+0.92	1	1	NaN	1
3	8	12	+0.90	1	14	+0.07	+0.93	1	1	NaN	1
3	8	13	+0.90	1	15	+0.07	+0.93	1	1	NaN	1
3	8	14	+0.90	1	16	+0.06	+0.94	1	1	NaN	1
3	8	15	+0.90	1	17	+0.06	+0.94	1	1	NaN	1
3	8	16	+0.90	1	18	+0.06	+0.94	1	1	NaN	1
3	8	17	+0.90	1	19	+0.05	+0.95	1	1	NaN	1
3	8	18	+0.90	1	20	+0.05	+0.95	1	1	NaN	1
3	8	19	+0.90	1	21	+0.05	+0.95	1	1	NaN	1
3	8	20	+0.90	1	22	+0.05	+0.95	1	1	NaN	1
3	8	21	+0.90	1	23	+0.04	+0.96	1	1	NaN	1
3	8	22	+0.90	1	24	+0.04	+0.96	1	1	NaN	1
3	8	23	+0.90	1	25	+0.04	+0.96	1	1	NaN	1
3	8	24	+0.90	2	25	+0.04	+0.96	1	1	NaN	0
3	8	25	+0.90	2	26	+0.07	+0.93	1	1	NaN	1
3	8	26	+0.90	2	27	+0.07	+0.93	1	1	NaN	1
3	8	27	+0.90	2	28	+0.07	+0.93	1	1	NaN	1
3	8	28	+0.90	2	29	+0.07	+0.93	1	1	NaN	1
3	8	29	+0.90	2	30	+0.06	+0.94	1	0	NaN	0
3	9	0	+0.61	1	2	+0.50	+0.50	0	0	NaN	0
3	9	1	+0.61	1	3	+0.33	+0.67	1	1	NaN	1
3	9	2	+0.61	1	4	+0.25	+0.75	1	1	NaN	1
3	9	3	+0.61	1	5	+0.20	+0.80	1	1	NaN	1
3	9	4	+0.61	1	6	+0.17	+0.83	1	1	NaN	1
3	9	5	+0.61	1	7	+0.14	+0.86	1	1	NaN	1
3	9	6	+0.61	1	8	+0.12	+0.88	1	1	NaN	1
3	9	7	+0.61	1	9	+0.11	+0.89	1	1	NaN	1
3	9	8	+0.61	1	10	+0.10	+0.90	1	1	NaN	1
3	9	9	+0.61	2	10	+0.09	+0.91	1	1	NaN	0
3	9	10	+0.61	2	11	+0.17	+0.83	1	1	NaN	1
3	9	11	+0.61	2	12	+0.15	+0.85	1	1	NaN	1
3	9	12	+0.61	2	13	+0.14	+0.86	1	1	NaN	1
3	9	13	+0.61	2	14	+0.13	+0.87	1	0	NaN	0
3	9	14	+0.61	2	15	+0.12	+0.88	1	1	NaN	1
3	9	15	+0.61	2	16	+0.12	+0.88	1	1	NaN	1
3	9	16	+0.61	2	17	+0.11	+0.89	1	1	NaN	1
3	9	17	+0.61	2	18	+0.11	+0.89	1	1	NaN	1
3	9	18	+0.61	2	19	+0.10	+0.90	1	1	NaN	1
3	9	19	+0.61	2	20	+0.10	+0.90	1	1	NaN	1
3	9	20	+0.61	2	21	+0.09	+0.91	1	1	NaN	1
3	9	21	+0.61	2	22	+0.09	+0.91	1	1	NaN	1
3	9	22	+0.61	2	23	+0.08	+0.92	1	1	NaN	1
3	9	23	+0.61	2	24	+0.08	+0.92	1	1	NaN	1
3	9	24	+0.61	2	25	+0.08	+0.92	1	1	NaN	1
3	9	25	+0.61	2	26	+0.07	+0.93	1	1	NaN	1
3	9	26	+0.61	2	27	+0.07	+0.93	1	1	NaN	1
3	9	27	+0.61	2	28	+0.07	+0.93	1	1	NaN	1
3	9	28	+0.61	3	28	+0.07	+0.93	1	1	NaN	0
3	9	29	+0.61	3	29	+0.10	+0.90	1	1	NaN	1
