P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
25	2	11	+0.61	7	7	+0.54	+0.46	0	0	NaN	0
25	2	12	+0.61	7	8	+0.50	+0.50	0	0	NaN	0
25	2	13	+0.61	7	9	+0.47	+0.53	1	1	NaN	1
25	2	14	+0.61	7	10	+0.44	+0.56	1	1	NaN	1
25	2	15	+0.61	7	11	+0.41	+0.59	1	1	NaN	1
25	2	16	+0.61	8	11	+0.39	+0.61	1	1	NaN	0
25	2	17	+0.61	8	12	+0.42	+0.58	1	1	NaN	1
25	2	18	+0.61	9	12	+0.40	+0.60	1	1	NaN	0
25	2	19	+0.61	9	13	+0.43	+0.57	1	1	NaN	1
25	2	20	+0.61	9	14	+0.41	+0.59	1	1	NaN	1
25	2	21	+0.61	10	14	+0.39	+0.61	1	1	NaN	0
25	2	22	+0.61	11	14	+0.42	+0.58	1	1	NaN	0
25	2	23	+0.61	11	15	+0.44	+0.56	1	1	NaN	1
25	2	24	+0.61	11	16	+0.42	+0.58	1	1	NaN	1
25	2	25	+0.61	11	17	+0.41	+0.59	1	1	NaN	1
25	2	26	+0.61	12	17	+0.39	+0.61	1	1	NaN	0
25	2	27	+0.61	13	17	+0.41	+0.59	1	1	NaN	0
25	2	28	+0.61	14	17	+0.43	+0.57	1	1	NaN	0
25	2	29	+0.61	14	18	+0.45	+0.55	1	1	NaN	1
25	3	0	+0.17	2	1	+0.50	+0.50	0	0	NaN	1
25	3	1	+0.17	3	1	+0.67	+0.33	0	0	NaN	1
25	3	2	+0.17	4	1	+0.75	+0.25	0	0	NaN	1
25	3	3	+0.17	5	1	+0.80	+0.20	0	0	NaN	1
25	3	4	+0.17	6	1	+0.83	+0.17	0	0	NaN	1
25	3	5	+0.17	7	1	+0.86	+0.14	0	0	NaN	1
25	3	6	+0.17	8	1	+0.88	+0.12	0	0	NaN	1
25	3	7	+0.17	8	2	+0.89	+0.11	0	0	NaN	0
25	3	8	+0.17	9	2	+0.80	+0.20	0	0	NaN	1
25	3	9	+0.17	10	2	+0.82	+0.18	0	0	NaN	1
25	3	10	+0.17	10	3	+0.83	+0.17	0	0	NaN	0
25	3	11	+0.17	11	3	+0.77	+0.23	0	0	NaN	1
25	3	12	+0.17	12	3	+0.79	+0.21	0	0	NaN	1
25	3	13	+0.17	13	3	+0.80	+0.20	0	0	NaN	1
25	3	14	+0.17	14	3	+0.81	+0.19	0	0	NaN	1
25	3	15	+0.17	15	3	+0.82	+0.18	0	0	NaN	1
25	3	16	+0.17	15	4	+0.83	+0.17	0	0	NaN	0
25	3	17	+0.17	16	4	+0.79	+0.21	0	0	NaN	1
25	3	18	+0.17	16	5	+0.80	+0.20	0	0	NaN	0
25	3	19	+0.17	17	5	+0.76	+0.24	0	0	NaN	1
25	3	20	+0.17	18	5	+0.77	+0.23	0	0	NaN	1
25	3	21	+0.17	19	5	+0.78	+0.22	0	0	NaN	1
25	3	22	+0.17	19	6	+0.79	+0.21	0	0	NaN	0
25	3	23	+0.17	20	6	+0.76	+0.24	0	0	NaN	1
25	3	24	+0.17	21	6	+0.77	+0.23	0	1	NaN	0
25	3	25	+0.17	22	6	+0.78	+0.22	0	0	NaN	1
25	3	26	+0.17	23	6	+0.79	+0.21	0	0	NaN	1
25	3	27	+0.17	23	7	+0.79	+0.21	0	0	NaN	0
25	3	28	+0.17	24	7	+0.77	+0.23	0	0	NaN	1
25	3	29	+0.17	25	7	+0.77	+0.23	0	0	NaN	1
25	4	0	+0.80	1	2	+0.50	+0.50	0	0	NaN	0
25	4	1	+0.80	2	2	+0.33	+0.67	1	1	NaN	0
25	4	2	+0.80	2	3	+0.50	+0.50	0	0	NaN	0
25	4	3	+0.80	2	4	+0.40	+0.60	1	1	NaN	1
25	4	4	+0.80	2	5	+0.33	+0.67	1	1	NaN	1
25	4	5	+0.80	2	6	+0.29	+0.71	1	1	NaN	1
25	4	6	+0.80	2	7	+0.25	+0.75	1	1	NaN	1
25	4	7	+0.80	2	8	+0.22	+0.78	1	1	NaN	1
25	4	8	+0.80	2	9	+0.20	+0.80	1	1	NaN	1
25	4	9	+0.80	3	9	+0.18	+0.82	1	1	NaN	0
25	4	10	+0.80	3	10	+0.25	+0.75	1	1	NaN	1
25	4	11	+0.80	4	10	+0.23	+0.77	1	1	NaN	0
25	4	12	+0.80	4	11	+0.29	+0.71	1	1	NaN	1
25	4	13	+0.80	4	12	+0.27	+0.73	1	1	NaN	1
25	4	14	+0.80	5	12	+0.25	+0.75	1	1	NaN	0
25	4	15	+0.80	5	13	+0.29	+0.71	1	1	NaN	1
25	4	16	+0.80	5	14	+0.28	+0.72	1	1	NaN	1
25	4	17	+0.80	5	15	+0.26	+0.74	1	1	NaN	1
25	4	18	+0.80	5	16	+0.25	+0.75	1	1	NaN	1
25	4	19	+0.80	5	17	+0.24	+0.76	1	1	NaN	1
25	4	20	+0.80	5	18	+0.23	+0.77	1	1	NaN	1
25	4	21	+0.80	5	19	+0.22	+0.78	1	1	NaN	1
25	4	22	+0.80	6	19	+0.21	+0.79	1	1	NaN	0
25	4	23	+0.80	7	19	+0.24	+0.76	1	1	NaN	0
25	4	24	+0.80	7	20	+0.27	+0.73	1	1	NaN	1
25	4	25	+0.80	7	21	+0.26	+0.74	1	1	NaN	1
25	4	26	+0.80	7	22	+0.25	+0.75	1	1	NaN	1
25	4	27	+0.80	7	23	+0.24	+0.76	1	1	NaN	1
25	4	28	+0.80	7	24	+0.23	+0.77	1	1	NaN	1
25	4	29	+0.80	7	25	+0.23	+0.77	1	1	NaN	1
25	5	0	+0.49	1	2	+0.50	+0.50	0	0	NaN	0
25	5	1	+0.49	2	2	+0.33	+0.67	1	1	NaN	0
25	5	2	+0.49	2	3	+0.50	+0.50	0	0	NaN	0
25	5	3	+0.49	3	3	+0.40	+0.60	1	1	NaN	0
25	5	4	+0.49	4	3	+0.50	+0.50	0	0	NaN	1
25	5	5	+0.49	5	3	+0.57	+0.43	0	0	NaN	1
25	5	6	+0.49	5	4	+0.62	+0.38	0	0	NaN	0
25	5	7	+0.49	5	5	+0.56	+0.44	0	0	NaN	0
25	5	8	+0.49	5	6	+0.50	+0.50	0	0	NaN	0
25	5	9	+0.49	5	7	+0.45	+0.55	1	1	NaN	1
25	5	10	+0.49	6	7	+0.42	+0.58	1	1	NaN	0
25	5	11	+0.49	7	7	+0.46	+0.54	1	1	NaN	0
25	5	12	+0.49	8	7	+0.50	+0.50	0	0	NaN	1
25	5	13	+0.49	9	7	+0.53	+0.47	0	0	NaN	1
25	5	14	+0.49	10	7	+0.56	+0.44	0	0	NaN	1
25	5	15	+0.49	10	8	+0.59	+0.41	0	0	NaN	0
25	5	16	+0.49	10	9	+0.56	+0.44	0	0	NaN	0
25	5	17	+0.49	10	10	+0.53	+0.47	0	0	NaN	0
25	5	18	+0.49	11	10	+0.50	+0.50	0	0	NaN	1
25	5	19	+0.49	11	11	+0.52	+0.48	0	0	NaN	0
25	5	20	+0.49	11	12	+0.50	+0.50	0	0	NaN	0
25	5	21	+0.49	11	13	+0.48	+0.52	1	1	NaN	1
25	5	22	+0.49	11	14	+0.46	+0.54	1	1	NaN	1
25	5	23	+0.49	12	14	+0.44	+0.56	1	1	NaN	0
25	5	24	+0.49	12	15	+0.46	+0.54	1	1	NaN	1
25	5	25	+0.49	13	15	+0.44	+0.56	1	1	NaN	0
25	5	26	+0.49	13	16	+0.46	+0.54	1	1	NaN	1
25	5	27	+0.49	14	16	+0.45	+0.55	1	0	NaN	1
25	5	28	+0.49	15	16	+0.47	+0.53	1	1	NaN	0
25	5	29	+0.49	15	17	+0.48	+0.52	1	1	NaN	1
25	6	0	+0.82	1	2	+0.50	+0.50	0	0	NaN	0
25	6	1	+0.82	1	3	+0.33	+0.67	1	1	NaN	1
25	6	2	+0.82	1	4	+0.25	+0.75	1	1	NaN	1
25	6	3	+0.82	2	4	+0.20	+0.80	1	1	NaN	0
25	6	4	+0.82	2	5	+0.33	+0.67	1	1	NaN	1
25	6	5	+0.82	2	6	+0.29	+0.71	1	1	NaN	1
25	6	6	+0.82	2	7	+0.25	+0.75	1	1	NaN	1
25	6	7	+0.82	3	7	+0.22	+0.78	1	1	NaN	0
25	6	8	+0.82	3	8	+0.30	+0.70	1	1	NaN	1
25	6	9	+0.82	3	9	+0.27	+0.73	1	1	NaN	1
25	6	10	+0.82	3	10	+0.25	+0.75	1	1	NaN	1
25	6	11	+0.82	3	11	+0.23	+0.77	1	1	NaN	1
25	6	12	+0.82	3	12	+0.21	+0.79	1	1	NaN	1
25	6	13	+0.82	3	13	+0.20	+0.80	1	1	NaN	1
25	6	14	+0.82	3	14	+0.19	+0.81	1	1	NaN	1
25	6	15	+0.82	3	15	+0.18	+0.82	1	1	NaN	1
25	6	16	+0.82	3	16	+0.17	+0.83	1	1	NaN	1
25	6	17	+0.82	3	17	+0.16	+0.84	1	1	NaN	1
25	6	18	+0.82	4	17	+0.15	+0.85	1	1	NaN	0
25	6	19	+0.82	4	18	+0.19	+0.81	1	1	NaN	1
25	6	20	+0.82	4	19	+0.18	+0.82	1	1	NaN	1
25	6	21	+0.82	4	20	+0.17	+0.83	1	1	NaN	1
25	6	22	+0.82	4	21	+0.17	+0.83	1	1	NaN	1
25	6	23	+0.82	4	22	+0.16	+0.84	1	1	NaN	1
25	6	24	+0.82	4	23	+0.15	+0.85	1	1	NaN	1
25	6	25	+0.82	4	24	+0.15	+0.85	1	1	NaN	1
25	6	26	+0.82	4	25	+0.14	+0.86	1	1	NaN	1
25	6	27	+0.82	4	26	+0.14	+0.86	1	1	NaN	1
25	6	28	+0.82	5	26	+0.13	+0.87	1	1	NaN	0
25	6	29	+0.82	5	27	+0.16	+0.84	1	1	NaN	1
25	7	0	+0.68	2	1	+0.50	+0.50	0	0	NaN	1
25	7	1	+0.68	2	2	+0.67	+0.33	0	0	NaN	0
25	7	2	+0.68	2	3	+0.50	+0.50	0	0	NaN	0
25	7	3	+0.68	2	4	+0.40	+0.60	1	1	NaN	1
25	7	4	+0.68	2	5	+0.33	+0.67	1	1	NaN	1
25	7	5	+0.68	3	5	+0.29	+0.71	1	0	NaN	1
25	7	6	+0.68	3	6	+0.38	+0.62	1	1	NaN	1
25	7	7	+0.68	4	6	+0.33	+0.67	1	1	NaN	0
25	7	8	+0.68	4	7	+0.40	+0.60	1	1	NaN	1
25	7	9	+0.68	4	8	+0.36	+0.64	1	1	NaN	1
25	7	10	+0.68	4	9	+0.33	+0.67	1	1	NaN	1
25	7	11	+0.68	4	10	+0.31	+0.69	1	1	NaN	1
25	7	12	+0.68	4	11	+0.29	+0.71	1	1	NaN	1
25	7	13	+0.68	4	12	+0.27	+0.73	1	1	NaN	1
25	7	14	+0.68	5	12	+0.25	+0.75	1	1	NaN	0
25	7	15	+0.68	5	13	+0.29	+0.71	1	1	NaN	1
25	7	16	+0.68	6	13	+0.28	+0.72	1	1	NaN	0
25	7	17	+0.68	6	14	+0.32	+0.68	1	1	NaN	1
25	7	18	+0.68	6	15	+0.30	+0.70	1	1	NaN	1
25	7	19	+0.68	6	16	+0.29	+0.71	1	1	NaN	1
25	7	20	+0.68	7	16	+0.27	+0.73	1	1	NaN	0
25	7	21	+0.68	7	17	+0.30	+0.70	1	1	NaN	1
25	7	22	+0.68	8	17	+0.29	+0.71	1	1	NaN	0
25	7	23	+0.68	8	18	+0.32	+0.68	1	1	NaN	1
25	7	24	+0.68	8	19	+0.31	+0.69	1	1	NaN	1
25	7	25	+0.68	9	19	+0.30	+0.70	1	1	NaN	0
25	7	26	+0.68	10	19	+0.32	+0.68	1	1	NaN	0
25	7	27	+0.68	10	20	+0.34	+0.66	1	1	NaN	1
25	7	28	+0.68	11	20	+0.33	+0.67	1	1	NaN	0
25	7	29	+0.68	11	21	+0.35	+0.65	1	1	NaN	1
25	8	0	+0.05	2	1	+0.50	+0.50	0	0	NaN	1
25	8	1	+0.05	3	1	+0.67	+0.33	0	0	NaN	1
25	8	2	+0.05	4	1	+0.75	+0.25	0	0	NaN	1
25	8	3	+0.05	5	1	+0.80	+0.20	0	0	NaN	1
25	8	4	+0.05	6	1	+0.83	+0.17	0	0	NaN	1
25	8	5	+0.05	6	2	+0.86	+0.14	0	0	NaN	0
25	8	6	+0.05	7	2	+0.75	+0.25	0	0	NaN	1
25	8	7	+0.05	8	2	+0.78	+0.22	0	0	NaN	1
25	8	8	+0.05	9	2	+0.80	+0.20	0	0	NaN	1
25	8	9	+0.05	10	2	+0.82	+0.18	0	0	NaN	1
25	8	10	+0.05	11	2	+0.83	+0.17	0	0	NaN	1
25	8	11	+0.05	12	2	+0.85	+0.15	0	1	NaN	0
25	8	12	+0.05	13	2	+0.86	+0.14	0	0	NaN	1
25	8	13	+0.05	14	2	+0.87	+0.13	0	0	NaN	1
25	8	14	+0.05	15	2	+0.88	+0.12	0	0	NaN	1
25	8	15	+0.05	16	2	+0.88	+0.12	0	0	NaN	1
25	8	16	+0.05	17	2	+0.89	+0.11	0	0	NaN	1
25	8	17	+0.05	18	2	+0.89	+0.11	0	0	NaN	1
25	8	18	+0.05	19	2	+0.90	+0.10	0	0	NaN	1
25	8	19	+0.05	20	2	+0.90	+0.10	0	1	NaN	0
25	8	20	+0.05	21	2	+0.91	+0.09	0	0	NaN	1
25	8	21	+0.05	22	2	+0.91	+0.09	0	0	NaN	1
25	8	22	+0.05	23	2	+0.92	+0.08	0	0	NaN	1
25	8	23	+0.05	24	2	+0.92	+0.08	0	0	NaN	1
25	8	24	+0.05	25	2	+0.92	+0.08	0	0	NaN	1
25	8	25	+0.05	26	2	+0.93	+0.07	0	0	NaN	1
25	8	26	+0.05	27	2	+0.93	+0.07	0	1	NaN	0
25	8	27	+0.05	28	2	+0.93	+0.07	0	0	NaN	1
25	8	28	+0.05	29	2	+0.93	+0.07	0	0	NaN	1
25	8	29	+0.05	30	2	+0.94	+0.06	0	0	NaN	1
25	9	0	+0.66	1	2	+0.50	+0.50	0	0	NaN	0
25	9	1	+0.66	1	3	+0.33	+0.67	1	1	NaN	1
25	9	2	+0.66	2	3	+0.25	+0.75	1	1	NaN	0
25	9	3	+0.66	2	4	+0.40	+0.60	1	1	NaN	1
25	9	4	+0.66	2	5	+0.33	+0.67	1	0	NaN	0
25	9	5	+0.66	2	6	+0.29	+0.71	1	1	NaN	1
25	9	6	+0.66	2	7	+0.25	+0.75	1	1	NaN	1
25	9	7	+0.66	2	8	+0.22	+0.78	1	1	NaN	1
25	9	8	+0.66	2	9	+0.20	+0.80	1	1	NaN	1
25	9	9	+0.66	3	9	+0.18	+0.82	1	1	NaN	0
25	9	10	+0.66	3	10	+0.25	+0.75	1	1	NaN	1
25	9	11	+0.66	3	11	+0.23	+0.77	1	1	NaN	1
25	9	12	+0.66	3	12	+0.21	+0.79	1	1	NaN	1
25	9	13	+0.66	3	13	+0.20	+0.80	1	1	NaN	1
25	9	14	+0.66	4	13	+0.19	+0.81	1	1	NaN	0
25	9	15	+0.66	4	14	+0.24	+0.76	1	1	NaN	1
25	9	16	+0.66	4	15	+0.22	+0.78	1	0	NaN	0
25	9	17	+0.66	4	16	+0.21	+0.79	1	1	NaN	1
25	9	18	+0.66	5	16	+0.20	+0.80	1	1	NaN	0
25	9	19	+0.66	5	17	+0.24	+0.76	1	1	NaN	1
25	9	20	+0.66	5	18	+0.23	+0.77	1	1	NaN	1
25	9	21	+0.66	5	19	+0.22	+0.78	1	1	NaN	1
25	9	22	+0.66	5	20	+0.21	+0.79	1	1	NaN	1
25	9	23	+0.66	5	21	+0.20	+0.80	1	1	NaN	1
25	9	24	+0.66	5	22	+0.19	+0.81	1	1	NaN	1
25	9	25	+0.66	6	22	+0.19	+0.81	1	1	NaN	0
25	9	26	+0.66	6	23	+0.21	+0.79	1	1	NaN	1
25	9	27	+0.66	6	24	+0.21	+0.79	1	1	NaN	1
25	9	28	+0.66	6	25	+0.20	+0.80	1	1	NaN	1
25	9	29	+0.66	7	25	+0.19	+0.81	1	1	NaN	0
