P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
36	3	14	+0.13	14	3	+0.81	+0.19	0	0	NaN	1
36	3	15	+0.13	15	3	+0.82	+0.18	0	0	NaN	1
36	3	16	+0.13	16	3	+0.83	+0.17	0	0	NaN	1
36	3	17	+0.13	17	3	+0.84	+0.16	0	0	NaN	1
36	3	18	+0.13	18	3	+0.85	+0.15	0	1	NaN	0
36	3	19	+0.13	19	3	+0.86	+0.14	0	0	NaN	1
36	3	20	+0.13	20	3	+0.86	+0.14	0	0	NaN	1
36	3	21	+0.13	21	3	+0.87	+0.13	0	0	NaN	1
36	3	22	+0.13	22	3	+0.88	+0.12	0	0	NaN	1
36	3	23	+0.13	23	3	+0.88	+0.12	0	0	NaN	1
36	3	24	+0.13	24	3	+0.88	+0.12	0	0	NaN	1
36	3	25	+0.13	25	3	+0.89	+0.11	0	0	NaN	1
36	3	26	+0.13	26	3	+0.89	+0.11	0	0	NaN	1
36	3	27	+0.13	27	3	+0.90	+0.10	0	0	NaN	1
36	3	28	+0.13	28	3	+0.90	+0.10	0	0	NaN	1
36	3	29	+0.13	28	4	+0.90	+0.10	0	0	NaN	0
36	4	0	+0.61	1	2	+0.50	+0.50	0	1	NaN	1
36	4	1	+0.61	1	3	+0.33	+0.67	1	1	NaN	1
36	4	2	+0.61	1	4	+0.25	+0.75	1	1	NaN	1
36	4	3	+0.61	2	4	+0.20	+0.80	1	1	NaN	0
36	4	4	+0.61	2	5	+0.33	+0.67	1	1	NaN	1
36	4	5	+0.61	2	6	+0.29	+0.71	1	1	NaN	1
36	4	6	+0.61	3	6	+0.25	+0.75	1	1	NaN	0
36	4	7	+0.61	3	7	+0.33	+0.67	1	1	NaN	1
36	4	8	+0.61	4	7	+0.30	+0.70	1	1	NaN	0
36	4	9	+0.61	4	8	+0.36	+0.64	1	1	NaN	1
36	4	10	+0.61	5	8	+0.33	+0.67	1	1	NaN	0
36	4	11	+0.61	6	8	+0.38	+0.62	1	0	NaN	1
36	4	12	+0.61	6	9	+0.43	+0.57	1	1	NaN	1
36	4	13	+0.61	6	10	+0.40	+0.60	1	1	NaN	1
36	4	14	+0.61	6	11	+0.38	+0.62	1	1	NaN	1
36	4	15	+0.61	6	12	+0.35	+0.65	1	0	NaN	0
36	4	16	+0.61	7	12	+0.33	+0.67	1	1	NaN	0
36	4	17	+0.61	7	13	+0.37	+0.63	1	1	NaN	1
36	4	18	+0.61	7	14	+0.35	+0.65	1	1	NaN	1
36	4	19	+0.61	7	15	+0.33	+0.67	1	1	NaN	1
36	4	20	+0.61	8	15	+0.32	+0.68	1	1	NaN	0
36	4	21	+0.61	9	15	+0.35	+0.65	1	1	NaN	0
36	4	22	+0.61	9	16	+0.38	+0.62	1	1	NaN	1
36	4	23	+0.61	10	16	+0.36	+0.64	1	1	NaN	0
36	4	24	+0.61	10	17	+0.38	+0.62	1	1	NaN	1
36	4	25	+0.61	11	17	+0.37	+0.63	1	1	NaN	0
36	4	26	+0.61	11	18	+0.39	+0.61	1	1	NaN	1
36	4	27	+0.61	11	19	+0.38	+0.62	1	1	NaN	1
36	4	28	+0.61	12	19	+0.37	+0.63	1	1	NaN	0
36	4	29	+0.61	12	20	+0.39	+0.61	1	1	NaN	1
36	5	0	+0.27	2	1	+0.50	+0.50	0	0	NaN	1
36	5	1	+0.27	2	2	+0.67	+0.33	0	0	NaN	0
36	5	2	+0.27	3	2	+0.50	+0.50	0	0	NaN	1
36	5	3	+0.27	4	2	+0.60	+0.40	0	0	NaN	1
36	5	4	+0.27	5	2	+0.67	+0.33	0	1	NaN	0
36	5	5	+0.27	5	3	+0.71	+0.29	0	0	NaN	0
36	5	6	+0.27	6	3	+0.62	+0.38	0	0	NaN	1
36	5	7	+0.27	7	3	+0.67	+0.33	0	0	NaN	1
36	5	8	+0.27	7	4	+0.70	+0.30	0	0	NaN	0
36	5	9	+0.27	8	4	+0.64	+0.36	0	0	NaN	1
36	5	10	+0.27	8	5	+0.67	+0.33	0	0	NaN	0
36	5	11	+0.27	9	5	+0.62	+0.38	0	0	NaN	1
36	5	12	+0.27	10	5	+0.64	+0.36	0	0	NaN	1
36	5	13	+0.27	10	6	+0.67	+0.33	0	0	NaN	0
36	5	14	+0.27	10	7	+0.62	+0.38	0	0	NaN	0
36	5	15	+0.27	10	8	+0.59	+0.41	0	0	NaN	0
36	5	16	+0.27	11	8	+0.56	+0.44	0	0	NaN	1
36	5	17	+0.27	12	8	+0.58	+0.42	0	0	NaN	1
36	5	18	+0.27	13	8	+0.60	+0.40	0	0	NaN	1
36	5	19	+0.27	14	8	+0.62	+0.38	0	0	NaN	1
36	5	20	+0.27	15	8	+0.64	+0.36	0	0	NaN	1
36	5	21	+0.27	15	9	+0.65	+0.35	0	0	NaN	0
36	5	22	+0.27	15	10	+0.62	+0.38	0	1	NaN	1
36	5	23	+0.27	15	11	+0.60	+0.40	0	1	NaN	1
36	5	24	+0.27	16	11	+0.58	+0.42	0	0	NaN	1
36	5	25	+0.27	17	11	+0.59	+0.41	0	0	NaN	1
36	5	26	+0.27	18	11	+0.61	+0.39	0	0	NaN	1
36	5	27	+0.27	18	12	+0.62	+0.38	0	0	NaN	0
36	5	28	+0.27	19	12	+0.60	+0.40	0	0	NaN	1
36	5	29	+0.27	20	12	+0.61	+0.39	0	0	NaN	1
36	6	0	+0.81	1	2	+0.50	+0.50	0	0	NaN	0
36	6	1	+0.81	1	3	+0.33	+0.67	1	0	NaN	0
36	6	2	+0.81	1	4	+0.25	+0.75	1	1	NaN	1
36	6	3	+0.81	1	5	+0.20	+0.80	1	1	NaN	1
36	6	4	+0.81	1	6	+0.17	+0.83	1	1	NaN	1
36	6	5	+0.81	1	7	+0.14	+0.86	1	1	NaN	1
36	6	6	+0.81	1	8	+0.12	+0.88	1	1	NaN	1
36	6	7	+0.81	1	9	+0.11	+0.89	1	1	NaN	1
36	6	8	+0.81	2	9	+0.10	+0.90	1	1	NaN	0
36	6	9	+0.81	3	9	+0.18	+0.82	1	1	NaN	0
36	6	10	+0.81	3	10	+0.25	+0.75	1	1	NaN	1
36	6	11	+0.81	3	11	+0.23	+0.77	1	1	NaN	1
36	6	12	+0.81	3	12	+0.21	+0.79	1	1	NaN	1
36	6	13	+0.81	3	13	+0.20	+0.80	1	1	NaN	1
36	6	14	+0.81	3	14	+0.19	+0.81	1	1	NaN	1
36	6	15	+0.81	3	15	+0.18	+0.82	1	1	NaN	1
36	6	16	+0.81	3	16	+0.17	+0.83	1	1	NaN	1
36	6	17	+0.81	4	16	+0.16	+0.84	1	1	NaN	0
36	6	18	+0.81	4	17	+0.20	+0.80	1	1	NaN	1
36	6	19	+0.81	4	18	+0.19	+0.81	1	1	NaN	1
36	6	20	+0.81	5	18	+0.18	+0.82	1	1	NaN	0
36	6	21	+0.81	5	19	+0.22	+0.78	1	1	NaN	1
36	6	22	+0.81	5	20	+0.21	+0.79	1	1	NaN	1
36	6	23	+0.81	6	20	+0.20	+0.80	1	1	NaN	0
36	6	24	+0.81	6	21	+0.23	+0.77	1	1	NaN	1
36	6	25	+0.81	6	22	+0.22	+0.78	1	1	NaN	1
36	6	26	+0.81	6	23	+0.21	+0.79	1	1	NaN	1
36	6	27	+0.81	6	24	+0.21	+0.79	1	1	NaN	1
36	6	28	+0.81	7	24	+0.20	+0.80	1	1	NaN	0
36	6	29	+0.81	7	25	+0.23	+0.77	1	1	NaN	1
36	7	0	+0.55	1	2	+0.50	+0.50	0	0	NaN	0
36	7	1	+0.55	1	3	+0.33	+0.67	1	1	NaN	1
36	7	2	+0.55	1	4	+0.25	+0.75	1	1	NaN	1
36	7	3	+0.55	2	4	+0.20	+0.80	1	1	NaN	0
36	7	4	+0.55	2	5	+0.33	+0.67	1	1	NaN	1
36	7	5	+0.55	3	5	+0.29	+0.71	1	1	NaN	0
36	7	6	+0.55	4	5	+0.38	+0.62	1	1	NaN	0
36	7	7	+0.55	4	6	+0.44	+0.56	1	1	NaN	1
36	7	8	+0.55	4	7	+0.40	+0.60	1	1	NaN	1
36	7	9	+0.55	4	8	+0.36	+0.64	1	1	NaN	1
36	7	10	+0.55	4	9	+0.33	+0.67	1	1	NaN	1
36	7	11	+0.55	4	10	+0.31	+0.69	1	1	NaN	1
36	7	12	+0.55	5	10	+0.29	+0.71	1	1	NaN	0
36	7	13	+0.55	6	10	+0.33	+0.67	1	1	NaN	0
36	7	14	+0.55	7	10	+0.38	+0.62	1	1	NaN	0
36	7	15	+0.55	7	11	+0.41	+0.59	1	1	NaN	1
36	7	16	+0.55	7	12	+0.39	+0.61	1	1	NaN	1
36	7	17	+0.55	7	13	+0.37	+0.63	1	1	NaN	1
36	7	18	+0.55	7	14	+0.35	+0.65	1	1	NaN	1
36	7	19	+0.55	8	14	+0.33	+0.67	1	1	NaN	0
36	7	20	+0.55	8	15	+0.36	+0.64	1	1	NaN	1
36	7	21	+0.55	8	16	+0.35	+0.65	1	1	NaN	1
36	7	22	+0.55	9	16	+0.33	+0.67	1	1	NaN	0
36	7	23	+0.55	10	16	+0.36	+0.64	1	1	NaN	0
36	7	24	+0.55	10	17	+0.38	+0.62	1	1	NaN	1
36	7	25	+0.55	11	17	+0.37	+0.63	1	0	NaN	1
36	7	26	+0.55	11	18	+0.39	+0.61	1	1	NaN	1
36	7	27	+0.55	11	19	+0.38	+0.62	1	1	NaN	1
36	7	28	+0.55	11	20	+0.37	+0.63	1	1	NaN	1
36	7	29	+0.55	12	20	+0.35	+0.65	1	1	NaN	0
36	8	0	+0.21	2	1	+0.50	+0.50	0	1	NaN	0
36	8	1	+0.21	2	2	+0.67	+0.33	0	0	NaN	0
36	8	2	+0.21	3	2	+0.50	+0.50	0	0	NaN	1
36	8	3	+0.21	4	2	+0.60	+0.40	0	1	NaN	0
36	8	4	+0.21	5	2	+0.67	+0.33	0	0	NaN	1
36	8	5	+0.21	6	2	+0.71	+0.29	0	0	NaN	1
36	8	6	+0.21	6	3	+0.75	+0.25	0	0	NaN	0
36	8	7	+0.21	7	3	+0.67	+0.33	0	0	NaN	1
36	8	8	+0.21	8	3	+0.70	+0.30	0	0	NaN	1
36	8	9	+0.21	8	4	+0.73	+0.27	0	0	NaN	0
36	8	10	+0.21	9	4	+0.67	+0.33	0	0	NaN	1
36	8	11	+0.21	10	4	+0.69	+0.31	0	0	NaN	1
36	8	12	+0.21	10	5	+0.71	+0.29	0	0	NaN	0
36	8	13	+0.21	10	6	+0.67	+0.33	0	0	NaN	0
36	8	14	+0.21	10	7	+0.62	+0.38	0	0	NaN	0
36	8	15	+0.21	11	7	+0.59	+0.41	0	0	NaN	1
36	8	16	+0.21	11	8	+0.61	+0.39	0	0	NaN	0
36	8	17	+0.21	12	8	+0.58	+0.42	0	0	NaN	1
36	8	18	+0.21	12	9	+0.60	+0.40	0	0	NaN	0
36	8	19	+0.21	13	9	+0.57	+0.43	0	0	NaN	1
36	8	20	+0.21	14	9	+0.59	+0.41	0	0	NaN	1
36	8	21	+0.21	14	10	+0.61	+0.39	0	0	NaN	0
36	8	22	+0.21	15	10	+0.58	+0.42	0	0	NaN	1
36	8	23	+0.21	16	10	+0.60	+0.40	0	0	NaN	1
36	8	24	+0.21	17	10	+0.62	+0.38	0	0	NaN	1
36	8	25	+0.21	18	10	+0.63	+0.37	0	0	NaN	1
36	8	26	+0.21	19	10	+0.64	+0.36	0	0	NaN	1
36	8	27	+0.21	20	10	+0.66	+0.34	0	0	NaN	1
36	8	28	+0.21	21	10	+0.67	+0.33	0	0	NaN	1
36	8	29	+0.21	22	10	+0.68	+0.32	0	0	NaN	1
36	9	0	+0.69	1	2	+0.50	+0.50	0	0	NaN	0
36	9	1	+0.69	2	2	+0.33	+0.67	1	1	NaN	0
36	9	2	+0.69	2	3	+0.50	+0.50	0	0	NaN	0
36	9	3	+0.69	3	3	+0.40	+0.60	1	1	NaN	0
36	9	4	+0.69	3	4	+0.50	+0.50	0	0	NaN	0
36	9	5	+0.69	3	5	+0.43	+0.57	1	1	NaN	1
36	9	6	+0.69	4	5	+0.38	+0.62	1	1	NaN	0
36	9	7	+0.69	4	6	+0.44	+0.56	1	1	NaN	1
36	9	8	+0.69	4	7	+0.40	+0.60	1	1	NaN	1
36	9	9	+0.69	5	7	+0.36	+0.64	1	1	NaN	0
36	9	10	+0.69	5	8	+0.42	+0.58	1	1	NaN	1
36	9	11	+0.69	5	9	+0.38	+0.62	1	1	NaN	1
36	9	12	+0.69	6	9	+0.36	+0.64	1	1	NaN	0
36	9	13	+0.69	7	9	+0.40	+0.60	1	1	NaN	0
36	9	14	+0.69	7	10	+0.44	+0.56	1	1	NaN	1
36	9	15	+0.69	7	11	+0.41	+0.59	1	1	NaN	1
36	9	16	+0.69	7	12	+0.39	+0.61	1	1	NaN	1
36	9	17	+0.69	7	13	+0.37	+0.63	1	1	NaN	1
36	9	18	+0.69	8	13	+0.35	+0.65	1	1	NaN	0
36	9	19	+0.69	8	14	+0.38	+0.62	1	1	NaN	1
36	9	20	+0.69	9	14	+0.36	+0.64	1	1	NaN	0
36	9	21	+0.69	10	14	+0.39	+0.61	1	1	NaN	0
36	9	22	+0.69	10	15	+0.42	+0.58	1	1	NaN	1
36	9	23	+0.69	10	16	+0.40	+0.60	1	1	NaN	1
36	9	24	+0.69	10	17	+0.38	+0.62	1	1	NaN	1
36	9	25	+0.69	10	18	+0.37	+0.63	1	1	NaN	1
36	9	26	+0.69	10	19	+0.36	+0.64	1	1	NaN	1
36	9	27	+0.69	10	20	+0.34	+0.66	1	1	NaN	1
36	9	28	+0.69	10	21	+0.33	+0.67	1	1	NaN	1
36	9	29	+0.69	10	22	+0.32	+0.68	1	1	NaN	1
