P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
49	3	12	+0.31	8	7	+0.57	+0.43	0	0	NaN	0
49	3	13	+0.31	9	7	+0.53	+0.47	0	0	NaN	1
49	3	14	+0.31	10	7	+0.56	+0.44	0	0	NaN	1
49	3	15	+0.31	11	7	+0.59	+0.41	0	0	NaN	1
49	3	16	+0.31	12	7	+0.61	+0.39	0	0	NaN	1
49	3	17	+0.31	13	7	+0.63	+0.37	0	0	NaN	1
49	3	18	+0.31	14	7	+0.65	+0.35	0	0	NaN	1
49	3	19	+0.31	15	7	+0.67	+0.33	0	0	NaN	1
49	3	20	+0.31	15	8	+0.68	+0.32	0	0	NaN	0
49	3	21	+0.31	15	9	+0.65	+0.35	0	0	NaN	0
49	3	22	+0.31	15	10	+0.62	+0.38	0	0	NaN	0
49	3	23	+0.31	16	10	+0.60	+0.40	0	0	NaN	1
49	3	24	+0.31	16	11	+0.62	+0.38	0	0	NaN	0
49	3	25	+0.31	16	12	+0.59	+0.41	0	0	NaN	0
49	3	26	+0.31	17	12	+0.57	+0.43	0	0	NaN	1
49	3	27	+0.31	18	12	+0.59	+0.41	0	0	NaN	1
49	3	28	+0.31	19	12	+0.60	+0.40	0	0	NaN	1
49	3	29	+0.31	20	12	+0.61	+0.39	0	1	NaN	0
49	4	0	+0.06	2	1	+0.50	+0.50	0	0	NaN	1
49	4	1	+0.06	3	1	+0.67	+0.33	0	0	NaN	1
49	4	2	+0.06	4	1	+0.75	+0.25	0	1	NaN	0
49	4	3	+0.06	5	1	+0.80	+0.20	0	1	NaN	0
49	4	4	+0.06	6	1	+0.83	+0.17	0	0	NaN	1
49	4	5	+0.06	7	1	+0.86	+0.14	0	0	NaN	1
49	4	6	+0.06	8	1	+0.88	+0.12	0	0	NaN	1
49	4	7	+0.06	9	1	+0.89	+0.11	0	0	NaN	1
49	4	8	+0.06	10	1	+0.90	+0.10	0	0	NaN	1
49	4	9	+0.06	11	1	+0.91	+0.09	0	0	NaN	1
49	4	10	+0.06	12	1	+0.92	+0.08	0	0	NaN	1
49	4	11	+0.06	13	1	+0.92	+0.08	0	0	NaN	1
49	4	12	+0.06	14	1	+0.93	+0.07	0	0	NaN	1
49	4	13	+0.06	15	1	+0.93	+0.07	0	0	NaN	1
49	4	14	+0.06	16	1	+0.94	+0.06	0	0	NaN	1
49	4	15	+0.06	17	1	+0.94	+0.06	0	0	NaN	1
49	4	16	+0.06	18	1	+0.94	+0.06	0	0	NaN	1
49	4	17	+0.06	19	1	+0.95	+0.05	0	0	NaN	1
49	4	18	+0.06	20	1	+0.95	+0.05	0	0	NaN	1
49	4	19	+0.06	21	1	+0.95	+0.05	0	0	NaN	1
49	4	20	+0.06	22	1	+0.95	+0.05	0	1	NaN	0
49	4	21	+0.06	23	1	+0.96	+0.04	0	0	NaN	1
49	4	22	+0.06	24	1	+0.96	+0.04	0	0	NaN	1
49	4	23	+0.06	25	1	+0.96	+0.04	0	0	NaN	1
49	4	24	+0.06	26	1	+0.96	+0.04	0	0	NaN	1
49	4	25	+0.06	27	1	+0.96	+0.04	0	0	NaN	1
49	4	26	+0.06	28	1	+0.96	+0.04	0	0	NaN	1
49	4	27	+0.06	29	1	+0.97	+0.03	0	1	NaN	0
49	4	28	+0.06	29	2	+0.97	+0.03	0	0	NaN	0
49	4	29	+0.06	30	2	+0.94	+0.06	0	0	NaN	1
49	5	0	+0.09	2	1	+0.50	+0.50	0	0	NaN	1
49	5	1	+0.09	3	1	+0.67	+0.33	0	0	NaN	1
49	5	2	+0.09	3	2	+0.75	+0.25	0	0	NaN	0
49	5	3	+0.09	4	2	+0.60	+0.40	0	0	NaN	1
49	5	4	+0.09	5	2	+0.67	+0.33	0	0	NaN	1
49	5	5	+0.09	6	2	+0.71	+0.29	0	0	NaN	1
49	5	6	+0.09	7	2	+0.75	+0.25	0	0	NaN	1
49	5	7	+0.09	8	2	+0.78	+0.22	0	0	NaN	1
49	5	8	+0.09	9	2	+0.80	+0.20	0	1	NaN	0
49	5	9	+0.09	9	3	+0.82	+0.18	0	1	NaN	1
49	5	10	+0.09	10	3	+0.75	+0.25	0	0	NaN	1
49	5	11	+0.09	11	3	+0.77	+0.23	0	0	NaN	1
49	5	12	+0.09	12	3	+0.79	+0.21	0	0	NaN	1
49	5	13	+0.09	13	3	+0.80	+0.20	0	1	NaN	0
49	5	14	+0.09	14	3	+0.81	+0.19	0	1	NaN	0
49	5	15	+0.09	15	3	+0.82	+0.18	0	0	NaN	1
49	5	16	+0.09	16	3	+0.83	+0.17	0	0	NaN	1
49	5	17	+0.09	17	3	+0.84	+0.16	0	0	NaN	1
49	5	18	+0.09	18	3	+0.85	+0.15	0	0	NaN	1
49	5	19	+0.09	19	3	+0.86	+0.14	0	0	NaN	1
49	5	20	+0.09	20	3	+0.86	+0.14	0	0	NaN	1
49	5	21	+0.09	21	3	+0.87	+0.13	0	0	NaN	1
49	5	22	+0.09	22	3	+0.88	+0.12	0	0	NaN	1
49	5	23	+0.09	23	3	+0.88	+0.12	0	0	NaN	1
49	5	24	+0.09	23	4	+0.88	+0.12	0	0	NaN	0
49	5	25	+0.09	24	4	+0.85	+0.15	0	0	NaN	1
49	5	26	+0.09	25	4	+0.86	+0.14	0	1	NaN	0
49	5	27	+0.09	26	4	+0.86	+0.14	0	0	NaN	1
49	5	28	+0.09	26	5	+0.87	+0.13	0	0	NaN	0
49	5	29	+0.09	27	5	+0.84	+0.16	0	0	NaN	1
49	6	0	+0.46	1	2	+0.50	+0.50	0	0	NaN	0
49	6	1	+0.46	2	2	+0.33	+0.67	1	1	NaN	0
49	6	2	+0.46	3	2	+0.50	+0.50	0	0	NaN	1
49	6	3	+0.46	4	2	+0.60	+0.40	0	0	NaN	1
49	6	4	+0.46	4	3	+0.67	+0.33	0	0	NaN	0
49	6	5	+0.46	5	3	+0.57	+0.43	0	0	NaN	1
49	6	6	+0.46	5	4	+0.62	+0.38	0	0	NaN	0
49	6	7	+0.46	6	4	+0.56	+0.44	0	0	NaN	1
49	6	8	+0.46	7	4	+0.60	+0.40	0	0	NaN	1
49	6	9	+0.46	8	4	+0.64	+0.36	0	0	NaN	1
49	6	10	+0.46	9	4	+0.67	+0.33	0	0	NaN	1
49	6	11	+0.46	10	4	+0.69	+0.31	0	0	NaN	1
49	6	12	+0.46	10	5	+0.71	+0.29	0	0	NaN	0
49	6	13	+0.46	11	5	+0.67	+0.33	0	0	NaN	1
49	6	14	+0.46	12	5	+0.69	+0.31	0	0	NaN	1
49	6	15	+0.46	13	5	+0.71	+0.29	0	0	NaN	1
49	6	16	+0.46	14	5	+0.72	+0.28	0	0	NaN	1
49	6	17	+0.46	14	6	+0.74	+0.26	0	0	NaN	0
49	6	18	+0.46	15	6	+0.70	+0.30	0	0	NaN	1
49	6	19	+0.46	16	6	+0.71	+0.29	0	0	NaN	1
49	6	20	+0.46	16	7	+0.73	+0.27	0	0	NaN	0
49	6	21	+0.46	17	7	+0.70	+0.30	0	0	NaN	1
49	6	22	+0.46	17	8	+0.71	+0.29	0	0	NaN	0
49	6	23	+0.46	17	9	+0.68	+0.32	0	0	NaN	0
49	6	24	+0.46	17	10	+0.65	+0.35	0	1	NaN	1
49	6	25	+0.46	18	10	+0.63	+0.37	0	0	NaN	1
49	6	26	+0.46	18	11	+0.64	+0.36	0	0	NaN	0
49	6	27	+0.46	19	11	+0.62	+0.38	0	0	NaN	1
49	6	28	+0.46	20	11	+0.63	+0.37	0	0	NaN	1
49	6	29	+0.46	20	12	+0.65	+0.35	0	0	NaN	0
49	7	0	+0.25	1	2	+0.50	+0.50	0	0	NaN	0
49	7	1	+0.25	1	3	+0.33	+0.67	1	1	NaN	1
49	7	2	+0.25	2	3	+0.25	+0.75	1	1	NaN	0
49	7	3	+0.25	3	3	+0.40	+0.60	1	1	NaN	0
49	7	4	+0.25	4	3	+0.50	+0.50	0	0	NaN	1
49	7	5	+0.25	5	3	+0.57	+0.43	0	0	NaN	1
49	7	6	+0.25	5	4	+0.62	+0.38	0	0	NaN	0
49	7	7	+0.25	6	4	+0.56	+0.44	0	0	NaN	1
49	7	8	+0.25	7	4	+0.60	+0.40	0	0	NaN	1
49	7	9	+0.25	7	5	+0.64	+0.36	0	1	NaN	1
49	7	10	+0.25	8	5	+0.58	+0.42	0	1	NaN	0
49	7	11	+0.25	9	5	+0.62	+0.38	0	0	NaN	1
49	7	12	+0.25	10	5	+0.64	+0.36	0	0	NaN	1
49	7	13	+0.25	11	5	+0.67	+0.33	0	0	NaN	1
49	7	14	+0.25	11	6	+0.69	+0.31	0	0	NaN	0
49	7	15	+0.25	11	7	+0.65	+0.35	0	0	NaN	0
49	7	16	+0.25	12	7	+0.61	+0.39	0	0	NaN	1
49	7	17	+0.25	12	8	+0.63	+0.37	0	0	NaN	0
49	7	18	+0.25	13	8	+0.60	+0.40	0	0	NaN	1
49	7	19	+0.25	14	8	+0.62	+0.38	0	0	NaN	1
49	7	20	+0.25	15	8	+0.64	+0.36	0	0	NaN	1
49	7	21	+0.25	16	8	+0.65	+0.35	0	0	NaN	1
49	7	22	+0.25	17	8	+0.67	+0.33	0	0	NaN	1
49	7	23	+0.25	17	9	+0.68	+0.32	0	0	NaN	0
49	7	24	+0.25	18	9	+0.65	+0.35	0	0	NaN	1
49	7	25	+0.25	18	10	+0.67	+0.33	0	0	NaN	0
49	7	26	+0.25	19	10	+0.64	+0.36	0	0	NaN	1
49	7	27	+0.25	20	10	+0.66	+0.34	0	0	NaN	1
49	7	28	+0.25	21	10	+0.67	+0.33	0	0	NaN	1
49	7	29	+0.25	21	11	+0.68	+0.32	0	0	NaN	0
49	8	0	+0.33	2	1	+0.50	+0.50	0	0	NaN	1
49	8	1	+0.33	3	1	+0.67	+0.33	0	1	NaN	0
49	8	2	+0.33	4	1	+0.75	+0.25	0	0	NaN	1
49	8	3	+0.33	5	1	+0.80	+0.20	0	1	NaN	0
49	8	4	+0.33	6	1	+0.83	+0.17	0	0	NaN	1
49	8	5	+0.33	6	2	+0.86	+0.14	0	0	NaN	0
49	8	6	+0.33	6	3	+0.75	+0.25	0	0	NaN	0
49	8	7	+0.33	6	4	+0.67	+0.33	0	1	NaN	1
49	8	8	+0.33	7	4	+0.60	+0.40	0	0	NaN	1
49	8	9	+0.33	7	5	+0.64	+0.36	0	0	NaN	0
49	8	10	+0.33	7	6	+0.58	+0.42	0	0	NaN	0
49	8	11	+0.33	8	6	+0.54	+0.46	0	0	NaN	1
49	8	12	+0.33	8	7	+0.57	+0.43	0	0	NaN	0
49	8	13	+0.33	8	8	+0.53	+0.47	0	0	NaN	0
49	8	14	+0.33	9	8	+0.50	+0.50	0	0	NaN	1
49	8	15	+0.33	10	8	+0.53	+0.47	0	0	NaN	1
49	8	16	+0.33	10	9	+0.56	+0.44	0	0	NaN	0
49	8	17	+0.33	10	10	+0.53	+0.47	0	0	NaN	0
49	8	18	+0.33	11	10	+0.50	+0.50	0	0	NaN	1
49	8	19	+0.33	12	10	+0.52	+0.48	0	0	NaN	1
49	8	20	+0.33	12	11	+0.55	+0.45	0	0	NaN	0
49	8	21	+0.33	13	11	+0.52	+0.48	0	0	NaN	1
49	8	22	+0.33	14	11	+0.54	+0.46	0	0	NaN	1
49	8	23	+0.33	15	11	+0.56	+0.44	0	0	NaN	1
49	8	24	+0.33	15	12	+0.58	+0.42	0	0	NaN	0
49	8	25	+0.33	15	13	+0.56	+0.44	0	0	NaN	0
49	8	26	+0.33	15	14	+0.54	+0.46	0	0	NaN	0
49	8	27	+0.33	15	15	+0.52	+0.48	0	0	NaN	0
49	8	28	+0.33	16	15	+0.50	+0.50	0	0	NaN	1
49	8	29	+0.33	16	16	+0.52	+0.48	0	0	NaN	0
49	9	0	+0.53	1	2	+0.50	+0.50	0	0	NaN	0
49	9	1	+0.53	2	2	+0.33	+0.67	1	1	NaN	0
49	9	2	+0.53	3	2	+0.50	+0.50	0	0	NaN	1
49	9	3	+0.53	3	3	+0.60	+0.40	0	0	NaN	0
49	9	4	+0.53	3	4	+0.50	+0.50	0	0	NaN	0
49	9	5	+0.53	4	4	+0.43	+0.57	1	1	NaN	0
49	9	6	+0.53	4	5	+0.50	+0.50	0	0	NaN	0
49	9	7	+0.53	5	5	+0.44	+0.56	1	1	NaN	0
49	9	8	+0.53	5	6	+0.50	+0.50	0	0	NaN	0
49	9	9	+0.53	6	6	+0.45	+0.55	1	1	NaN	0
49	9	10	+0.53	6	7	+0.50	+0.50	0	0	NaN	0
49	9	11	+0.53	7	7	+0.46	+0.54	1	1	NaN	0
49	9	12	+0.53	8	7	+0.50	+0.50	0	0	NaN	1
49	9	13	+0.53	8	8	+0.53	+0.47	0	0	NaN	0
49	9	14	+0.53	8	9	+0.50	+0.50	0	0	NaN	0
49	9	15	+0.53	8	10	+0.47	+0.53	1	0	NaN	0
49	9	16	+0.53	8	11	+0.44	+0.56	1	1	NaN	1
49	9	17	+0.53	8	12	+0.42	+0.58	1	1	NaN	1
49	9	18	+0.53	9	12	+0.40	+0.60	1	0	NaN	1
49	9	19	+0.53	9	13	+0.43	+0.57	1	1	NaN	1
49	9	20	+0.53	10	13	+0.41	+0.59	1	1	NaN	0
49	9	21	+0.53	10	14	+0.43	+0.57	1	1	NaN	1
49	9	22	+0.53	10	15	+0.42	+0.58	1	1	NaN	1
49	9	23	+0.53	11	15	+0.40	+0.60	1	1	NaN	0
49	9	24	+0.53	11	16	+0.42	+0.58	1	1	NaN	1
49	9	25	+0.53	12	16	+0.41	+0.59	1	1	NaN	0
49	9	26	+0.53	13	16	+0.43	+0.57	1	0	NaN	1
49	9	27	+0.53	13	17	+0.45	+0.55	1	1	NaN	1
49	9	28	+0.53	14	17	+0.43	+0.57	1	1	NaN	0
49	9	29	+0.53	14	18	+0.45	+0.55	1	1	NaN	1
