P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
41	0	0	+0.10	2	1	+0.50	+0.50	0	0	NaN	1
41	0	1	+0.10	2	2	+0.67	+0.33	0	0	NaN	0
41	0	2	+0.10	3	2	+0.50	+0.50	0	0	NaN	1
41	0	3	+0.10	4	2	+0.60	+0.40	0	0	NaN	1
41	0	4	+0.10	5	2	+0.67	+0.33	0	0	NaN	1
41	0	5	+0.10	6	2	+0.71	+0.29	0	0	NaN	1
41	0	6	+0.10	7	2	+0.75	+0.25	0	0	NaN	1
41	0	7	+0.10	8	2	+0.78	+0.22	0	0	NaN	1
41	0	8	+0.10	8	3	+0.80	+0.20	0	0	NaN	0
41	0	9	+0.10	9	3	+0.73	+0.27	0	0	NaN	1
41	0	10	+0.10	10	3	+0.75	+0.25	0	0	NaN	1
41	0	11	+0.10	11	3	+0.77	+0.23	0	0	NaN	1
41	0	12	+0.10	11	4	+0.79	+0.21	0	0	NaN	0
41	0	13	+0.10	12	4	+0.73	+0.27	0	0	NaN	1
41	0	14	+0.10	13	4	+0.75	+0.25	0	0	NaN	1
41	0	15	+0.10	14	4	+0.76	+0.24	0	0	NaN	1
41	0	16	+0.10	15	4	+0.78	+0.22	0	0	NaN	1
41	0	17	+0.10	16	4	+0.79	+0.21	0	0	NaN	1
41	0	18	+0.10	17	4	+0.80	+0.20	0	0	NaN	1
41	0	19	+0.10	18	4	+0.81	+0.19	0	0	NaN	1
41	0	20	+0.10	19	4	+0.82	+0.18	0	0	NaN	1
41	0	21	+0.10	20	4	+0.83	+0.17	0	0	NaN	1
41	0	22	+0.10	21	4	+0.83	+0.17	0	0	NaN	1
41	0	23	+0.10	22	4	+0.84	+0.16	0	0	NaN	1
41	0	24	+0.10	23	4	+0.85	+0.15	0	0	NaN	1
41	0	25	+0.10	24	4	+0.85	+0.15	0	0	NaN	1
41	0	26	+0.10	25	4	+0.86	+0.14	0	0	NaN	1
41	0	27	+0.10	26	4	+0.86	+0.14	0	0	NaN	1
41	0	28	+0.10	27	4	+0.87	+0.13	0	0	NaN	1
41	0	29	+0.10	28	4	+0.87	+0.13	0	0	NaN	1
41	1	0	+0.60	1	2	+0.50	+0.50	0	0	NaN	0
41	1	1	+0.60	1	3	+0.33	+0.67	1	1	NaN	1
41	1	2	+0.60	1	4	+0.25	+0.75	1	1	NaN	1
41	1	3	+0.60	2	4	+0.20	+0.80	1	1	NaN	0
41	1	4	+0.60	2	5	+0.33	+0.67	1	1	NaN	1
41	1	5	+0.60	2	6	+0.29	+0.71	1	1	NaN	1
41	1	6	+0.60	2	7	+0.25	+0.75	1	1	NaN	1
41	1	7	+0.60	3	7	+0.22	+0.78	1	1	NaN	0
41	1	8	+0.60	4	7	+0.30	+0.70	1	1	NaN	0
41	1	9	+0.60	5	7	+0.36	+0.64	1	1	NaN	0
41	1	10	+0.60	5	8	+0.42	+0.58	1	1	NaN	1
41	1	11	+0.60	6	8	+0.38	+0.62	1	1	NaN	0
41	1	12	+0.60	7	8	+0.43	+0.57	1	1	NaN	0
41	1	13	+0.60	7	9	+0.47	+0.53	1	1	NaN	1
41	1	14	+0.60	7	10	+0.44	+0.56	1	1	NaN	1
41	1	15	+0.60	7	11	+0.41	+0.59	1	1	NaN	1
41	1	16	+0.60	7	12	+0.39	+0.61	1	1	NaN	1
41	1	17	+0.60	7	13	+0.37	+0.63	1	1	NaN	1
41	1	18	+0.60	8	13	+0.35	+0.65	1	1	NaN	0
41	1	19	+0.60	8	14	+0.38	+0.62	1	1	NaN	1
41	1	20	+0.60	9	14	+0.36	+0.64	1	1	NaN	0
41	1	21	+0.60	9	15	+0.39	+0.61	1	1	NaN	1
41	1	22	+0.60	9	16	+0.38	+0.62	1	1	NaN	1
41	1	23	+0.60	9	17	+0.36	+0.64	1	1	NaN	1
41	1	24	+0.60	10	17	+0.35	+0.65	1	1	NaN	0
41	1	25	+0.60	11	17	+0.37	+0.63	1	1	NaN	0
41	1	26	+0.60	12	17	+0.39	+0.61	1	1	NaN	0
41	1	27	+0.60	13	17	+0.41	+0.59	1	1	NaN	0
41	1	28	+0.60	14	17	+0.43	+0.57	1	1	NaN	0
41	1	29	+0.60	15	17	+0.45	+0.55	1	1	NaN	0
41	2	0	+0.40	2	1	+0.50	+0.50	0	0	NaN	1
41	2	1	+0.40	3	1	+0.67	+0.33	0	0	NaN	1
41	2	2	+0.40	3	2	+0.75	+0.25	0	0	NaN	0
41	2	3	+0.40	3	3	+0.60	+0.40	0	0	NaN	0
41	2	4	+0.40	3	4	+0.50	+0.50	0	1	NaN	1
41	2	5	+0.40	4	4	+0.43	+0.57	1	1	NaN	0
41	2	6	+0.40	5	4	+0.50	+0.50	0	0	NaN	1
41	2	7	+0.40	6	4	+0.56	+0.44	0	0	NaN	1
41	2	8	+0.40	7	4	+0.60	+0.40	0	0	NaN	1
41	2	9	+0.40	7	5	+0.64	+0.36	0	0	NaN	0
41	2	10	+0.40	8	5	+0.58	+0.42	0	0	NaN	1
41	2	11	+0.40	8	6	+0.62	+0.38	0	0	NaN	0
41	2	12	+0.40	8	7	+0.57	+0.43	0	0	NaN	0
41	2	13	+0.40	8	8	+0.53	+0.47	0	0	NaN	0
41	2	14	+0.40	9	8	+0.50	+0.50	0	0	NaN	1
41	2	15	+0.40	10	8	+0.53	+0.47	0	0	NaN	1
41	2	16	+0.40	11	8	+0.56	+0.44	0	0	NaN	1
41	2	17	+0.40	11	9	+0.58	+0.42	0	0	NaN	0
41	2	18	+0.40	12	9	+0.55	+0.45	0	0	NaN	1
41	2	19	+0.40	13	9	+0.57	+0.43	0	0	NaN	1
41	2	20	+0.40	13	10	+0.59	+0.41	0	1	NaN	1
41	2	21	+0.40	14	10	+0.57	+0.43	0	0	NaN	1
41	2	22	+0.40	14	11	+0.58	+0.42	0	0	NaN	0
41	2	23	+0.40	15	11	+0.56	+0.44	0	0	NaN	1
41	2	24	+0.40	16	11	+0.58	+0.42	0	0	NaN	1
41	2	25	+0.40	17	11	+0.59	+0.41	0	0	NaN	1
41	2	26	+0.40	17	12	+0.61	+0.39	0	0	NaN	0
41	2	27	+0.40	18	12	+0.59	+0.41	0	1	NaN	0
41	2	28	+0.40	18	13	+0.60	+0.40	0	0	NaN	0
41	2	29	+0.40	19	13	+0.58	+0.42	0	0	NaN	1
41	3	0	+0.41	2	1	+0.50	+0.50	0	0	NaN	1
41	3	1	+0.41	2	2	+0.67	+0.33	0	0	NaN	0
41	3	2	+0.41	3	2	+0.50	+0.50	0	0	NaN	1
41	3	3	+0.41	4	2	+0.60	+0.40	0	0	NaN	1
41	3	4	+0.41	4	3	+0.67	+0.33	0	0	NaN	0
41	3	5	+0.41	5	3	+0.57	+0.43	0	0	NaN	1
41	3	6	+0.41	6	3	+0.62	+0.38	0	0	NaN	1
41	3	7	+0.41	7	3	+0.67	+0.33	0	0	NaN	1
41	3	8	+0.41	8	3	+0.70	+0.30	0	0	NaN	1
41	3	9	+0.41	9	3	+0.73	+0.27	0	0	NaN	1
41	3	10	+0.41	9	4	+0.75	+0.25	0	0	NaN	0
41	3	11	+0.41	9	5	+0.69	+0.31	0	0	NaN	0
41	3	12	+0.41	10	5	+0.64	+0.36	0	0	NaN	1
41	3	13	+0.41	10	6	+0.67	+0.33	0	0	NaN	0
41	3	14	+0.41	10	7	+0.62	+0.38	0	0	NaN	0
41	3	15	+0.41	11	7	+0.59	+0.41	0	0	NaN	1
41	3	16	+0.41	12	7	+0.61	+0.39	0	0	NaN	1
41	3	17	+0.41	13	7	+0.63	+0.37	0	0	NaN	1
41	3	18	+0.41	14	7	+0.65	+0.35	0	0	NaN	1
41	3	19	+0.41	14	8	+0.67	+0.33	0	0	NaN	0
41	3	20	+0.41	15	8	+0.64	+0.36	0	0	NaN	1
41	3	21	+0.41	15	9	+0.65	+0.35	0	0	NaN	0
41	3	22	+0.41	16	9	+0.62	+0.38	0	0	NaN	1
41	3	23	+0.41	16	10	+0.64	+0.36	0	0	NaN	0
41	3	24	+0.41	17	10	+0.62	+0.38	0	0	NaN	1
41	3	25	+0.41	18	10	+0.63	+0.37	0	0	NaN	1
41	3	26	+0.41	19	10	+0.64	+0.36	0	0	NaN	1
41	3	27	+0.41	20	10	+0.66	+0.34	0	0	NaN	1
41	3	28	+0.41	21	10	+0.67	+0.33	0	0	NaN	1
41	3	29	+0.41	22	10	+0.68	+0.32	0	0	NaN	1
41	4	0	+0.30	2	1	+0.50	+0.50	0	0	NaN	1
41	4	1	+0.30	2	2	+0.67	+0.33	0	0	NaN	0
41	4	2	+0.30	3	2	+0.50	+0.50	0	0	NaN	1
41	4	3	+0.30	3	3	+0.60	+0.40	0	0	NaN	0
41	4	4	+0.30	4	3	+0.50	+0.50	0	0	NaN	1
41	4	5	+0.30	5	3	+0.57	+0.43	0	0	NaN	1
41	4	6	+0.30	5	4	+0.62	+0.38	0	0	NaN	0
41	4	7	+0.30	6	4	+0.56	+0.44	0	0	NaN	1
41	4	8	+0.30	7	4	+0.60	+0.40	0	0	NaN	1
41	4	9	+0.30	7	5	+0.64	+0.36	0	0	NaN	0
41	4	10	+0.30	8	5	+0.58	+0.42	0	0	NaN	1
41	4	11	+0.30	9	5	+0.62	+0.38	0	0	NaN	1
41	4	12	+0.30	10	5	+0.64	+0.36	0	0	NaN	1
41	4	13	+0.30	11	5	+0.67	+0.33	0	0	NaN	1
41	4	14	+0.30	12	5	+0.69	+0.31	0	0	NaN	1
41	4	15	+0.30	13	5	+0.71	+0.29	0	0	NaN	1
41	4	16	+0.30	14	5	+0.72	+0.28	0	0	NaN	1
41	4	17	+0.30	15	5	+0.74	+0.26	0	0	NaN	1
41	4	18	+0.30	15	6	+0.75	+0.25	0	0	NaN	0
41	4	19	+0.30	16	6	+0.71	+0.29	0	1	NaN	0
41	4	20	+0.30	17	6	+0.73	+0.27	0	0	NaN	1
41	4	21	+0.30	17	7	+0.74	+0.26	0	0	NaN	0
41	4	22	+0.30	17	8	+0.71	+0.29	0	0	NaN	0
41	4	23	+0.30	17	9	+0.68	+0.32	0	0	NaN	0
41	4	24	+0.30	18	9	+0.65	+0.35	0	0	NaN	1
41	4	25	+0.30	19	9	+0.67	+0.33	0	1	NaN	0
41	4	26	+0.30	20	9	+0.68	+0.32	0	1	NaN	0
41	4	27	+0.30	21	9	+0.69	+0.31	0	0	NaN	1
41	4	28	+0.30	22	9	+0.70	+0.30	0	0	NaN	1
41	4	29	+0.30	23	9	+0.71	+0.29	0	0	NaN	1
41	5	0	+0.35	1	2	+0.50	+0.50	0	0	NaN	0
41	5	1	+0.35	2	2	+0.33	+0.67	1	1	NaN	0
41	5	2	+0.35	3	2	+0.50	+0.50	0	0	NaN	1
41	5	3	+0.35	3	3	+0.60	+0.40	0	0	NaN	0
41	5	4	+0.35	4	3	+0.50	+0.50	0	1	NaN	0
41	5	5	+0.35	4	4	+0.57	+0.43	0	0	NaN	0
41	5	6	+0.35	4	5	+0.50	+0.50	0	0	NaN	0
41	5	7	+0.35	5	5	+0.44	+0.56	1	1	NaN	0
41	5	8	+0.35	5	6	+0.50	+0.50	0	0	NaN	0
41	5	9	+0.35	6	6	+0.45	+0.55	1	1	NaN	0
41	5	10	+0.35	7	6	+0.50	+0.50	0	0	NaN	1
41	5	11	+0.35	8	6	+0.54	+0.46	0	0	NaN	1
41	5	12	+0.35	9	6	+0.57	+0.43	0	0	NaN	1
41	5	13	+0.35	10	6	+0.60	+0.40	0	0	NaN	1
41	5	14	+0.35	11	6	+0.62	+0.38	0	0	NaN	1
41	5	15	+0.35	12	6	+0.65	+0.35	0	0	NaN	1
41	5	16	+0.35	13	6	+0.67	+0.33	0	0	NaN	1
41	5	17	+0.35	14	6	+0.68	+0.32	0	0	NaN	1
