P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
0	0	0	+0.88	1	2	+0.50	+0.50	0	0	NaN	0
0	0	1	+0.88	1	3	+0.33	+0.67	1	1	NaN	1
0	0	2	+0.88	2	3	+0.25	+0.75	1	1	NaN	0
0	0	3	+0.88	2	4	+0.40	+0.60	1	1	NaN	1
0	0	4	+0.88	2	5	+0.33	+0.67	1	1	NaN	1
0	0	5	+0.88	2	6	+0.29	+0.71	1	1	NaN	1
0	0	6	+0.88	2	7	+0.25	+0.75	1	1	NaN	1
0	0	7	+0.88	2	8	+0.22	+0.78	1	1	NaN	1
0	0	8	+0.88	2	9	+0.20	+0.80	1	1	NaN	1
0	0	9	+0.88	2	10	+0.18	+0.82	1	1	NaN	1
0	0	10	+0.88	3	10	+0.17	+0.83	1	1	NaN	0
0	0	11	+0.88	3	11	+0.23	+0.77	1	1	NaN	1
0	0	12	+0.88	3	12	+0.21	+0.79	1	1	NaN	1
0	0	13	+0.88	3	13	+0.20	+0.80	1	1	NaN	1
0	0	14	+0.88	3	14	+0.19	+0.81	1	1	NaN	1
0	0	15	+0.88	3	15	+0.18	+0.82	1	1	NaN	1
0	0	16	+0.88	3	16	+0.17	+0.83	1	1	NaN	1
0	0	17	+0.88	4	16	+0.16	+0.84	1	1	NaN	0
0	0	18	+0.88	4	17	+0.20	+0.80	1	1	NaN	1
0	0	19	+0.88	4	18	+0.19	+0.81	1	1	NaN	1
0	0	20	+0.88	4	19	+0.18	+0.82	1	1	NaN	1
0	0	21	+0.88	4	20	+0.17	+0.83	1	1	NaN	1
0	0	22	+0.88	4	21	+0.17	+0.83	1	1	NaN	1
0	0	23	+0.88	4	22	+0.16	+0.84	1	1	NaN	1
0	0	24	+0.88	4	23	+0.15	+0.85	1	1	NaN	1
0	0	25	+0.88	4	24	+0.15	+0.85	1	1	NaN	1
0	0	26	+0.88	4	25	+0.14	+0.86	1	1	NaN	1
0	0	27	+0.88	4	26	+0.14	+0.86	1	1	NaN	1
0	0	28	+0.88	4	27	+0.13	+0.87	1	1	NaN	1
0	0	29	+0.88	4	28	+0.13	+0.87	1	1	NaN	1
0	1	0	+0.82	1	2	+0.50	+0.50	0	1	NaN	1
0	1	1	+0.82	1	3	+0.33	+0.67	1	0	NaN	0
0	1	2	+0.82	1	4	+0.25	+0.75	1	1	NaN	1
0	1	3	+0.82	1	5	+0.20	+0.80	1	1	NaN	1
0	1	4	+0.82	1	6	+0.17	+0.83	1	1	NaN	1
0	1	5	+0.82	1	7	+0.14	+0.86	1	1	NaN	1
0	1	6	+0.82	1	8	+0.12	+0.88	1	1	NaN	1
0	1	7	+0.82	1	9	+0.11	+0.89	1	1	NaN	1
0	1	8	+0.82	2	9	+0.10	+0.90	1	1	NaN	0
0	1	9	+0.82	2	10	+0.18	+0.82	1	1	NaN	1
0	1	10	+0.82	2	11	+0.17	+0.83	1	1	NaN	1
0	1	11	+0.82	2	12	+0.15	+0.85	1	1	NaN	1
0	1	12	+0.82	3	12	+0.14	+0.86	1	1	NaN	0
0	1	13	+0.82	3	13	+0.20	+0.80	1	1	NaN	1
0	1	14	+0.82	3	14	+0.19	+0.81	1	1	NaN	1
0	1	15	+0.82	3	15	+0.18	+0.82	1	1	NaN	1
0	1	16	+0.82	3	16	+0.17	+0.83	1	1	NaN	1
0	1	17	+0.82	3	17	+0.16	+0.84	1	1	NaN	1
0	1	18	+0.82	3	18	+0.15	+0.85	1	1	NaN	1
0	1	19	+0.82	3	19	+0.14	+0.86	1	0	NaN	0
0	1	20	+0.82	3	20	+0.14	+0.86	1	1	NaN	1
