P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
9	1	14	+0.30	11	6	+0.62	+0.38	0	0	NaN	1
9	1	15	+0.30	12	6	+0.65	+0.35	0	0	NaN	1
9	1	16	+0.30	12	7	+0.67	+0.33	0	0	NaN	0
9	1	17	+0.30	13	7	+0.63	+0.37	0	0	NaN	1
9	1	18	+0.30	13	8	+0.65	+0.35	0	0	NaN	0
9	1	19	+0.30	13	9	+0.62	+0.38	0	0	NaN	0
9	1	20	+0.30	14	9	+0.59	+0.41	0	0	NaN	1
9	1	21	+0.30	15	9	+0.61	+0.39	0	0	NaN	1
9	1	22	+0.30	16	9	+0.62	+0.38	0	0	NaN	1
9	1	23	+0.30	16	10	+0.64	+0.36	0	0	NaN	0
9	1	24	+0.30	17	10	+0.62	+0.38	0	0	NaN	1
9	1	25	+0.30	17	11	+0.63	+0.37	0	1	NaN	1
9	1	26	+0.30	18	11	+0.61	+0.39	0	0	NaN	1
9	1	27	+0.30	19	11	+0.62	+0.38	0	0	NaN	1
9	1	28	+0.30	20	11	+0.63	+0.37	0	0	NaN	1
9	1	29	+0.30	21	11	+0.65	+0.35	0	0	NaN	1
9	2	0	+0.98	2	1	+0.50	+0.50	0	0	NaN	1
9	2	1	+0.98	2	2	+0.67	+0.33	0	0	NaN	0
9	2	2	+0.98	2	3	+0.50	+0.50	0	0	NaN	0
9	2	3	+0.98	2	4	+0.40	+0.60	1	1	NaN	1
9	2	4	+0.98	2	5	+0.33	+0.67	1	1	NaN	1
9	2	5	+0.98	2	6	+0.29	+0.71	1	1	NaN	1
9	2	6	+0.98	2	7	+0.25	+0.75	1	1	NaN	1
9	2	7	+0.98	2	8	+0.22	+0.78	1	1	NaN	1
9	2	8	+0.98	2	9	+0.20	+0.80	1	1	NaN	1
9	2	9	+0.98	2	10	+0.18	+0.82	1	1	NaN	1
9	2	10	+0.98	2	11	+0.17	+0.83	1	1	NaN	1
9	2	11	+0.98	2	12	+0.15	+0.85	1	1	NaN	1
9	2	12	+0.98	2	13	+0.14	+0.86	1	1	NaN	1
9	2	13	+0.98	2	14	+0.13	+0.87	1	1	NaN	1
9	2	14	+0.98	2	15	+0.12	+0.88	1	1	NaN	1
9	2	15	+0.98	2	16	+0.12	+0.88	1	1	NaN	1
9	2	16	+0.98	2	17	+0.11	+0.89	1	1	NaN	1
9	2	17	+0.98	2	18	+0.11	+0.89	1	1	NaN	1
9	2	18	+0.98	3	18	+0.10	+0.90	1	1	NaN	0
9	2	19	+0.98	3	19	+0.14	+0.86	1	1	NaN	1
9	2	20	+0.98	3	20	+0.14	+0.86	1	1	NaN	1
9	2	21	+0.98	3	21	+0.13	+0.87	1	1	NaN	1
9	2	22	+0.98	3	22	+0.12	+0.88	1	1	NaN	1
9	2	23	+0.98	4	22	+0.12	+0.88	1	1	NaN	0
9	2	24	+0.98	4	23	+0.15	+0.85	1	1	NaN	1
9	2	25	+0.98	4	24	+0.15	+0.85	1	1	NaN	1
9	2	26	+0.98	4	25	+0.14	+0.86	1	1	NaN	1
9	2	27	+0.98	4	26	+0.14	+0.86	1	1	NaN	1
9	2	28	+0.98	4	27	+0.13	+0.87	1	1	NaN	1
9	2	29	+0.98	4	28	+0.13	+0.87	1	1	NaN	1
9	3	0	+0.53	2	1	+0.50	+0.50	0	0	NaN	1
9	3	1	+0.53	2	2	+0.67	+0.33	0	0	NaN	0
9	3	2	+0.53	2	3	+0.50	+0.50	0	0	NaN	0
9	3	3	+0.53	2	4	+0.40	+0.60	1	1	NaN	1
9	3	4	+0.53	3	4	+0.33	+0.67	1	1	NaN	0
9	3	5	+0.53	4	4	+0.43	+0.57	1	1	NaN	0
9	3	6	+0.53	4	5	+0.50	+0.50	0	0	NaN	0
9	3	7	+0.53	5	5	+0.44	+0.56	1	1	NaN	0
9	3	8	+0.53	5	6	+0.50	+0.50	0	0	NaN	0
9	3	9	+0.53	5	7	+0.45	+0.55	1	1	NaN	1
9	3	10	+0.53	6	7	+0.42	+0.58	1	1	NaN	0
9	3	11	+0.53	7	7	+0.46	+0.54	1	1	NaN	0
9	3	12	+0.53	8	7	+0.50	+0.50	0	0	NaN	1
9	3	13	+0.53	9	7	+0.53	+0.47	0	0	NaN	1
9	3	14	+0.53	10	7	+0.56	+0.44	0	0	NaN	1
9	3	15	+0.53	10	8	+0.59	+0.41	0	0	NaN	0
9	3	16	+0.53	10	9	+0.56	+0.44	0	0	NaN	0
9	3	17	+0.53	10	10	+0.53	+0.47	0	0	NaN	0
9	3	18	+0.53	10	11	+0.50	+0.50	0	0	NaN	0
9	3	19	+0.53	10	12	+0.48	+0.52	1	1	NaN	1
9	3	20	+0.53	10	13	+0.45	+0.55	1	1	NaN	1
9	3	21	+0.53	11	13	+0.43	+0.57	1	1	NaN	0
9	3	22	+0.53	11	14	+0.46	+0.54	1	1	NaN	1
9	3	23	+0.53	12	14	+0.44	+0.56	1	1	NaN	0
9	3	24	+0.53	12	15	+0.46	+0.54	1	1	NaN	1
9	3	25	+0.53	12	16	+0.44	+0.56	1	1	NaN	1
9	3	26	+0.53	12	17	+0.43	+0.57	1	1	NaN	1
9	3	27	+0.53	12	18	+0.41	+0.59	1	1	NaN	1
9	3	28	+0.53	13	18	+0.40	+0.60	1	1	NaN	0
9	3	29	+0.53	14	18	+0.42	+0.58	1	1	NaN	0
9	4	0	+0.51	2	1	+0.50	+0.50	0	0	NaN	1
9	4	1	+0.51	3	1	+0.67	+0.33	0	0	NaN	1
9	4	2	+0.51	3	2	+0.75	+0.25	0	0	NaN	0
9	4	3	+0.51	4	2	+0.60	+0.40	0	0	NaN	1
9	4	4	+0.51	5	2	+0.67	+0.33	0	0	NaN	1
9	4	5	+0.51	5	3	+0.71	+0.29	0	0	NaN	0
9	4	6	+0.51	5	4	+0.62	+0.38	0	0	NaN	0
9	4	7	+0.51	6	4	+0.56	+0.44	0	0	NaN	1
9	4	8	+0.51	7	4	+0.60	+0.40	0	0	NaN	1
9	4	9	+0.51	7	5	+0.64	+0.36	0	0	NaN	0
9	4	10	+0.51	8	5	+0.58	+0.42	0	0	NaN	1
9	4	11	+0.51	8	6	+0.62	+0.38	0	0	NaN	0
9	4	12	+0.51	9	6	+0.57	+0.43	0	0	NaN	1
9	4	13	+0.51	9	7	+0.60	+0.40	0	0	NaN	0
9	4	14	+0.51	10	7	+0.56	+0.44	0	1	NaN	0
9	4	15	+0.51	11	7	+0.59	+0.41	0	0	NaN	1
9	4	16	+0.51	11	8	+0.61	+0.39	0	0	NaN	0
9	4	17	+0.51	12	8	+0.58	+0.42	0	0	NaN	1
9	4	18	+0.51	12	9	+0.60	+0.40	0	0	NaN	0
9	4	19	+0.51	13	9	+0.57	+0.43	0	0	NaN	1
9	4	20	+0.51	13	10	+0.59	+0.41	0	0	NaN	0
9	4	21	+0.51	13	11	+0.57	+0.43	0	0	NaN	0
9	4	22	+0.51	13	12	+0.54	+0.46	0	0	NaN	0
9	4	23	+0.51	14	12	+0.52	+0.48	0	0	NaN	1
9	4	24	+0.51	14	13	+0.54	+0.46	0	0	NaN	0
9	4	25	+0.51	14	14	+0.52	+0.48	0	0	NaN	0
9	4	26	+0.51	15	14	+0.50	+0.50	0	0	NaN	1
9	4	27	+0.51	15	15	+0.52	+0.48	0	1	NaN	1
9	4	28	+0.51	15	16	+0.50	+0.50	0	0	NaN	0
9	4	29	+0.51	15	17	+0.48	+0.52	1	0	NaN	0
9	5	0	+0.60	1	2	+0.50	+0.50	0	0	NaN	0
9	5	1	+0.60	1	3	+0.33	+0.67	1	1	NaN	1
9	5	2	+0.60	1	4	+0.25	+0.75	1	1	NaN	1
9	5	3	+0.60	2	4	+0.20	+0.80	1	1	NaN	0
9	5	4	+0.60	3	4	+0.33	+0.67	1	1	NaN	0
9	5	5	+0.60	4	4	+0.43	+0.57	1	1	NaN	0
9	5	6	+0.60	4	5	+0.50	+0.50	0	1	NaN	1
9	5	7	+0.60	4	6	+0.44	+0.56	1	0	NaN	0
9	5	8	+0.60	4	7	+0.40	+0.60	1	1	NaN	1
9	5	9	+0.60	4	8	+0.36	+0.64	1	1	NaN	1
9	5	10	+0.60	4	9	+0.33	+0.67	1	1	NaN	1
9	5	11	+0.60	4	10	+0.31	+0.69	1	1	NaN	1
9	5	12	+0.60	4	11	+0.29	+0.71	1	1	NaN	1
9	5	13	+0.60	4	12	+0.27	+0.73	1	1	NaN	1
9	5	14	+0.60	4	13	+0.25	+0.75	1	1	NaN	1
9	5	15	+0.60	5	13	+0.24	+0.76	1	1	NaN	0
9	5	16	+0.60	6	13	+0.28	+0.72	1	1	NaN	0
9	5	17	+0.60	7	13	+0.32	+0.68	1	1	NaN	0
9	5	18	+0.60	8	13	+0.35	+0.65	1	1	NaN	0
9	5	19	+0.60	8	14	+0.38	+0.62	1	1	NaN	1
9	5	20	+0.60	9	14	+0.36	+0.64	1	1	NaN	0
9	5	21	+0.60	9	15	+0.39	+0.61	1	1	NaN	1
9	5	22	+0.60	10	15	+0.38	+0.62	1	1	NaN	0
9	5	23	+0.60	10	16	+0.40	+0.60	1	1	NaN	1
9	5	24	+0.60	10	17	+0.38	+0.62	1	1	NaN	1
9	5	25	+0.60	10	18	+0.37	+0.63	1	1	NaN	1
9	5	26	+0.60	10	19	+0.36	+0.64	1	1	NaN	1
9	5	27	+0.60	11	19	+0.34	+0.66	1	1	NaN	0
9	5	28	+0.60	11	20	+0.37	+0.63	1	0	NaN	0
9	5	29	+0.60	12	20	+0.35	+0.65	1	1	NaN	0
9	6	0	+0.51	1	2	+0.50	+0.50	0	0	NaN	0
9	6	1	+0.51	2	2	+0.33	+0.67	1	1	NaN	0
9	6	2	+0.51	2	3	+0.50	+0.50	0	0	NaN	0
9	6	3	+0.51	3	3	+0.40	+0.60	1	1	NaN	0
9	6	4	+0.51	3	4	+0.50	+0.50	0	0	NaN	0
9	6	5	+0.51	4	4	+0.43	+0.57	1	1	NaN	0
9	6	6	+0.51	4	5	+0.50	+0.50	0	0	NaN	0
9	6	7	+0.51	5	5	+0.44	+0.56	1	1	NaN	0
9	6	8	+0.51	6	5	+0.50	+0.50	0	0	NaN	1
9	6	9	+0.51	6	6	+0.55	+0.45	0	0	NaN	0
9	6	10	+0.51	6	7	+0.50	+0.50	0	0	NaN	0
9	6	11	+0.51	6	8	+0.46	+0.54	1	1	NaN	1
9	6	12	+0.51	7	8	+0.43	+0.57	1	1	NaN	0
9	6	13	+0.51	8	8	+0.47	+0.53	1	1	NaN	0
9	6	14	+0.51	9	8	+0.50	+0.50	0	0	NaN	1
9	6	15	+0.51	10	8	+0.53	+0.47	0	0	NaN	1
9	6	16	+0.51	11	8	+0.56	+0.44	0	0	NaN	1
9	6	17	+0.51	12	8	+0.58	+0.42	0	0	NaN	1
9	6	18	+0.51	12	9	+0.60	+0.40	0	0	NaN	0
9	6	19	+0.51	13	9	+0.57	+0.43	0	0	NaN	1
9	6	20	+0.51	13	10	+0.59	+0.41	0	0	NaN	0
9	6	21	+0.51	14	10	+0.57	+0.43	0	0	NaN	1
9	6	22	+0.51	15	10	+0.58	+0.42	0	0	NaN	1
9	6	23	+0.51	16	10	+0.60	+0.40	0	0	NaN	1
9	6	24	+0.51	16	11	+0.62	+0.38	0	0	NaN	0
9	6	25	+0.51	16	12	+0.59	+0.41	0	0	NaN	0
9	6	26	+0.51	17	12	+0.57	+0.43	0	0	NaN	1
9	6	27	+0.51	17	13	+0.59	+0.41	0	0	NaN	0
9	6	28	+0.51	18	13	+0.57	+0.43	0	0	NaN	1
9	6	29	+0.51	18	14	+0.58	+0.42	0	0	NaN	0
9	7	0	+0.46	1	2	+0.50	+0.50	0	0	NaN	0
9	7	1	+0.46	2	2	+0.33	+0.67	1	1	NaN	0
9	7	2	+0.46	2	3	+0.50	+0.50	0	0	NaN	0
9	7	3	+0.46	2	4	+0.40	+0.60	1	1	NaN	1
9	7	4	+0.46	2	5	+0.33	+0.67	1	1	NaN	1
9	7	5	+0.46	3	5	+0.29	+0.71	1	1	NaN	0
9	7	6	+0.46	4	5	+0.38	+0.62	1	1	NaN	0
9	7	7	+0.46	4	6	+0.44	+0.56	1	1	NaN	1
9	7	8	+0.46	5	6	+0.40	+0.60	1	1	NaN	0
9	7	9	+0.46	6	6	+0.45	+0.55	1	1	NaN	0
9	7	10	+0.46	7	6	+0.50	+0.50	0	0	NaN	1
9	7	11	+0.46	8	6	+0.54	+0.46	0	0	NaN	1
9	7	12	+0.46	8	7	+0.57	+0.43	0	0	NaN	0
9	7	13	+0.46	9	7	+0.53	+0.47	0	0	NaN	1
9	7	14	+0.46	9	8	+0.56	+0.44	0	0	NaN	0
9	7	15	+0.46	10	8	+0.53	+0.47	0	0	NaN	1
9	7	16	+0.46	11	8	+0.56	+0.44	0	0	NaN	1
9	7	17	+0.46	11	9	+0.58	+0.42	0	0	NaN	0
9	7	18	+0.46	11	10	+0.55	+0.45	0	0	NaN	0
9	7	19	+0.46	11	11	+0.52	+0.48	0	0	NaN	0
9	7	20	+0.46	12	11	+0.50	+0.50	0	0	NaN	1
9	7	21	+0.46	13	11	+0.52	+0.48	0	0	NaN	1
9	7	22	+0.46	13	12	+0.54	+0.46	0	0	NaN	0
9	7	23	+0.46	13	13	+0.52	+0.48	0	0	NaN	0
9	7	24	+0.46	14	13	+0.50	+0.50	0	0	NaN	1
9	7	25	+0.46	15	13	+0.52	+0.48	0	0	NaN	1
9	7	26	+0.46	16	13	+0.54	+0.46	0	0	NaN	1
9	7	27	+0.46	17	13	+0.55	+0.45	0	0	NaN	1
9	7	28	+0.46	18	13	+0.57	+0.43	0	0	NaN	1
9	7	29	+0.46	18	14	+0.58	+0.42	0	0	NaN	0
9	8	0	+0.16	2	1	+0.50	+0.50	0	0	NaN	1
9	8	1	+0.16	3	1	+0.67	+0.33	0	0	NaN	1
9	8	2	+0.16	4	1	+0.75	+0.25	0	0	NaN	1
9	8	3	+0.16	5	1	+0.80	+0.20	0	0	NaN	1
9	8	4	+0.16	5	2	+0.83	+0.17	0	0	NaN	0
9	8	5	+0.16	6	2	+0.71	+0.29	0	1	NaN	0
9	8	6	+0.16	6	3	+0.75	+0.25	0	0	NaN	0
9	8	7	+0.16	7	3	+0.67	+0.33	0	0	NaN	1
9	8	8	+0.16	8	3	+0.70	+0.30	0	0	NaN	1
9	8	9	+0.16	9	3	+0.73	+0.27	0	0	NaN	1
9	8	10	+0.16	10	3	+0.75	+0.25	0	0	NaN	1
9	8	11	+0.16	11	3	+0.77	+0.23	0	0	NaN	1
9	8	12	+0.16	12	3	+0.79	+0.21	0	0	NaN	1
9	8	13	+0.16	13	3	+0.80	+0.20	0	0	NaN	1
9	8	14	+0.16	14	3	+0.81	+0.19	0	0	NaN	1
9	8	15	+0.16	15	3	+0.82	+0.18	0	0	NaN	1
9	8	16	+0.16	16	3	+0.83	+0.17	0	0	NaN	1
9	8	17	+0.16	17	3	+0.84	+0.16	0	0	NaN	1
9	8	18	+0.16	18	3	+0.85	+0.15	0	0	NaN	1
9	8	19	+0.16	19	3	+0.86	+0.14	0	1	NaN	0
9	8	20	+0.16	19	4	+0.86	+0.14	0	0	NaN	0
9	8	21	+0.16	20	4	+0.83	+0.17	0	0	NaN	1
9	8	22	+0.16	20	5	+0.83	+0.17	0	0	NaN	0
9	8	23	+0.16	21	5	+0.80	+0.20	0	0	NaN	1
9	8	24	+0.16	22	5	+0.81	+0.19	0	1	NaN	0
9	8	25	+0.16	22	6	+0.81	+0.19	0	0	NaN	0
9	8	26	+0.16	23	6	+0.79	+0.21	0	0	NaN	1
9	8	27	+0.16	23	7	+0.79	+0.21	0	0	NaN	0
9	8	28	+0.16	23	8	+0.77	+0.23	0	0	NaN	0
9	8	29	+0.16	23	9	+0.74	+0.26	0	0	NaN	0
9	9	0	+0.48	2	1	+0.50	+0.50	0	0	NaN	1
9	9	1	+0.48	3	1	+0.67	+0.33	0	0	NaN	1
9	9	2	+0.48	4	1	+0.75	+0.25	0	0	NaN	1
9	9	3	+0.48	5	1	+0.80	+0.20	0	0	NaN	1
9	9	4	+0.48	6	1	+0.83	+0.17	0	0	NaN	1
9	9	5	+0.48	7	1	+0.86	+0.14	0	0	NaN	1
9	9	6	+0.48	8	1	+0.88	+0.12	0	0	NaN	1
9	9	7	+0.48	8	2	+0.89	+0.11	0	1	NaN	1
9	9	8	+0.48	9	2	+0.80	+0.20	0	0	NaN	1
9	9	9	+0.48	10	2	+0.82	+0.18	0	0	NaN	1
9	9	10	+0.48	11	2	+0.83	+0.17	0	0	NaN	1
9	9	11	+0.48	11	3	+0.85	+0.15	0	0	NaN	0
9	9	12	+0.48	11	4	+0.79	+0.21	0	0	NaN	0
9	9	13	+0.48	11	5	+0.73	+0.27	0	0	NaN	0
9	9	14	+0.48	12	5	+0.69	+0.31	0	0	NaN	1
9	9	15	+0.48	13	5	+0.71	+0.29	0	1	NaN	0
9	9	16	+0.48	13	6	+0.72	+0.28	0	0	NaN	0
9	9	17	+0.48	13	7	+0.68	+0.32	0	0	NaN	0
9	9	18	+0.48	14	7	+0.65	+0.35	0	0	NaN	1
9	9	19	+0.48	14	8	+0.67	+0.33	0	0	NaN	0
9	9	20	+0.48	14	9	+0.64	+0.36	0	0	NaN	0
9	9	21	+0.48	14	10	+0.61	+0.39	0	0	NaN	0
9	9	22	+0.48	15	10	+0.58	+0.42	0	0	NaN	1
9	9	23	+0.48	15	11	+0.60	+0.40	0	0	NaN	0
9	9	24	+0.48	16	11	+0.58	+0.42	0	0	NaN	1
9	9	25	+0.48	16	12	+0.59	+0.41	0	0	NaN	0
9	9	26	+0.48	17	12	+0.57	+0.43	0	1	NaN	0
9	9	27	+0.48	18	12	+0.59	+0.41	0	0	NaN	1
9	9	28	+0.48	19	12	+0.60	+0.40	0	0	NaN	1
9	9	29	+0.48	19	13	+0.61	+0.39	0	0	NaN	0
