P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
31	0	0	+0.34	2	1	+0.50	+0.50	0	0	NaN	1
31	0	1	+0.34	3	1	+0.67	+0.33	0	0	NaN	1
31	0	2	+0.34	4	1	+0.75	+0.25	0	0	NaN	1
31	0	3	+0.34	4	2	+0.80	+0.20	0	0	NaN	0
31	0	4	+0.34	4	3	+0.67	+0.33	0	0	NaN	0
31	0	5	+0.34	5	3	+0.57	+0.43	0	0	NaN	1
31	0	6	+0.34	5	4	+0.62	+0.38	0	0	NaN	0
31	0	7	+0.34	6	4	+0.56	+0.44	0	0	NaN	1
31	0	8	+0.34	7	4	+0.60	+0.40	0	0	NaN	1
31	0	9	+0.34	8	4	+0.64	+0.36	0	0	NaN	1
31	0	10	+0.34	8	5	+0.67	+0.33	0	1	NaN	1
31	0	11	+0.34	9	5	+0.62	+0.38	0	0	NaN	1
31	0	12	+0.34	9	6	+0.64	+0.36	0	0	NaN	0
31	0	13	+0.34	10	6	+0.60	+0.40	0	0	NaN	1
31	0	14	+0.34	10	7	+0.62	+0.38	0	0	NaN	0
31	0	15	+0.34	11	7	+0.59	+0.41	0	1	NaN	0
31	0	16	+0.34	12	7	+0.61	+0.39	0	0	NaN	1
31	0	17	+0.34	13	7	+0.63	+0.37	0	0	NaN	1
31	0	18	+0.34	13	8	+0.65	+0.35	0	0	NaN	0
31	0	19	+0.34	13	9	+0.62	+0.38	0	0	NaN	0
31	0	20	+0.34	13	10	+0.59	+0.41	0	0	NaN	0
31	0	21	+0.34	14	10	+0.57	+0.43	0	0	NaN	1
31	0	22	+0.34	14	11	+0.58	+0.42	0	0	NaN	0
31	0	23	+0.34	15	11	+0.56	+0.44	0	0	NaN	1
31	0	24	+0.34	16	11	+0.58	+0.42	0	0	NaN	1
31	0	25	+0.34	17	11	+0.59	+0.41	0	0	NaN	1
31	0	26	+0.34	18	11	+0.61	+0.39	0	0	NaN	1
31	0	27	+0.34	19	11	+0.62	+0.38	0	0	NaN	1
31	0	28	+0.34	20	11	+0.63	+0.37	0	0	NaN	1
31	0	29	+0.34	21	11	+0.65	+0.35	0	1	NaN	0
31	1	0	+0.38	2	1	+0.50	+0.50	0	0	NaN	1
31	1	1	+0.38	3	1	+0.67	+0.33	0	0	NaN	1
31	1	2	+0.38	4	1	+0.75	+0.25	0	0	NaN	1
31	1	3	+0.38	5	1	+0.80	+0.20	0	0	NaN	1
31	1	4	+0.38	6	1	+0.83	+0.17	0	0	NaN	1
31	1	5	+0.38	7	1	+0.86	+0.14	0	1	NaN	0
31	1	6	+0.38	7	2	+0.88	+0.12	0	0	NaN	0
31	1	7	+0.38	7	3	+0.78	+0.22	0	0	NaN	0
31	1	8	+0.38	8	3	+0.70	+0.30	0	0	NaN	1
31	1	9	+0.38	9	3	+0.73	+0.27	0	0	NaN	1
31	1	10	+0.38	10	3	+0.75	+0.25	0	0	NaN	1
31	1	11	+0.38	11	3	+0.77	+0.23	0	0	NaN	1
31	1	12	+0.38	11	4	+0.79	+0.21	0	0	NaN	0
31	1	13	+0.38	12	4	+0.73	+0.27	0	0	NaN	1
31	1	14	+0.38	12	5	+0.75	+0.25	0	1	NaN	1
31	1	15	+0.38	12	6	+0.71	+0.29	0	0	NaN	0
31	1	16	+0.38	13	6	+0.67	+0.33	0	0	NaN	1
31	1	17	+0.38	14	6	+0.68	+0.32	0	0	NaN	1
31	1	18	+0.38	15	6	+0.70	+0.30	0	0	NaN	1
31	1	19	+0.38	16	6	+0.71	+0.29	0	0	NaN	1
31	1	20	+0.38	17	6	+0.73	+0.27	0	0	NaN	1
31	1	21	+0.38	17	7	+0.74	+0.26	0	0	NaN	0
31	1	22	+0.38	18	7	+0.71	+0.29	0	0	NaN	1
31	1	23	+0.38	19	7	+0.72	+0.28	0	0	NaN	1
31	1	24	+0.38	19	8	+0.73	+0.27	0	0	NaN	0
31	1	25	+0.38	19	9	+0.70	+0.30	0	0	NaN	0
31	1	26	+0.38	20	9	+0.68	+0.32	0	0	NaN	1
31	1	27	+0.38	21	9	+0.69	+0.31	0	0	NaN	1
31	1	28	+0.38	21	10	+0.70	+0.30	0	0	NaN	0
31	1	29	+0.38	22	10	+0.68	+0.32	0	0	NaN	1
31	2	0	+0.06	2	1	+0.50	+0.50	0	0	NaN	1
31	2	1	+0.06	3	1	+0.67	+0.33	0	0	NaN	1
31	2	2	+0.06	4	1	+0.75	+0.25	0	0	NaN	1
31	2	3	+0.06	5	1	+0.80	+0.20	0	0	NaN	1
31	2	4	+0.06	6	1	+0.83	+0.17	0	0	NaN	1
31	2	5	+0.06	7	1	+0.86	+0.14	0	0	NaN	1
31	2	6	+0.06	8	1	+0.88	+0.12	0	0	NaN	1
31	2	7	+0.06	9	1	+0.89	+0.11	0	0	NaN	1
31	2	8	+0.06	10	1	+0.90	+0.10	0	0	NaN	1
31	2	9	+0.06	11	1	+0.91	+0.09	0	0	NaN	1
31	2	10	+0.06	12	1	+0.92	+0.08	0	0	NaN	1
31	2	11	+0.06	13	1	+0.92	+0.08	0	0	NaN	1
31	2	12	+0.06	14	1	+0.93	+0.07	0	0	NaN	1
31	2	13	+0.06	15	1	+0.93	+0.07	0	0	NaN	1
