P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
11	2	2	+0.74	2	3	+0.50	+0.50	0	0	NaN	0
11	2	3	+0.74	2	4	+0.40	+0.60	1	1	NaN	1
11	2	4	+0.74	2	5	+0.33	+0.67	1	1	NaN	1
11	2	5	+0.74	3	5	+0.29	+0.71	1	1	NaN	0
11	2	6	+0.74	3	6	+0.38	+0.62	1	1	NaN	1
11	2	7	+0.74	4	6	+0.33	+0.67	1	1	NaN	0
11	2	8	+0.74	4	7	+0.40	+0.60	1	1	NaN	1
11	2	9	+0.74	5	7	+0.36	+0.64	1	1	NaN	0
11	2	10	+0.74	5	8	+0.42	+0.58	1	1	NaN	1
11	2	11	+0.74	6	8	+0.38	+0.62	1	1	NaN	0
11	2	12	+0.74	6	9	+0.43	+0.57	1	1	NaN	1
11	2	13	+0.74	7	9	+0.40	+0.60	1	1	NaN	0
11	2	14	+0.74	8	9	+0.44	+0.56	1	1	NaN	0
11	2	15	+0.74	8	10	+0.47	+0.53	1	1	NaN	1
11	2	16	+0.74	8	11	+0.44	+0.56	1	1	NaN	1
11	2	17	+0.74	8	12	+0.42	+0.58	1	1	NaN	1
11	2	18	+0.74	8	13	+0.40	+0.60	1	1	NaN	1
11	2	19	+0.74	8	14	+0.38	+0.62	1	1	NaN	1
11	2	20	+0.74	9	14	+0.36	+0.64	1	1	NaN	0
11	2	21	+0.74	9	15	+0.39	+0.61	1	1	NaN	1
11	2	22	+0.74	9	16	+0.38	+0.62	1	1	NaN	1
11	2	23	+0.74	10	16	+0.36	+0.64	1	1	NaN	0
11	2	24	+0.74	11	16	+0.38	+0.62	1	1	NaN	0
11	2	25	+0.74	11	17	+0.41	+0.59	1	1	NaN	1
11	2	26	+0.74	11	18	+0.39	+0.61	1	1	NaN	1
11	2	27	+0.74	11	19	+0.38	+0.62	1	1	NaN	1
11	2	28	+0.74	11	20	+0.37	+0.63	1	0	NaN	0
11	2	29	+0.74	12	20	+0.35	+0.65	1	1	NaN	0
11	3	0	+0.40	2	1	+0.50	+0.50	0	1	NaN	0
11	3	1	+0.40	3	1	+0.67	+0.33	0	1	NaN	0
11	3	2	+0.40	4	1	+0.75	+0.25	0	0	NaN	1
11	3	3	+0.40	5	1	+0.80	+0.20	0	0	NaN	1
11	3	4	+0.40	6	1	+0.83	+0.17	0	0	NaN	1
11	3	5	+0.40	6	2	+0.86	+0.14	0	0	NaN	0
11	3	6	+0.40	6	3	+0.75	+0.25	0	0	NaN	0
11	3	7	+0.40	6	4	+0.67	+0.33	0	0	NaN	0
11	3	8	+0.40	6	5	+0.60	+0.40	0	0	NaN	0
11	3	9	+0.40	6	6	+0.55	+0.45	0	0	NaN	0
11	3	10	+0.40	6	7	+0.50	+0.50	0	0	NaN	0
11	3	11	+0.40	7	7	+0.46	+0.54	1	1	NaN	0
11	3	12	+0.40	8	7	+0.50	+0.50	0	0	NaN	1
11	3	13	+0.40	9	7	+0.53	+0.47	0	0	NaN	1
11	3	14	+0.40	9	8	+0.56	+0.44	0	0	NaN	0
11	3	15	+0.40	9	9	+0.53	+0.47	0	0	NaN	0
11	3	16	+0.40	10	9	+0.50	+0.50	0	0	NaN	1
11	3	17	+0.40	10	10	+0.53	+0.47	0	0	NaN	0
11	3	18	+0.40	11	10	+0.50	+0.50	0	0	NaN	1
11	3	19	+0.40	11	11	+0.52	+0.48	0	0	NaN	0
11	3	20	+0.40	11	12	+0.50	+0.50	0	0	NaN	0
11	3	21	+0.40	12	12	+0.48	+0.52	1	1	NaN	0
11	3	22	+0.40	12	13	+0.50	+0.50	0	0	NaN	0
11	3	23	+0.40	12	14	+0.48	+0.52	1	1	NaN	1
11	3	24	+0.40	12	15	+0.46	+0.54	1	1	NaN	1
11	3	25	+0.40	13	15	+0.44	+0.56	1	1	NaN	0
11	3	26	+0.40	14	15	+0.46	+0.54	1	1	NaN	0
11	3	27	+0.40	15	15	+0.48	+0.52	1	1	NaN	0
11	3	28	+0.40	16	15	+0.50	+0.50	0	1	NaN	0
11	3	29	+0.40	16	16	+0.52	+0.48	0	0	NaN	0
11	4	0	+0.42	2	1	+0.50	+0.50	0	0	NaN	1
11	4	1	+0.42	3	1	+0.67	+0.33	0	0	NaN	1
11	4	2	+0.42	4	1	+0.75	+0.25	0	0	NaN	1
11	4	3	+0.42	5	1	+0.80	+0.20	0	0	NaN	1
11	4	4	+0.42	6	1	+0.83	+0.17	0	0	NaN	1
11	4	5	+0.42	7	1	+0.86	+0.14	0	0	NaN	1
11	4	6	+0.42	8	1	+0.88	+0.12	0	0	NaN	1
11	4	7	+0.42	9	1	+0.89	+0.11	0	0	NaN	1
11	4	8	+0.42	9	2	+0.90	+0.10	0	0	NaN	0
11	4	9	+0.42	10	2	+0.82	+0.18	0	0	NaN	1
11	4	10	+0.42	11	2	+0.83	+0.17	0	0	NaN	1
11	4	11	+0.42	12	2	+0.85	+0.15	0	0	NaN	1
11	4	12	+0.42	12	3	+0.86	+0.14	0	0	NaN	0
11	4	13	+0.42	12	4	+0.80	+0.20	0	0	NaN	0
11	4	14	+0.42	13	4	+0.75	+0.25	0	0	NaN	1
11	4	15	+0.42	13	5	+0.76	+0.24	0	0	NaN	0
11	4	16	+0.42	13	6	+0.72	+0.28	0	0	NaN	0
11	4	17	+0.42	14	6	+0.68	+0.32	0	0	NaN	1
11	4	18	+0.42	15	6	+0.70	+0.30	0	0	NaN	1
11	4	19	+0.42	15	7	+0.71	+0.29	0	0	NaN	0
11	4	20	+0.42	15	8	+0.68	+0.32	0	0	NaN	0
11	4	21	+0.42	16	8	+0.65	+0.35	0	0	NaN	1
11	4	22	+0.42	16	9	+0.67	+0.33	0	0	NaN	0
11	4	23	+0.42	16	10	+0.64	+0.36	0	0	NaN	0
11	4	24	+0.42	16	11	+0.62	+0.38	0	0	NaN	0
11	4	25	+0.42	17	11	+0.59	+0.41	0	0	NaN	1
11	4	26	+0.42	18	11	+0.61	+0.39	0	0	NaN	1
11	4	27	+0.42	19	11	+0.62	+0.38	0	0	NaN	1
11	4	28	+0.42	20	11	+0.63	+0.37	0	0	NaN	1
11	4	29	+0.42	20	12	+0.65	+0.35	0	0	NaN	0
11	5	0	+0.75	1	2	+0.50	+0.50	0	0	NaN	0
11	5	1	+0.75	1	3	+0.33	+0.67	1	1	NaN	1
11	5	2	+0.75	1	4	+0.25	+0.75	1	1	NaN	1
11	5	3	+0.75	1	5	+0.20	+0.80	1	1	NaN	1
11	5	4	+0.75	1	6	+0.17	+0.83	1	1	NaN	1
11	5	5	+0.75	2	6	+0.14	+0.86	1	1	NaN	0
11	5	6	+0.75	3	6	+0.25	+0.75	1	1	NaN	0
11	5	7	+0.75	3	7	+0.33	+0.67	1	1	NaN	1
11	5	8	+0.75	3	8	+0.30	+0.70	1	1	NaN	1
11	5	9	+0.75	3	9	+0.27	+0.73	1	0	NaN	0
11	5	10	+0.75	3	10	+0.25	+0.75	1	1	NaN	1
11	5	11	+0.75	4	10	+0.23	+0.77	1	1	NaN	0
11	5	12	+0.75	4	11	+0.29	+0.71	1	1	NaN	1
11	5	13	+0.75	4	12	+0.27	+0.73	1	1	NaN	1
11	5	14	+0.75	4	13	+0.25	+0.75	1	1	NaN	1
11	5	15	+0.75	4	14	+0.24	+0.76	1	1	NaN	1
11	5	16	+0.75	5	14	+0.22	+0.78	1	1	NaN	0
11	5	17	+0.75	5	15	+0.26	+0.74	1	1	NaN	1
11	5	18	+0.75	5	16	+0.25	+0.75	1	1	NaN	1
11	5	19	+0.75	5	17	+0.24	+0.76	1	1	NaN	1
11	5	20	+0.75	5	18	+0.23	+0.77	1	1	NaN	1
11	5	21	+0.75	6	18	+0.22	+0.78	1	0	NaN	1
11	5	22	+0.75	7	18	+0.25	+0.75	1	1	NaN	0
11	5	23	+0.75	7	19	+0.28	+0.72	1	1	NaN	1
11	5	24	+0.75	7	20	+0.27	+0.73	1	1	NaN	1
11	5	25	+0.75	7	21	+0.26	+0.74	1	1	NaN	1
11	5	26	+0.75	7	22	+0.25	+0.75	1	1	NaN	1
11	5	27	+0.75	7	23	+0.24	+0.76	1	1	NaN	1
11	5	28	+0.75	8	23	+0.23	+0.77	1	1	NaN	0
11	5	29	+0.75	9	23	+0.26	+0.74	1	1	NaN	0
11	6	0	+0.27	2	1	+0.50	+0.50	0	0	NaN	1
11	6	1	+0.27	3	1	+0.67	+0.33	0	0	NaN	1
11	6	2	+0.27	4	1	+0.75	+0.25	0	0	NaN	1
11	6	3	+0.27	5	1	+0.80	+0.20	0	0	NaN	1
11	6	4	+0.27	6	1	+0.83	+0.17	0	0	NaN	1
11	6	5	+0.27	7	1	+0.86	+0.14	0	0	NaN	1
11	6	6	+0.27	8	1	+0.88	+0.12	0	1	NaN	0
11	6	7	+0.27	9	1	+0.89	+0.11	0	0	NaN	1
11	6	8	+0.27	10	1	+0.90	+0.10	0	0	NaN	1
11	6	9	+0.27	11	1	+0.91	+0.09	0	0	NaN	1
11	6	10	+0.27	12	1	+0.92	+0.08	0	0	NaN	1
11	6	11	+0.27	12	2	+0.92	+0.08	0	0	NaN	0
11	6	12	+0.27	12	3	+0.86	+0.14	0	0	NaN	0
11	6	13	+0.27	13	3	+0.80	+0.20	0	0	NaN	1
11	6	14	+0.27	14	3	+0.81	+0.19	0	0	NaN	1
11	6	15	+0.27	15	3	+0.82	+0.18	0	0	NaN	1
11	6	16	+0.27	15	4	+0.83	+0.17	0	0	NaN	0
11	6	17	+0.27	15	5	+0.79	+0.21	0	0	NaN	0
11	6	18	+0.27	16	5	+0.75	+0.25	0	0	NaN	1
11	6	19	+0.27	17	5	+0.76	+0.24	0	0	NaN	1
11	6	20	+0.27	18	5	+0.77	+0.23	0	0	NaN	1
11	6	21	+0.27	19	5	+0.78	+0.22	0	0	NaN	1
11	6	22	+0.27	20	5	+0.79	+0.21	0	0	NaN	1
11	6	23	+0.27	20	6	+0.80	+0.20	0	0	NaN	0
11	6	24	+0.27	21	6	+0.77	+0.23	0	0	NaN	1
11	6	25	+0.27	22	6	+0.78	+0.22	0	0	NaN	1
11	6	26	+0.27	22	7	+0.79	+0.21	0	0	NaN	0
11	6	27	+0.27	22	8	+0.76	+0.24	0	0	NaN	0
11	6	28	+0.27	22	9	+0.73	+0.27	0	0	NaN	0
11	6	29	+0.27	23	9	+0.71	+0.29	0	0	NaN	1
11	7	0	+0.29	2	1	+0.50	+0.50	0	0	NaN	1
11	7	1	+0.29	3	1	+0.67	+0.33	0	0	NaN	1
11	7	2	+0.29	4	1	+0.75	+0.25	0	0	NaN	1
11	7	3	+0.29	5	1	+0.80	+0.20	0	0	NaN	1
11	7	4	+0.29	6	1	+0.83	+0.17	0	0	NaN	1
11	7	5	+0.29	6	2	+0.86	+0.14	0	0	NaN	0
11	7	6	+0.29	6	3	+0.75	+0.25	0	0	NaN	0
11	7	7	+0.29	6	4	+0.67	+0.33	0	0	NaN	0
11	7	8	+0.29	7	4	+0.60	+0.40	0	0	NaN	1
11	7	9	+0.29	8	4	+0.64	+0.36	0	0	NaN	1
11	7	10	+0.29	9	4	+0.67	+0.33	0	0	NaN	1
11	7	11	+0.29	9	5	+0.69	+0.31	0	0	NaN	0
11	7	12	+0.29	10	5	+0.64	+0.36	0	0	NaN	1
11	7	13	+0.29	10	6	+0.67	+0.33	0	0	NaN	0
11	7	14	+0.29	11	6	+0.62	+0.38	0	0	NaN	1
11	7	15	+0.29	12	6	+0.65	+0.35	0	0	NaN	1
11	7	16	+0.29	13	6	+0.67	+0.33	0	0	NaN	1
11	7	17	+0.29	14	6	+0.68	+0.32	0	0	NaN	1
11	7	18	+0.29	15	6	+0.70	+0.30	0	0	NaN	1
11	7	19	+0.29	15	7	+0.71	+0.29	0	0	NaN	0
11	7	20	+0.29	15	8	+0.68	+0.32	0	0	NaN	0
11	7	21	+0.29	16	8	+0.65	+0.35	0	1	NaN	0
11	7	22	+0.29	16	9	+0.67	+0.33	0	0	NaN	0
11	7	23	+0.29	17	9	+0.64	+0.36	0	0	NaN	1
11	7	24	+0.29	17	10	+0.65	+0.35	0	0	NaN	0
11	7	25	+0.29	17	11	+0.63	+0.37	0	0	NaN	0
11	7	26	+0.29	18	11	+0.61	+0.39	0	0	NaN	1
11	7	27	+0.29	19	11	+0.62	+0.38	0	0	NaN	1
11	7	28	+0.29	20	11	+0.63	+0.37	0	0	NaN	1
11	7	29	+0.29	21	11	+0.65	+0.35	0	0	NaN	1
11	8	0	+0.37	2	1	+0.50	+0.50	0	0	NaN	1
11	8	1	+0.37	3	1	+0.67	+0.33	0	0	NaN	1
11	8	2	+0.37	4	1	+0.75	+0.25	0	1	NaN	0
11	8	3	+0.37	5	1	+0.80	+0.20	0	1	NaN	0
11	8	4	+0.37	6	1	+0.83	+0.17	0	0	NaN	1
11	8	5	+0.37	6	2	+0.86	+0.14	0	1	NaN	1
11	8	6	+0.37	7	2	+0.75	+0.25	0	0	NaN	1
11	8	7	+0.37	8	2	+0.78	+0.22	0	0	NaN	1
11	8	8	+0.37	8	3	+0.80	+0.20	0	0	NaN	0
11	8	9	+0.37	9	3	+0.73	+0.27	0	0	NaN	1
11	8	10	+0.37	9	4	+0.75	+0.25	0	0	NaN	0
11	8	11	+0.37	10	4	+0.69	+0.31	0	0	NaN	1
11	8	12	+0.37	11	4	+0.71	+0.29	0	0	NaN	1
11	8	13	+0.37	12	4	+0.73	+0.27	0	0	NaN	1
11	8	14	+0.37	12	5	+0.75	+0.25	0	0	NaN	0
11	8	15	+0.37	13	5	+0.71	+0.29	0	0	NaN	1
11	8	16	+0.37	13	6	+0.72	+0.28	0	0	NaN	0
11	8	17	+0.37	13	7	+0.68	+0.32	0	0	NaN	0
11	8	18	+0.37	14	7	+0.65	+0.35	0	0	NaN	1
11	8	19	+0.37	14	8	+0.67	+0.33	0	0	NaN	0
11	8	20	+0.37	15	8	+0.64	+0.36	0	0	NaN	1
11	8	21	+0.37	15	9	+0.65	+0.35	0	0	NaN	0
11	8	22	+0.37	16	9	+0.62	+0.38	0	0	NaN	1
11	8	23	+0.37	16	10	+0.64	+0.36	0	0	NaN	0
11	8	24	+0.37	17	10	+0.62	+0.38	0	0	NaN	1
11	8	25	+0.37	18	10	+0.63	+0.37	0	0	NaN	1
11	8	26	+0.37	19	10	+0.64	+0.36	0	0	NaN	1
11	8	27	+0.37	19	11	+0.66	+0.34	0	0	NaN	0
11	8	28	+0.37	20	11	+0.63	+0.37	0	0	NaN	1
11	8	29	+0.37	21	11	+0.65	+0.35	0	0	NaN	1
11	9	0	+0.30	1	2	+0.50	+0.50	0	0	NaN	0
11	9	1	+0.30	2	2	+0.33	+0.67	1	1	NaN	0
11	9	2	+0.30	2	3	+0.50	+0.50	0	0	NaN	0
11	9	3	+0.30	3	3	+0.40	+0.60	1	1	NaN	0
11	9	4	+0.30	4	3	+0.50	+0.50	0	0	NaN	1
11	9	5	+0.30	5	3	+0.57	+0.43	0	0	NaN	1
11	9	6	+0.30	6	3	+0.62	+0.38	0	0	NaN	1
11	9	7	+0.30	7	3	+0.67	+0.33	0	0	NaN	1
11	9	8	+0.30	8	3	+0.70	+0.30	0	0	NaN	1
11	9	9	+0.30	9	3	+0.73	+0.27	0	0	NaN	1
11	9	10	+0.30	9	4	+0.75	+0.25	0	0	NaN	0
11	9	11	+0.30	9	5	+0.69	+0.31	0	0	NaN	0
11	9	12	+0.30	10	5	+0.64	+0.36	0	0	NaN	1
11	9	13	+0.30	11	5	+0.67	+0.33	0	0	NaN	1
11	9	14	+0.30	11	6	+0.69	+0.31	0	0	NaN	0
11	9	15	+0.30	11	7	+0.65	+0.35	0	0	NaN	0
11	9	16	+0.30	12	7	+0.61	+0.39	0	0	NaN	1
11	9	17	+0.30	12	8	+0.63	+0.37	0	0	NaN	0
11	9	18	+0.30	13	8	+0.60	+0.40	0	0	NaN	1
11	9	19	+0.30	14	8	+0.62	+0.38	0	1	NaN	0
11	9	20	+0.30	14	9	+0.64	+0.36	0	0	NaN	0
11	9	21	+0.30	15	9	+0.61	+0.39	0	0	NaN	1
11	9	22	+0.30	16	9	+0.62	+0.38	0	0	NaN	1
11	9	23	+0.30	17	9	+0.64	+0.36	0	0	NaN	1
11	9	24	+0.30	18	9	+0.65	+0.35	0	0	NaN	1
11	9	25	+0.30	19	9	+0.67	+0.33	0	0	NaN	1
11	9	26	+0.30	20	9	+0.68	+0.32	0	1	NaN	0
11	9	27	+0.30	21	9	+0.69	+0.31	0	0	NaN	1
11	9	28	+0.30	22	9	+0.70	+0.30	0	0	NaN	1
11	9	29	+0.30	23	9	+0.71	+0.29	0	0	NaN	1
