P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
22	2	0	+0.29	2	1	+0.50	+0.50	0	0	NaN	1
22	2	1	+0.29	3	1	+0.67	+0.33	0	0	NaN	1
22	2	2	+0.29	3	2	+0.75	+0.25	0	0	NaN	0
22	2	3	+0.29	4	2	+0.60	+0.40	0	0	NaN	1
22	2	4	+0.29	5	2	+0.67	+0.33	0	0	NaN	1
22	2	5	+0.29	6	2	+0.71	+0.29	0	0	NaN	1
22	2	6	+0.29	6	3	+0.75	+0.25	0	0	NaN	0
22	2	7	+0.29	7	3	+0.67	+0.33	0	0	NaN	1
22	2	8	+0.29	8	3	+0.70	+0.30	0	0	NaN	1
22	2	9	+0.29	8	4	+0.73	+0.27	0	0	NaN	0
22	2	10	+0.29	9	4	+0.67	+0.33	0	0	NaN	1
22	2	11	+0.29	9	5	+0.69	+0.31	0	0	NaN	0
22	2	12	+0.29	10	5	+0.64	+0.36	0	0	NaN	1
22	2	13	+0.29	11	5	+0.67	+0.33	0	0	NaN	1
22	2	14	+0.29	12	5	+0.69	+0.31	0	0	NaN	1
22	2	15	+0.29	12	6	+0.71	+0.29	0	0	NaN	0
22	2	16	+0.29	13	6	+0.67	+0.33	0	0	NaN	1
22	2	17	+0.29	13	7	+0.68	+0.32	0	0	NaN	0
22	2	18	+0.29	14	7	+0.65	+0.35	0	0	NaN	1
22	2	19	+0.29	15	7	+0.67	+0.33	0	0	NaN	1
22	2	20	+0.29	16	7	+0.68	+0.32	0	0	NaN	1
22	2	21	+0.29	17	7	+0.70	+0.30	0	0	NaN	1
22	2	22	+0.29	18	7	+0.71	+0.29	0	0	NaN	1
22	2	23	+0.29	19	7	+0.72	+0.28	0	0	NaN	1
22	2	24	+0.29	20	7	+0.73	+0.27	0	0	NaN	1
22	2	25	+0.29	21	7	+0.74	+0.26	0	0	NaN	1
22	2	26	+0.29	22	7	+0.75	+0.25	0	0	NaN	1
22	2	27	+0.29	23	7	+0.76	+0.24	0	0	NaN	1
22	2	28	+0.29	24	7	+0.77	+0.23	0	0	NaN	1
22	2	29	+0.29	25	7	+0.77	+0.23	0	0	NaN	1
22	3	0	+0.84	2	1	+0.50	+0.50	0	0	NaN	1
22	3	1	+0.84	2	2	+0.67	+0.33	0	0	NaN	0
22	3	2	+0.84	2	3	+0.50	+0.50	0	1	NaN	1
22	3	3	+0.84	2	4	+0.40	+0.60	1	1	NaN	1
22	3	4	+0.84	2	5	+0.33	+0.67	1	1	NaN	1
22	3	5	+0.84	2	6	+0.29	+0.71	1	1	NaN	1
22	3	6	+0.84	2	7	+0.25	+0.75	1	1	NaN	1
22	3	7	+0.84	2	8	+0.22	+0.78	1	1	NaN	1
22	3	8	+0.84	2	9	+0.20	+0.80	1	1	NaN	1
22	3	9	+0.84	2	10	+0.18	+0.82	1	1	NaN	1
22	3	10	+0.84	2	11	+0.17	+0.83	1	1	NaN	1
22	3	11	+0.84	2	12	+0.15	+0.85	1	1	NaN	1
22	3	12	+0.84	2	13	+0.14	+0.86	1	1	NaN	1
22	3	13	+0.84	2	14	+0.13	+0.87	1	1	NaN	1
22	3	14	+0.84	2	15	+0.12	+0.88	1	1	NaN	1
22	3	15	+0.84	2	16	+0.12	+0.88	1	1	NaN	1
22	3	16	+0.84	2	17	+0.11	+0.89	1	1	NaN	1
22	3	17	+0.84	2	18	+0.11	+0.89	1	1	NaN	1
22	3	18	+0.84	2	19	+0.10	+0.90	1	1	NaN	1
22	3	19	+0.84	3	19	+0.10	+0.90	1	1	NaN	0
22	3	20	+0.84	4	19	+0.14	+0.86	1	1	NaN	0
22	3	21	+0.84	4	20	+0.17	+0.83	1	1	NaN	1
22	3	22	+0.84	4	21	+0.17	+0.83	1	1	NaN	1
22	3	23	+0.84	4	22	+0.16	+0.84	1	1	NaN	1
22	3	24	+0.84	4	23	+0.15	+0.85	1	1	NaN	1
22	3	25	+0.84	5	23	+0.15	+0.85	1	1	NaN	0
22	3	26	+0.84	5	24	+0.18	+0.82	1	1	NaN	1
22	3	27	+0.84	6	24	+0.17	+0.83	1	1	NaN	0
22	3	28	+0.84	6	25	+0.20	+0.80	1	1	NaN	1
22	3	29	+0.84	6	26	+0.19	+0.81	1	1	NaN	1
22	4	0	+0.99	1	2	+0.50	+0.50	0	0	NaN	0
22	4	1	+0.99	1	3	+0.33	+0.67	1	1	NaN	1
22	4	2	+0.99	1	4	+0.25	+0.75	1	1	NaN	1
22	4	3	+0.99	1	5	+0.20	+0.80	1	1	NaN	1
22	4	4	+0.99	1	6	+0.17	+0.83	1	1	NaN	1
22	4	5	+0.99	1	7	+0.14	+0.86	1	1	NaN	1
22	4	6	+0.99	1	8	+0.12	+0.88	1	1	NaN	1
22	4	7	+0.99	1	9	+0.11	+0.89	1	1	NaN	1
22	4	8	+0.99	1	10	+0.10	+0.90	1	1	NaN	1
22	4	9	+0.99	1	11	+0.09	+0.91	1	1	NaN	1
22	4	10	+0.99	1	12	+0.08	+0.92	1	1	NaN	1
22	4	11	+0.99	1	13	+0.08	+0.92	1	1	NaN	1
22	4	12	+0.99	1	14	+0.07	+0.93	1	1	NaN	1
22	4	13	+0.99	1	15	+0.07	+0.93	1	1	NaN	1
22	4	14	+0.99	1	16	+0.06	+0.94	1	1	NaN	1
22	4	15	+0.99	1	17	+0.06	+0.94	1	0	NaN	0
22	4	16	+0.99	1	18	+0.06	+0.94	1	0	NaN	0
22	4	17	+0.99	1	19	+0.05	+0.95	1	1	NaN	1
22	4	18	+0.99	1	20	+0.05	+0.95	1	1	NaN	1
22	4	19	+0.99	1	21	+0.05	+0.95	1	1	NaN	1
22	4	20	+0.99	1	22	+0.05	+0.95	1	1	NaN	1
22	4	21	+0.99	1	23	+0.04	+0.96	1	1	NaN	1
22	4	22	+0.99	1	24	+0.04	+0.96	1	1	NaN	1
22	4	23	+0.99	1	25	+0.04	+0.96	1	1	NaN	1
22	4	24	+0.99	1	26	+0.04	+0.96	1	1	NaN	1
22	4	25	+0.99	1	27	+0.04	+0.96	1	1	NaN	1
22	4	26	+0.99	1	28	+0.04	+0.96	1	1	NaN	1
22	4	27	+0.99	1	29	+0.03	+0.97	1	1	NaN	1
22	4	28	+0.99	1	30	+0.03	+0.97	1	1	NaN	1
22	4	29	+0.99	1	31	+0.03	+0.97	1	1	NaN	1
22	5	0	+0.79	1	2	+0.50	+0.50	0	0	NaN	0
22	5	1	+0.79	1	3	+0.33	+0.67	1	1	NaN	1
22	5	2	+0.79	2	3	+0.25	+0.75	1	1	NaN	0
22	5	3	+0.79	2	4	+0.40	+0.60	1	1	NaN	1
22	5	4	+0.79	2	5	+0.33	+0.67	1	1	NaN	1
22	5	5	+0.79	2	6	+0.29	+0.71	1	1	NaN	1
22	5	6	+0.79	2	7	+0.25	+0.75	1	1	NaN	1
22	5	7	+0.79	2	8	+0.22	+0.78	1	1	NaN	1
22	5	8	+0.79	3	8	+0.20	+0.80	1	1	NaN	0
22	5	9	+0.79	3	9	+0.27	+0.73	1	1	NaN	1
22	5	10	+0.79	3	10	+0.25	+0.75	1	1	NaN	1
22	5	11	+0.79	3	11	+0.23	+0.77	1	1	NaN	1
22	5	12	+0.79	3	12	+0.21	+0.79	1	1	NaN	1
22	5	13	+0.79	3	13	+0.20	+0.80	1	1	NaN	1
22	5	14	+0.79	3	14	+0.19	+0.81	1	1	NaN	1
22	5	15	+0.79	3	15	+0.18	+0.82	1	1	NaN	1
22	5	16	+0.79	3	16	+0.17	+0.83	1	1	NaN	1
22	5	17	+0.79	3	17	+0.16	+0.84	1	1	NaN	1
22	5	18	+0.79	3	18	+0.15	+0.85	1	1	NaN	1
22	5	19	+0.79	3	19	+0.14	+0.86	1	1	NaN	1
22	5	20	+0.79	3	20	+0.14	+0.86	1	1	NaN	1
22	5	21	+0.79	3	21	+0.13	+0.87	1	1	NaN	1
22	5	22	+0.79	3	22	+0.12	+0.88	1	1	NaN	1
22	5	23	+0.79	3	23	+0.12	+0.88	1	1	NaN	1
22	5	24	+0.79	3	24	+0.12	+0.88	1	1	NaN	1
22	5	25	+0.79	3	25	+0.11	+0.89	1	1	NaN	1
22	5	26	+0.79	3	26	+0.11	+0.89	1	1	NaN	1
22	5	27	+0.79	3	27	+0.10	+0.90	1	1	NaN	1
22	5	28	+0.79	3	28	+0.10	+0.90	1	1	NaN	1
22	5	29	+0.79	3	29	+0.10	+0.90	1	1	NaN	1
22	6	0	+0.16	2	1	+0.50	+0.50	0	0	NaN	1
22	6	1	+0.16	3	1	+0.67	+0.33	0	0	NaN	1
22	6	2	+0.16	4	1	+0.75	+0.25	0	0	NaN	1
22	6	3	+0.16	5	1	+0.80	+0.20	0	0	NaN	1
22	6	4	+0.16	6	1	+0.83	+0.17	0	0	NaN	1
22	6	5	+0.16	7	1	+0.86	+0.14	0	0	NaN	1
22	6	6	+0.16	8	1	+0.88	+0.12	0	0	NaN	1
22	6	7	+0.16	9	1	+0.89	+0.11	0	0	NaN	1
22	6	8	+0.16	10	1	+0.90	+0.10	0	0	NaN	1
22	6	9	+0.16	11	1	+0.91	+0.09	0	0	NaN	1
22	6	10	+0.16	12	1	+0.92	+0.08	0	0	NaN	1
22	6	11	+0.16	13	1	+0.92	+0.08	0	0	NaN	1
22	6	12	+0.16	13	2	+0.93	+0.07	0	0	NaN	0
22	6	13	+0.16	13	3	+0.87	+0.13	0	0	NaN	0
22	6	14	+0.16	14	3	+0.81	+0.19	0	0	NaN	1
22	6	15	+0.16	15	3	+0.82	+0.18	0	0	NaN	1
22	6	16	+0.16	16	3	+0.83	+0.17	0	0	NaN	1
22	6	17	+0.16	17	3	+0.84	+0.16	0	0	NaN	1
22	6	18	+0.16	18	3	+0.85	+0.15	0	0	NaN	1
22	6	19	+0.16	18	4	+0.86	+0.14	0	0	NaN	0
22	6	20	+0.16	19	4	+0.82	+0.18	0	0	NaN	1
22	6	21	+0.16	20	4	+0.83	+0.17	0	0	NaN	1
22	6	22	+0.16	21	4	+0.83	+0.17	0	0	NaN	1
22	6	23	+0.16	21	5	+0.84	+0.16	0	0	NaN	0
22	6	24	+0.16	22	5	+0.81	+0.19	0	0	NaN	1
22	6	25	+0.16	23	5	+0.81	+0.19	0	1	NaN	0
22	6	26	+0.16	24	5	+0.82	+0.18	0	0	NaN	1
22	6	27	+0.16	25	5	+0.83	+0.17	0	0	NaN	1
22	6	28	+0.16	26	5	+0.83	+0.17	0	0	NaN	1
22	6	29	+0.16	27	5	+0.84	+0.16	0	0	NaN	1
22	7	0	+0.80	1	2	+0.50	+0.50	0	0	NaN	0
22	7	1	+0.80	1	3	+0.33	+0.67	1	1	NaN	1
22	7	2	+0.80	1	4	+0.25	+0.75	1	1	NaN	1
22	7	3	+0.80	2	4	+0.20	+0.80	1	1	NaN	0
22	7	4	+0.80	3	4	+0.33	+0.67	1	1	NaN	0
22	7	5	+0.80	3	5	+0.43	+0.57	1	1	NaN	1
22	7	6	+0.80	3	6	+0.38	+0.62	1	1	NaN	1
22	7	7	+0.80	3	7	+0.33	+0.67	1	1	NaN	1
22	7	8	+0.80	3	8	+0.30	+0.70	1	1	NaN	1
22	7	9	+0.80	3	9	+0.27	+0.73	1	1	NaN	1
22	7	10	+0.80	3	10	+0.25	+0.75	1	1	NaN	1
22	7	11	+0.80	3	11	+0.23	+0.77	1	1	NaN	1
22	7	12	+0.80	3	12	+0.21	+0.79	1	1	NaN	1
22	7	13	+0.80	3	13	+0.20	+0.80	1	1	NaN	1
22	7	14	+0.80	3	14	+0.19	+0.81	1	1	NaN	1
22	7	15	+0.80	4	14	+0.18	+0.82	1	0	NaN	1
22	7	16	+0.80	4	15	+0.22	+0.78	1	1	NaN	1
22	7	17	+0.80	4	16	+0.21	+0.79	1	1	NaN	1
22	7	18	+0.80	4	17	+0.20	+0.80	1	1	NaN	1
22	7	19	+0.80	4	18	+0.19	+0.81	1	1	NaN	1
22	7	20	+0.80	4	19	+0.18	+0.82	1	1	NaN	1
22	7	21	+0.80	4	20	+0.17	+0.83	1	0	NaN	0
22	7	22	+0.80	4	21	+0.17	+0.83	1	1	NaN	1
22	7	23	+0.80	5	21	+0.16	+0.84	1	1	NaN	0
22	7	24	+0.80	5	22	+0.19	+0.81	1	1	NaN	1
22	7	25	+0.80	5	23	+0.19	+0.81	1	1	NaN	1
22	7	26	+0.80	5	24	+0.18	+0.82	1	1	NaN	1
22	7	27	+0.80	5	25	+0.17	+0.83	1	1	NaN	1
22	7	28	+0.80	5	26	+0.17	+0.83	1	1	NaN	1
22	7	29	+0.80	5	27	+0.16	+0.84	1	1	NaN	1
22	8	0	+0.02	1	2	+0.50	+0.50	0	0	NaN	0
22	8	1	+0.02	2	2	+0.33	+0.67	1	0	NaN	1
22	8	2	+0.02	3	2	+0.50	+0.50	0	0	NaN	1
22	8	3	+0.02	4	2	+0.60	+0.40	0	0	NaN	1
22	8	4	+0.02	5	2	+0.67	+0.33	0	0	NaN	1
22	8	5	+0.02	6	2	+0.71	+0.29	0	0	NaN	1
22	8	6	+0.02	7	2	+0.75	+0.25	0	0	NaN	1
22	8	7	+0.02	8	2	+0.78	+0.22	0	0	NaN	1
22	8	8	+0.02	9	2	+0.80	+0.20	0	0	NaN	1
22	8	9	+0.02	10	2	+0.82	+0.18	0	0	NaN	1
22	8	10	+0.02	11	2	+0.83	+0.17	0	0	NaN	1
22	8	11	+0.02	12	2	+0.85	+0.15	0	0	NaN	1
22	8	12	+0.02	13	2	+0.86	+0.14	0	0	NaN	1
22	8	13	+0.02	14	2	+0.87	+0.13	0	0	NaN	1
22	8	14	+0.02	15	2	+0.88	+0.12	0	0	NaN	1
22	8	15	+0.02	16	2	+0.88	+0.12	0	0	NaN	1
22	8	16	+0.02	17	2	+0.89	+0.11	0	0	NaN	1
22	8	17	+0.02	18	2	+0.89	+0.11	0	0	NaN	1
22	8	18	+0.02	19	2	+0.90	+0.10	0	1	NaN	0
22	8	19	+0.02	20	2	+0.90	+0.10	0	0	NaN	1
22	8	20	+0.02	21	2	+0.91	+0.09	0	0	NaN	1
22	8	21	+0.02	22	2	+0.91	+0.09	0	0	NaN	1
22	8	22	+0.02	23	2	+0.92	+0.08	0	0	NaN	1
22	8	23	+0.02	24	2	+0.92	+0.08	0	0	NaN	1
22	8	24	+0.02	25	2	+0.92	+0.08	0	0	NaN	1
22	8	25	+0.02	26	2	+0.93	+0.07	0	0	NaN	1
22	8	26	+0.02	27	2	+0.93	+0.07	0	0	NaN	1
22	8	27	+0.02	28	2	+0.93	+0.07	0	0	NaN	1
22	8	28	+0.02	29	2	+0.93	+0.07	0	0	NaN	1
22	8	29	+0.02	30	2	+0.94	+0.06	0	0	NaN	1
22	9	0	+0.30	1	2	+0.50	+0.50	0	0	NaN	0
22	9	1	+0.30	2	2	+0.33	+0.67	1	1	NaN	0
22	9	2	+0.30	3	2	+0.50	+0.50	0	0	NaN	1
22	9	3	+0.30	4	2	+0.60	+0.40	0	0	NaN	1
22	9	4	+0.30	5	2	+0.67	+0.33	0	0	NaN	1
22	9	5	+0.30	6	2	+0.71	+0.29	0	0	NaN	1
22	9	6	+0.30	7	2	+0.75	+0.25	0	0	NaN	1
22	9	7	+0.30	8	2	+0.78	+0.22	0	0	NaN	1
22	9	8	+0.30	9	2	+0.80	+0.20	0	0	NaN	1
22	9	9	+0.30	10	2	+0.82	+0.18	0	0	NaN	1
22	9	10	+0.30	10	3	+0.83	+0.17	0	0	NaN	0
22	9	11	+0.30	11	3	+0.77	+0.23	0	0	NaN	1
22	9	12	+0.30	12	3	+0.79	+0.21	0	0	NaN	1
22	9	13	+0.30	13	3	+0.80	+0.20	0	0	NaN	1
22	9	14	+0.30	14	3	+0.81	+0.19	0	0	NaN	1
22	9	15	+0.30	15	3	+0.82	+0.18	0	0	NaN	1
22	9	16	+0.30	16	3	+0.83	+0.17	0	0	NaN	1
22	9	17	+0.30	17	3	+0.84	+0.16	0	0	NaN	1
22	9	18	+0.30	18	3	+0.85	+0.15	0	0	NaN	1
22	9	19	+0.30	19	3	+0.86	+0.14	0	0	NaN	1
22	9	20	+0.30	19	4	+0.86	+0.14	0	0	NaN	0
22	9	21	+0.30	19	5	+0.83	+0.17	0	0	NaN	0
22	9	22	+0.30	20	5	+0.79	+0.21	0	0	NaN	1
22	9	23	+0.30	21	5	+0.80	+0.20	0	0	NaN	1
22	9	24	+0.30	21	6	+0.81	+0.19	0	0	NaN	0
22	9	25	+0.30	21	7	+0.78	+0.22	0	0	NaN	0
22	9	26	+0.30	22	7	+0.75	+0.25	0	0	NaN	1
22	9	27	+0.30	23	7	+0.76	+0.24	0	0	NaN	1
22	9	28	+0.30	23	8	+0.77	+0.23	0	0	NaN	0
22	9	29	+0.30	24	8	+0.74	+0.26	0	0	NaN	1
