P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
1	0	0	+0.53	NaN	NaN	NaN	NaN	NaN	0	+2.01	1
1	0	1	+0.53	NaN	NaN	NaN	NaN	NaN	0	+0.63	0
1	0	2	+0.53	NaN	NaN	NaN	NaN	NaN	0	+0.42	1
1	0	3	+0.53	NaN	NaN	NaN	NaN	NaN	0	+0.33	1
1	0	4	+0.53	NaN	NaN	NaN	NaN	NaN	0	+0.31	0
1	0	5	+0.53	NaN	NaN	NaN	NaN	NaN	0	+0.36	0
1	0	6	+0.53	NaN	NaN	NaN	NaN	NaN	0	+0.33	1
1	0	7	+0.53	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
1	0	8	+0.53	NaN	NaN	NaN	NaN	NaN	1	+0.27	0
1	0	9	+0.53	NaN	NaN	NaN	NaN	NaN	1	+0.25	0
