P	k	t	s_t	alpha_t_1	alpha_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
8	1	19	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.13	1
8	1	20	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.14	1
8	1	21	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.10	1
8	1	22	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.09	1
8	1	23	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.04	1
8	1	24	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.07	1
8	1	25	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.07	1
8	1	26	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.03	0
8	1	27	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.08	1
8	1	28	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.21	0
8	1	29	+0.29	NaN	NaN	NaN	NaN	NaN	0	+0.20	1
8	2	0	+0.27	NaN	NaN	NaN	NaN	NaN	1	+1.12	0
8	2	1	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.07	1
8	2	2	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.12	1
8	2	3	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.21	0
8	2	4	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.47	1
8	2	5	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.20	1
8	2	6	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.24	0
8	2	7	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.15	1
8	2	8	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.10	0
8	2	9	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.15	0
8	2	10	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.12	1
8	2	11	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.43	1
8	2	12	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.17	0
8	2	13	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.10	1
8	2	14	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.24	1
8	2	15	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.07	1
8	2	16	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.10	1
8	2	17	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.14	1
8	2	18	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.11	0
8	2	19	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.03	1
8	2	20	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.53	1
8	2	21	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.15	1
8	2	22	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.22	0
8	2	23	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.11	1
8	2	24	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	2	25	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.17	0
8	2	26	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.18	0
8	2	27	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.38	1
8	2	28	+0.27	NaN	NaN	NaN	NaN	NaN	1	+0.13	0
8	2	29	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.19	1
8	3	0	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.68	1
8	3	1	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.08	1
8	3	2	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.15	0
8	3	3	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.15	1
8	3	4	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.22	1
8	3	5	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.10	0
8	3	6	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.17	0
8	3	7	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.10	1
8	3	8	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.25	0
8	3	9	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.14	1
8	3	10	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.13	1
8	3	11	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.19	1
8	3	12	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.18	1
8	3	13	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.16	1
8	3	14	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.16	0
8	3	15	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.11	1
8	3	16	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.12	0
8	3	17	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.17	1
8	3	18	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.20	0
8	3	19	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.08	1
8	3	20	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.15	1
8	3	21	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.01	1
8	3	22	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.10	0
8	3	23	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.05	1
8	3	24	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.18	1
8	3	25	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.11	1
8	3	26	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.12	0
8	3	27	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.05	1
8	3	28	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.17	1
8	3	29	+0.27	NaN	NaN	NaN	NaN	NaN	0	+0.17	0
8	4	0	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.78	1
8	4	1	+0.90	NaN	NaN	NaN	NaN	NaN	0	+0.09	0
8	4	2	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.04	1
8	4	3	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.23	0
8	4	4	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	4	5	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.15	1
8	4	6	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	4	7	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	4	8	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.19	1
8	4	9	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	4	10	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.05	1
8	4	11	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.10	0
8	4	12	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.04	0
8	4	13	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.21	1
8	4	14	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.08	1
8	4	15	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.24	1
8	4	16	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.12	1
8	4	17	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	4	18	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.10	0
8	4	19	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.08	1
8	4	20	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	4	21	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.16	1
8	4	22	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.20	1
8	4	23	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	4	24	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.15	1
8	4	25	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.04	1
8	4	26	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.09	1
8	4	27	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.12	1
8	4	28	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.17	1
8	4	29	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.50	1
8	5	0	+0.90	NaN	NaN	NaN	NaN	NaN	0	+0.56	0
8	5	1	+0.90	NaN	NaN	NaN	NaN	NaN	0	+0.03	0
8	5	2	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.06	1
8	5	3	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.01	1
8	5	4	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.10	1
8	5	5	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.08	1
8	5	6	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.07	1
8	5	7	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.15	1
8	5	8	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	5	9	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.06	1
8	5	10	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.18	1
8	5	11	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	5	12	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	5	13	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	5	14	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.10	1
8	5	15	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.24	1
8	5	16	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.01	1
8	5	17	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.10	1
8	5	18	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	5	19	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.22	1
8	5	20	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.16	0
8	5	21	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.02	1
8	5	22	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.03	1
8	5	23	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	5	24	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.06	1
8	5	25	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.01	1
8	5	26	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.17	1
8	5	27	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.21	1
8	5	28	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	5	29	+0.90	NaN	NaN	NaN	NaN	NaN	1	+0.49	1
8	6	0	+0.95	NaN	NaN	NaN	NaN	NaN	0	+0.64	0
8	6	1	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.48	1
8	6	2	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.30	1
8	6	3	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.27	1
8	6	4	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.24	1
8	6	5	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.22	1
8	6	6	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.05	1
8	6	7	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	6	8	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	6	9	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.25	1
8	6	10	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.16	1
8	6	11	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.27	1
8	6	12	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.21	1
8	6	13	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.26	1
8	6	14	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	6	15	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.16	1
8	6	16	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.39	1
8	6	17	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.35	1
8	6	18	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.61	1
8	6	19	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.29	1
8	6	20	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.41	1
8	6	21	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.40	1
8	6	22	+0.95	NaN	NaN	NaN	NaN	NaN	1	+1.15	1
8	6	23	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
8	6	24	+0.95	NaN	NaN	NaN	NaN	NaN	1	+1.51	1
8	6	25	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.24	0
8	6	26	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.22	1
8	6	27	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.27	1
8	6	28	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.32	1
8	6	29	+0.95	NaN	NaN	NaN	NaN	NaN	1	+0.26	1
8	7	0	+0.97	NaN	NaN	NaN	NaN	NaN	0	+0.64	0
8	7	1	+0.97	NaN	NaN	NaN	NaN	NaN	0	+0.13	0
8	7	2	+0.97	NaN	NaN	NaN	NaN	NaN	0	+0.03	1
8	7	3	+0.97	NaN	NaN	NaN	NaN	NaN	0	+0.47	0
8	7	4	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.07	1
8	7	5	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.17	1
8	7	6	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.18	1
8	7	7	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.20	1
8	7	8	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.10	1
8	7	9	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.27	1
8	7	10	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
8	7	11	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.32	1
8	7	12	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.24	1
8	7	13	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.22	1
8	7	14	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.20	1
8	7	15	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	7	16	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.21	1
8	7	17	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.07	1
8	7	18	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.18	1
8	7	19	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.09	1
8	7	20	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.21	1
8	7	21	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.09	1
8	7	22	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.19	1
8	7	23	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.22	1
8	7	24	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.10	1
8	7	25	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.17	1
8	7	26	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.20	1
8	7	27	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	7	28	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.13	1
8	7	29	+0.97	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	8	0	+0.81	NaN	NaN	NaN	NaN	NaN	0	+0.52	0
8	8	1	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
8	8	2	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.12	1
8	8	3	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.19	1
8	8	4	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.18	0
8	8	5	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	8	6	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	8	7	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.02	1
8	8	8	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.22	1
8	8	9	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	8	10	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	8	11	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	8	12	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.15	0
8	8	13	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.03	1
8	8	14	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.25	1
8	8	15	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.10	1
8	8	16	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.18	1
8	8	17	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.19	1
8	8	18	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.27	0
8	8	19	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.27	1
8	8	20	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.20	1
8	8	21	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.08	1
8	8	22	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.30	1
8	8	23	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.25	0
8	8	24	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.02	1
8	8	25	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.16	1
8	8	26	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	8	27	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.22	1
8	8	28	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.07	1
8	8	29	+0.81	NaN	NaN	NaN	NaN	NaN	1	+0.27	1
8	9	0	+0.78	NaN	NaN	NaN	NaN	NaN	0	+0.55	0
8	9	1	+0.78	NaN	NaN	NaN	NaN	NaN	0	+0.16	0
8	9	2	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.12	1
8	9	3	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
8	9	4	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.21	0
8	9	5	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.17	1
8	9	6	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.12	1
8	9	7	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	9	8	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.38	1
8	9	9	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.31	1
8	9	10	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.18	1
8	9	11	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.24	1
8	9	12	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.23	1
8	9	13	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.66	1
8	9	14	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.33	1
8	9	15	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.20	1
8	9	16	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.44	1
8	9	17	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.16	0
8	9	18	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	9	19	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.11	1
8	9	20	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.23	0
8	9	21	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.01	1
8	9	22	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	9	23	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	9	24	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.19	0
8	9	25	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.04	1
8	9	26	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	9	27	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.14	1
8	9	28	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.08	1
8	9	29	+0.78	NaN	NaN	NaN	NaN	NaN	1	+0.45	1
