P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
19	0	0	0	-0.25	-0.19	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
19	0	1	1	+0.57	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
19	0	2	0	-0.03	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	0
19	0	3	1	+0.93	+1.29	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
19	0	4	0	-0.77	-0.83	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
19	0	5	1	+0.94	+0.83	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
19	0	6	1	+0.61	+0.31	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
19	0	7	0	-0.95	-1.01	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
19	0	8	0	-0.11	-0.09	+0.68	+0.32	+1.00	+0.00	0	0	NaN	1
19	0	9	0	-0.23	-0.01	+0.53	+0.47	+1.00	+0.00	0	0	NaN	1
19	0	10	0	-0.73	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
19	0	11	1	+0.20	+0.21	+0.15	+0.85	+0.00	+1.00	1	1	NaN	1
19	0	12	1	+0.17	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
19	0	13	0	-0.07	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
19	0	14	0	-0.21	-0.49	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
19	0	15	0	-0.77	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
19	0	16	0	-0.52	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
19	0	17	1	+0.71	+0.69	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
19	0	18	1	+0.23	+0.05	+0.40	+0.60	+0.00	+1.00	1	1	NaN	1
19	0	19	0	-0.74	-0.24	+0.88	+0.12	+1.00	+0.00	0	1	NaN	0
19	0	20	1	+0.75	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
19	0	21	1	+0.65	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
