P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
16	0	0	1	+0.72	+0.92	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
16	0	1	0	-0.18	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
16	0	2	0	-0.94	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
16	0	3	0	-0.92	-1.08	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
16	0	4	1	+0.53	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
16	0	5	1	+0.74	+0.65	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
16	0	6	0	-0.91	-0.90	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
16	0	7	1	+0.81	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
16	0	8	0	-1.00	-0.89	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
16	0	9	0	-0.26	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
16	0	10	0	-0.11	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
16	0	11	1	+0.66	+0.71	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
16	0	12	0	-0.70	-1.01	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
16	0	13	1	+0.34	+0.31	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
16	0	14	0	-0.06	-0.15	+0.78	+0.22	+1.00	+0.00	0	0	NaN	1
16	0	15	1	+0.59	+0.30	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
16	0	16	0	-0.05	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
16	0	17	1	+0.62	+0.83	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
16	0	18	1	+0.35	+0.68	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
16	0	19	1	+0.58	+0.58	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
16	0	20	1	+0.15	+0.25	+0.11	+0.89	+0.00	+1.00	1	1	NaN	1
16	0	21	1	+0.96	+0.97	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
