P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
20	0	34	1	+0.94	+1.36	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	35	0	-0.22	-0.32	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	36	0	-0.38	-0.68	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	37	0	-0.05	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
20	0	38	0	-0.37	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
20	0	39	1	+0.80	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	40	1	+0.25	+0.01	+0.48	+0.52	+0.00	+1.00	1	1	NaN	1
20	0	41	1	+0.95	+1.23	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	42	0	-0.24	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
20	0	43	1	+0.10	+0.67	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	44	0	-0.45	-0.39	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
20	0	45	0	-0.28	-0.26	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
20	0	46	0	-0.40	-0.68	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	47	1	+0.57	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	48	0	-0.30	-0.14	+0.75	+0.25	+1.00	+0.00	0	0	NaN	1
20	0	49	1	+0.35	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	50	1	+0.73	+0.83	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	51	0	-0.58	-0.41	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
20	0	52	1	+0.32	+0.15	+0.23	+0.77	+0.00	+1.00	1	1	NaN	1
20	0	53	1	+0.43	+0.23	+0.13	+0.87	+0.00	+1.00	1	1	NaN	1
20	0	54	1	+0.78	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	55	0	-0.58	-0.34	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
20	0	56	1	+0.23	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	57	0	-0.70	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	58	0	-0.29	-0.04	+0.58	+0.42	+1.00	+0.00	0	0	NaN	1
20	0	59	0	-0.39	-0.64	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	60	1	+0.44	+0.70	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	61	1	+0.72	+0.86	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	62	1	+0.19	+0.21	+0.15	+0.85	+0.00	+1.00	1	1	NaN	1
20	0	63	1	+0.17	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	64	0	-0.24	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
20	0	65	1	+0.99	+1.09	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	66	0	-0.98	-1.21	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	67	0	-0.21	-0.32	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	68	1	+0.63	+0.56	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	69	1	+0.85	+0.65	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	70	0	-0.09	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
20	0	71	1	+0.78	+0.82	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
20	0	72	0	-0.21	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	73	1	+0.44	+0.32	+0.05	+0.95	+0.00	+1.00	1	0	NaN	0
20	0	74	0	-0.11	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	75	1	+0.15	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	76	1	+0.30	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	1
20	0	77	1	+0.34	+0.10	+0.31	+0.69	+0.00	+1.00	1	1	NaN	1
20	0	78	1	+0.22	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
20	0	79	1	+0.23	+0.36	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
20	0	80	1	+0.34	+0.12	+0.28	+0.72	+0.00	+1.00	1	1	NaN	1
20	0	81	0	-0.26	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
20	0	82	1	+0.59	+0.44	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	83	1	+0.41	+0.11	+0.29	+0.71	+0.00	+1.00	1	1	NaN	1
20	0	84	0	-0.22	-0.03	+0.55	+0.45	+1.00	+0.00	0	0	NaN	1
20	0	85	1	+0.17	+0.23	+0.12	+0.88	+0.00	+1.00	1	1	NaN	1
20	0	86	0	-0.17	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	1
20	0	87	0	-0.63	-0.38	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
20	0	88	0	-0.46	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	89	1	+0.58	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	90	0	-0.79	-1.18	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	91	1	+0.41	+0.30	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
20	0	92	1	+0.29	+0.32	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
20	0	93	0	-0.61	-0.23	+0.88	+0.12	+1.00	+0.00	0	0	NaN	1
20	0	94	1	+0.68	+0.93	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
20	0	95	1	+0.02	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	0
20	0	96	1	+0.27	+0.01	+0.47	+0.53	+0.00	+1.00	1	1	NaN	1
20	0	97	1	+0.21	+0.38	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
20	0	98	1	+0.82	+1.00	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
20	0	99	1	+0.06	+0.10	+0.32	+0.68	+0.00	+1.00	1	1	NaN	1
20	0	100	1	+0.48	+0.58	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	101	1	+0.85	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	102	1	+0.06	-0.04	+0.58	+0.42	+1.00	+0.00	0	0	NaN	0
20	0	103	0	-0.96	-1.12	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	104	0	-0.55	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
20	0	105	1	+0.35	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	106	0	-0.47	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
20	0	107	0	-0.30	-0.60	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
20	0	108	0	-0.43	-0.11	+0.71	+0.29	+1.00	+0.00	0	0	NaN	1
20	0	109	1	+0.33	+0.38	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
20	0	110	1	+0.19	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
20	0	111	1	+0.01	+0.06	+0.38	+0.62	+0.00	+1.00	1	1	NaN	1
20	0	112	0	-0.66	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	113	1	+0.73	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	114	1	+0.55	+0.40	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	115	0	-0.92	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	116	0	-0.25	-0.01	+0.52	+0.48	+1.00	+0.00	0	1	NaN	0
20	0	117	0	-0.76	-0.41	+0.98	+0.02	+1.00	+0.00	0	1	NaN	0
20	0	118	0	-0.96	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	119	0	-0.91	-1.09	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	120	0	-0.02	+0.10	+0.31	+0.69	+0.00	+1.00	1	1	NaN	0
20	0	121	1	+0.38	+0.17	+0.19	+0.81	+0.00	+1.00	1	1	NaN	1
20	0	122	0	-0.21	-0.26	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
20	0	123	0	-0.76	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	124	1	+0.98	+0.97	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	125	0	-0.35	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
20	0	126	1	+0.34	+0.24	+0.12	+0.88	+0.00	+1.00	1	1	NaN	1
20	0	127	1	+0.78	+0.90	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	128	0	-0.05	-0.27	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
20	0	129	1	+0.90	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	130	1	+0.78	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	131	0	-0.08	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
20	0	132	0	-0.78	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	133	0	-0.91	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	134	1	+0.60	+0.34	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
20	0	135	1	+0.66	+0.40	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	136	1	+0.89	+0.53	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	137	1	+0.72	+0.30	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
20	0	138	1	+0.34	+0.11	+0.29	+0.71	+0.00	+1.00	1	1	NaN	1
20	0	139	0	-0.51	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	140	1	+0.44	+0.27	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
20	0	141	1	+0.29	+0.06	+0.39	+0.61	+0.00	+1.00	1	1	NaN	1
20	0	142	0	-0.75	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	143	0	-0.34	-0.04	+0.58	+0.42	+1.00	+0.00	0	0	NaN	1
20	0	144	0	-0.98	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	145	1	+0.89	+0.78	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	146	1	+0.52	+0.36	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
20	0	147	1	+0.44	+0.77	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	148	0	-0.46	-0.58	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	149	0	-0.88	-0.81	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	150	0	-0.49	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
20	0	151	0	-0.92	-1.35	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	152	1	+0.47	+0.30	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
20	0	153	0	-0.58	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	154	0	-0.41	-0.39	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
20	0	155	1	+0.35	+0.56	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
20	0	156	0	-0.74	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	157	1	+0.02	-0.11	+0.71	+0.29	+1.00	+0.00	0	0	NaN	0
20	0	158	1	+0.92	+0.97	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	159	1	+0.87	+1.08	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	160	1	+0.68	+0.90	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	161	0	-0.53	-0.73	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	162	0	-0.90	-0.58	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	163	1	+0.22	+0.25	+0.11	+0.89	+0.00	+1.00	1	1	NaN	1
20	0	164	0	-0.47	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
20	0	165	0	-0.14	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
20	0	166	0	-0.59	-0.98	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	167	0	-0.39	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	168	1	+0.94	+1.02	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	169	0	-0.28	-0.12	+0.73	+0.27	+1.00	+0.00	0	0	NaN	1
20	0	170	0	-0.25	-0.22	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
20	0	171	1	+0.94	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	172	0	-0.12	-0.07	+0.64	+0.36	+1.00	+0.00	0	0	NaN	1
20	0	173	1	+0.47	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	174	1	+0.73	+1.04	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	175	1	+0.63	+0.85	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	176	1	+0.39	+0.21	+0.15	+0.85	+0.00	+1.00	1	1	NaN	1
20	0	177	0	-0.88	-0.64	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	178	1	+0.67	+0.39	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	179	0	-0.45	-0.26	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
20	0	180	1	+0.95	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	181	0	-0.80	-0.86	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	182	1	+0.91	+1.20	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	183	0	-0.60	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	184	1	+0.13	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	1
20	0	185	0	-0.07	-0.02	+0.54	+0.46	+1.00	+0.00	0	0	NaN	1
20	0	186	0	-0.10	-0.07	+0.64	+0.36	+1.00	+0.00	0	0	NaN	1
20	0	187	0	-0.58	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	188	1	+0.04	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
20	0	189	0	-0.96	-0.84	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	190	1	+0.98	+1.03	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	191	0	-0.60	-0.66	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	192	0	-0.90	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	193	1	+0.28	+0.45	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	194	0	-0.31	-0.34	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
20	0	195	0	-0.15	+0.01	+0.49	+0.51	+0.00	+1.00	1	1	NaN	0
20	0	196	1	+0.59	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	197	0	-0.30	-0.23	+0.88	+0.12	+1.00	+0.00	0	0	NaN	1
20	0	198	1	+0.27	+0.02	+0.46	+0.54	+0.00	+1.00	1	1	NaN	1
20	0	199	0	-0.46	-0.34	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	200	0	-0.65	-0.17	+0.80	+0.20	+1.00	+0.00	0	0	NaN	1
20	0	201	1	+0.01	-0.08	+0.65	+0.35	+1.00	+0.00	0	0	NaN	0
20	0	202	0	-0.17	-0.24	+0.89	+0.11	+1.00	+0.00	0	0	NaN	1
20	0	203	0	-0.19	-0.03	+0.56	+0.44	+1.00	+0.00	0	1	NaN	0
20	0	204	1	+0.32	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	1
20	0	205	0	-0.23	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
20	0	206	0	-0.28	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	207	1	+0.58	+0.62	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	208	1	+0.16	+0.24	+0.12	+0.88	+0.00	+1.00	1	0	NaN	0
20	0	209	1	+0.52	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
20	0	210	0	-0.70	-0.76	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	211	1	+0.57	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
20	0	212	0	-0.06	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
20	0	213	1	+0.02	-0.02	+0.53	+0.47	+1.00	+0.00	0	0	NaN	0
20	0	214	1	+0.22	+0.22	+0.13	+0.87	+0.00	+1.00	1	1	NaN	1
20	0	215	0	-0.29	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	1
20	0	216	1	+0.56	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	217	1	+0.25	+0.25	+0.11	+0.89	+0.00	+1.00	1	1	NaN	1
20	0	218	0	-0.02	-0.14	+0.76	+0.24	+1.00	+0.00	0	1	NaN	0
20	0	219	1	+0.77	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	220	1	+0.86	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	221	1	+0.68	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	222	1	+0.24	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
20	0	223	0	-0.99	-0.95	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	224	0	-0.84	-1.05	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	225	0	-0.40	-0.38	+0.97	+0.03	+1.00	+0.00	0	1	NaN	0
20	0	226	0	-0.09	-0.15	+0.77	+0.23	+1.00	+0.00	0	0	NaN	1
20	0	227	1	+0.92	+1.09	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	228	0	-0.37	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	229	0	-0.83	-1.09	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	230	1	+0.35	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	231	0	-0.73	-0.81	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	232	0	-0.49	-0.36	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
20	0	233	0	-0.04	-0.12	+0.73	+0.27	+1.00	+0.00	0	0	NaN	1
20	0	234	0	-0.05	-0.06	+0.62	+0.38	+1.00	+0.00	0	0	NaN	1
20	0	235	0	-0.46	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	236	0	-0.10	-0.17	+0.80	+0.20	+1.00	+0.00	0	1	NaN	0
20	0	237	0	-0.58	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
20	0	238	1	+0.84	+0.98	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	239	0	-0.06	-0.09	+0.67	+0.33	+1.00	+0.00	0	0	NaN	1
20	0	240	0	-0.68	-0.46	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
20	0	241	1	+0.88	+1.02	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	242	0	-0.53	-0.54	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	243	0	-0.91	-1.06	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
20	0	244	1	+0.69	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	245	0	-0.13	-0.22	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
20	0	246	1	+0.77	+0.45	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	247	1	+0.36	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	248	1	+0.81	+0.67	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	249	0	-0.22	-0.17	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
20	0	250	0	-0.76	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	251	0	-0.76	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	252	1	+0.96	+0.83	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	253	0	-0.79	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
20	0	254	0	-0.50	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	255	1	+0.31	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	1
20	0	256	0	-0.89	-0.68	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	257	1	+0.99	+1.09	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	258	1	+0.75	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	259	0	-0.57	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
20	0	260	1	+0.78	+0.72	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	261	1	+0.31	+0.37	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
20	0	262	0	-0.95	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	263	1	+0.90	+1.13	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	264	1	+0.90	+1.27	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	265	0	-0.97	-1.19	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	266	1	+0.73	+0.63	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	267	1	+0.23	+0.53	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	268	1	+0.41	+0.46	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
20	0	269	0	-0.69	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	270	1	+0.46	+0.37	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
20	0	271	1	+0.04	+0.07	+0.36	+0.64	+0.00	+1.00	1	1	NaN	1
20	0	272	1	+0.12	-0.19	+0.82	+0.18	+1.00	+0.00	0	0	NaN	0
20	0	273	0	-0.11	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
20	0	274	0	-0.38	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
20	0	275	1	+0.32	+0.06	+0.39	+0.61	+0.00	+1.00	1	1	NaN	1
20	0	276	1	+0.73	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	277	1	+0.19	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
20	0	278	1	+0.23	+0.03	+0.44	+0.56	+0.00	+1.00	1	1	NaN	1
20	0	279	1	+0.14	+0.00	+0.49	+0.51	+0.00	+1.00	1	1	NaN	1
20	0	280	0	-0.73	-0.96	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	281	0	-0.48	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	282	0	-0.93	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	283	1	+0.90	+0.91	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
20	0	284	0	-0.60	-0.68	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
20	0	285	1	+0.93	+0.97	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
20	0	286	0	-0.86	-1.16	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
20	0	287	1	+0.04	+0.11	+0.29	+0.71	+0.00	+1.00	1	1	NaN	1
20	0	288	1	+0.69	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
