P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
23	0	34	1	+0.11	-0.07	+0.63	+0.37	+1.00	+0.00	0	0	NaN	0
23	0	35	1	+0.76	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	36	1	+0.42	+0.34	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
23	0	37	0	-0.88	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	38	0	-0.11	-0.02	+0.54	+0.46	+1.00	+0.00	0	0	NaN	1
23	0	39	0	-0.30	-0.18	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
23	0	40	1	+0.11	-0.06	+0.61	+0.39	+1.00	+0.00	0	0	NaN	0
23	0	41	1	+0.58	+0.62	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	42	0	-0.88	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	43	1	+0.68	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	44	1	+0.35	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	45	0	-0.93	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	46	0	-0.11	+0.14	+0.25	+0.75	+0.00	+1.00	1	1	NaN	0
23	0	47	0	-0.28	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	48	1	+0.33	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
23	0	49	0	-0.03	-0.02	+0.54	+0.46	+1.00	+0.00	0	0	NaN	1
23	0	50	1	+0.67	+1.02	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	51	0	-0.92	-1.06	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	52	0	-0.21	+0.17	+0.19	+0.81	+0.00	+1.00	1	1	NaN	0
23	0	53	1	+0.32	+0.36	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
23	0	54	0	-0.16	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	1
23	0	55	1	+0.26	+0.07	+0.37	+0.63	+0.00	+1.00	1	1	NaN	1
23	0	56	1	+0.96	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	57	0	-0.50	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	58	0	-0.53	-0.21	+0.85	+0.15	+1.00	+0.00	0	0	NaN	1
23	0	59	0	-0.14	-0.24	+0.89	+0.11	+1.00	+0.00	0	1	NaN	0
23	0	60	0	-0.01	-0.14	+0.76	+0.24	+1.00	+0.00	0	0	NaN	1
23	0	61	1	+0.45	+0.38	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
23	0	62	1	+0.76	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	63	1	+0.98	+1.00	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	64	0	-0.75	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	65	1	+0.49	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	66	1	+0.91	+1.22	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	67	0	-0.05	-0.10	+0.68	+0.32	+1.00	+0.00	0	1	NaN	0
23	0	68	1	+0.15	+0.12	+0.27	+0.73	+0.00	+1.00	1	1	NaN	1
23	0	69	0	-0.97	-1.06	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	70	1	+0.91	+0.72	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	71	0	-0.80	-1.07	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	72	1	+0.85	+1.03	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	73	0	-0.89	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	74	1	+0.21	+0.31	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
23	0	75	0	-0.93	-1.41	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	76	1	+0.81	+1.17	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	77	0	-0.95	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	78	0	-0.67	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	79	1	+0.43	+0.44	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	80	0	-0.76	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	81	0	-0.33	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	82	0	-0.23	-0.18	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
23	0	83	1	+0.14	-0.06	+0.61	+0.39	+1.00	+0.00	0	0	NaN	0
23	0	84	1	+0.55	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	85	0	-0.34	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
23	0	86	0	-0.78	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	87	0	-0.12	-0.16	+0.78	+0.22	+1.00	+0.00	0	0	NaN	1
23	0	88	0	-0.83	-0.02	+0.55	+0.45	+1.00	+0.00	0	0	NaN	1
23	0	89	0	-0.76	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	90	1	+0.24	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
23	0	91	1	+0.51	+0.53	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
23	0	92	0	-0.73	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	93	0	-0.22	-0.22	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
23	0	94	1	+0.11	+0.09	+0.33	+0.67	+0.00	+1.00	1	1	NaN	1
23	0	95	1	+0.45	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
23	0	96	1	+0.92	+0.99	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	97	1	+0.26	+0.22	+0.14	+0.86	+0.00	+1.00	1	1	NaN	1
23	0	98	1	+0.15	+0.11	+0.29	+0.71	+0.00	+1.00	1	0	NaN	0
23	0	99	1	+0.21	+0.21	+0.15	+0.85	+0.00	+1.00	1	1	NaN	1
23	0	100	0	-0.29	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
23	0	101	0	-0.87	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	102	0	-0.06	+0.05	+0.41	+0.59	+0.00	+1.00	1	1	NaN	0
23	0	103	0	-0.10	-0.54	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	104	1	+0.30	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	105	1	+0.13	+0.38	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
23	0	106	0	-0.65	-0.43	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
23	0	107	0	-0.15	+0.15	+0.22	+0.78	+0.00	+1.00	1	1	NaN	0
23	0	108	1	+0.31	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
23	0	109	0	-0.72	-0.49	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	110	1	+0.71	+0.37	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
23	0	111	1	+0.83	+1.08	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	112	0	-0.58	+0.05	+0.41	+0.59	+0.00	+1.00	1	1	NaN	0
23	0	113	0	-0.13	-0.46	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	114	1	+0.47	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	115	1	+0.77	+0.92	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	116	0	-0.70	-0.67	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
23	0	117	1	+0.39	+0.45	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	118	1	+0.82	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	119	1	+0.65	+0.47	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	120	0	-0.89	-1.10	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	121	1	+0.15	-0.24	+0.88	+0.12	+1.00	+0.00	0	0	NaN	0
23	0	122	1	+0.53	+0.70	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	123	0	-0.59	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	124	1	+0.56	+0.23	+0.12	+0.88	+0.00	+1.00	1	1	NaN	1
23	0	125	1	+0.41	+0.67	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	126	1	+0.71	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	127	1	+0.76	+1.14	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	128	0	-0.62	-0.48	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	129	1	+0.52	+0.65	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	130	0	-0.45	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	131	1	+0.84	+1.07	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	132	1	+0.92	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	133	0	-0.54	-0.25	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
23	0	134	0	-0.04	-0.01	+0.52	+0.48	+1.00	+0.00	0	0	NaN	1
23	0	135	1	+0.89	+0.99	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	136	1	+0.40	+0.34	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
23	0	137	1	+0.19	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	1
23	0	138	0	-0.27	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	139	1	+0.62	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	140	0	-0.39	-0.38	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
23	0	141	1	+0.06	-0.15	+0.77	+0.23	+1.00	+0.00	0	0	NaN	0
23	0	142	0	-0.71	-0.66	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	143	1	+0.88	+0.95	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	144	1	+0.43	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	145	1	+0.53	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
23	0	146	1	+0.55	+0.44	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	147	0	-0.26	-0.39	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
23	0	148	0	-0.56	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	149	1	+0.44	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	150	0	-0.11	+0.06	+0.38	+0.62	+0.00	+1.00	1	1	NaN	0
23	0	151	0	-0.27	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	152	0	-0.24	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
23	0	153	1	+0.17	+0.12	+0.27	+0.73	+0.00	+1.00	1	1	NaN	1
23	0	154	0	-0.13	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	0
23	0	155	1	+0.52	+0.33	+0.05	+0.95	+0.00	+1.00	1	0	NaN	0
23	0	156	0	-0.89	-1.05	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	157	1	+0.34	+0.21	+0.15	+0.85	+0.00	+1.00	1	1	NaN	1
23	0	158	0	-0.02	+0.16	+0.22	+0.78	+0.00	+1.00	1	1	NaN	0
23	0	159	1	+0.01	-0.13	+0.74	+0.26	+1.00	+0.00	0	0	NaN	0
23	0	160	0	-0.28	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	0
23	0	161	0	-0.44	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
23	0	162	0	-0.35	+0.01	+0.49	+0.51	+0.00	+1.00	1	1	NaN	0
23	0	163	0	-0.69	-0.68	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	164	0	-0.86	-0.60	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	165	1	+0.57	+0.87	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	166	0	-0.31	-0.31	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
23	0	167	1	+0.64	+0.86	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	168	1	+0.23	-0.18	+0.81	+0.19	+1.00	+0.00	0	0	NaN	0
23	0	169	1	+0.20	+0.13	+0.27	+0.73	+0.00	+1.00	1	1	NaN	1
23	0	170	0	-0.44	-0.17	+0.80	+0.20	+1.00	+0.00	0	1	NaN	0
23	0	171	1	+0.95	+0.83	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	172	0	-0.87	-0.84	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	173	1	+0.90	+0.90	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	174	1	+0.11	+0.18	+0.19	+0.81	+0.00	+1.00	1	1	NaN	1
23	0	175	0	-0.81	-0.73	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	176	1	+0.08	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
23	0	177	1	+0.02	-0.15	+0.77	+0.23	+1.00	+0.00	0	0	NaN	0
23	0	178	1	+0.53	+0.64	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	179	1	+1.00	+1.06	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	180	0	-0.74	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	181	1	+0.63	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	182	0	-0.50	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
23	0	183	1	+0.74	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	184	1	+0.09	+0.22	+0.14	+0.86	+0.00	+1.00	1	0	NaN	0
23	0	185	0	-0.11	-0.23	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
23	0	186	1	+0.19	+0.01	+0.47	+0.53	+0.00	+1.00	1	1	NaN	1
23	0	187	1	+0.29	+0.01	+0.49	+0.51	+0.00	+1.00	1	1	NaN	1
23	0	188	0	-0.30	-0.16	+0.79	+0.21	+1.00	+0.00	0	0	NaN	1
23	0	189	1	+0.66	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
23	0	190	0	-0.88	-1.20	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	191	1	+0.74	+0.86	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	192	0	-0.58	-0.24	+0.89	+0.11	+1.00	+0.00	0	0	NaN	1
23	0	193	0	-0.40	-0.92	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	194	0	-0.75	-0.54	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	195	1	+0.49	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	196	0	-0.70	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	197	0	-0.85	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	198	0	-0.03	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	0
23	0	199	1	+0.95	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	200	0	-0.97	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	201	0	-0.37	-0.07	+0.63	+0.37	+1.00	+0.00	0	0	NaN	1
23	0	202	1	+0.32	+0.37	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
23	0	203	1	+0.39	+0.77	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	204	0	-0.88	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	205	0	-0.77	-0.94	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	206	1	+0.89	+0.72	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	207	1	+0.36	+0.30	+0.07	+0.93	+0.00	+1.00	1	0	NaN	0
23	0	208	0	-0.06	-0.31	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
23	0	209	0	-0.64	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	210	1	+0.64	+0.63	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
23	0	211	1	+0.97	+1.09	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	212	1	+0.16	+0.06	+0.38	+0.62	+0.00	+1.00	1	1	NaN	1
23	0	213	1	+0.27	+0.25	+0.10	+0.90	+0.00	+1.00	1	1	NaN	1
23	0	214	0	-0.59	-0.20	+0.84	+0.16	+1.00	+0.00	0	0	NaN	1
23	0	215	1	+0.19	+0.11	+0.28	+0.72	+0.00	+1.00	1	1	NaN	1
23	0	216	0	-0.39	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
23	0	217	0	-0.31	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	218	1	+0.40	+0.61	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	219	1	+0.13	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
23	0	220	1	+0.97	+0.80	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	221	0	-0.70	-0.82	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
23	0	222	1	+0.98	+1.01	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	223	1	+0.07	+0.22	+0.13	+0.87	+0.00	+1.00	1	1	NaN	1
23	0	224	0	-0.41	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
23	0	225	1	+1.00	+1.09	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	226	1	+0.46	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	227	0	-0.89	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	228	0	-0.75	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	229	0	-0.78	-0.95	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	230	0	-1.00	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	231	0	-0.50	-0.25	+0.89	+0.11	+1.00	+0.00	0	0	NaN	1
23	0	232	0	-0.73	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	233	0	-0.22	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
23	0	234	1	+0.20	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
23	0	235	0	-0.35	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
23	0	236	1	+0.17	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
23	0	237	1	+0.74	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	238	1	+0.81	+1.08	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	239	0	-0.58	-0.23	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
23	0	240	0	-0.45	-0.49	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	241	1	+0.60	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	242	1	+0.86	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	243	0	-0.31	-0.02	+0.53	+0.47	+1.00	+0.00	0	0	NaN	1
23	0	244	1	+0.20	-0.00	+0.51	+0.49	+1.00	+0.00	0	0	NaN	0
23	0	245	1	+0.04	-0.23	+0.88	+0.12	+1.00	+0.00	0	0	NaN	0
23	0	246	1	+0.94	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	247	1	+0.53	+0.29	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
23	0	248	0	-1.00	-1.01	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	249	1	+0.04	-0.03	+0.56	+0.44	+1.00	+0.00	0	0	NaN	0
23	0	250	0	-0.27	-0.41	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
23	0	251	0	-0.36	-0.49	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	252	0	-0.35	-0.33	+0.95	+0.05	+1.00	+0.00	0	1	NaN	0
23	0	253	1	+0.01	+0.23	+0.12	+0.88	+0.00	+1.00	1	1	NaN	1
23	0	254	1	+0.32	+0.87	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	255	0	-0.90	-1.20	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	256	1	+0.83	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	257	1	+0.62	+0.87	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	258	1	+0.92	+0.96	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	259	0	-0.00	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
23	0	260	1	+0.10	+0.11	+0.29	+0.71	+0.00	+1.00	1	1	NaN	1
23	0	261	1	+0.20	-0.03	+0.57	+0.43	+1.00	+0.00	0	0	NaN	0
23	0	262	1	+0.25	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	263	1	+0.65	+0.80	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	264	1	+0.93	+1.14	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	265	0	-0.29	-0.24	+0.88	+0.12	+1.00	+0.00	0	0	NaN	1
23	0	266	0	-0.06	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
23	0	267	1	+0.84	+1.06	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	268	1	+0.97	+1.24	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	269	0	-0.80	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	270	0	-0.21	-0.05	+0.59	+0.41	+1.00	+0.00	0	0	NaN	1
23	0	271	0	-0.15	-0.03	+0.56	+0.44	+1.00	+0.00	0	0	NaN	1
23	0	272	1	+0.34	+0.10	+0.31	+0.69	+0.00	+1.00	1	1	NaN	1
23	0	273	0	-0.33	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
23	0	274	0	-0.15	-0.05	+0.60	+0.40	+1.00	+0.00	0	0	NaN	1
23	0	275	1	+0.21	+0.04	+0.42	+0.58	+0.00	+1.00	1	1	NaN	1
23	0	276	0	-0.29	-0.08	+0.66	+0.34	+1.00	+0.00	0	0	NaN	1
23	0	277	0	-0.99	-0.76	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	278	1	+0.15	+0.04	+0.42	+0.58	+0.00	+1.00	1	1	NaN	1
23	0	279	1	+0.10	+0.16	+0.21	+0.79	+0.00	+1.00	1	1	NaN	1
23	0	280	1	+0.76	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
23	0	281	0	-0.25	-0.56	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	282	0	-0.78	-0.60	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
23	0	283	0	-0.12	-0.00	+0.50	+0.50	+1.00	+0.00	0	0	NaN	1
23	0	284	0	-0.71	-1.15	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	285	0	-0.64	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	286	0	-0.31	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
23	0	287	1	+0.47	+0.63	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
23	0	288	1	+0.58	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
