P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
35	0	55	1	+0.43	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
35	0	56	1	+0.75	+1.21	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	57	1	+0.13	+0.15	+0.23	+0.77	+0.00	+1.00	1	1	NaN	1
35	0	58	0	-0.60	-1.08	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	59	0	-0.10	+0.12	+0.28	+0.72	+0.00	+1.00	1	1	NaN	0
35	0	60	0	-0.65	-0.23	+0.88	+0.12	+1.00	+0.00	0	0	NaN	1
35	0	61	1	+0.57	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	1
35	0	62	0	-0.62	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	63	1	+0.90	+0.93	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	64	0	-0.96	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	65	1	+0.08	-0.06	+0.61	+0.39	+1.00	+0.00	0	1	NaN	1
35	0	66	1	+0.58	+0.40	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
35	0	67	1	+0.79	+0.64	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	68	0	-0.55	-0.73	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	69	0	-0.67	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	70	0	-0.93	-0.86	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	71	1	+0.26	-0.05	+0.60	+0.40	+1.00	+0.00	0	0	NaN	0
35	0	72	1	+0.66	+0.89	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	73	0	-0.51	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	74	1	+0.20	+0.11	+0.28	+0.72	+0.00	+1.00	1	1	NaN	1
35	0	75	0	-0.78	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	76	1	+0.18	-0.14	+0.77	+0.23	+1.00	+0.00	0	0	NaN	0
35	0	77	0	-0.95	-1.07	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	78	0	-0.72	-0.87	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	79	1	+0.32	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
35	0	80	1	+0.28	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
35	0	81	1	+0.34	+0.64	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	82	0	-0.56	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
35	0	83	1	+0.60	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	84	0	-0.09	-0.34	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
35	0	85	1	+0.43	+0.53	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	86	0	-0.72	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	87	1	+0.13	+0.07	+0.37	+0.63	+0.00	+1.00	1	1	NaN	1
35	0	88	1	+0.44	-0.07	+0.64	+0.36	+1.00	+0.00	0	0	NaN	0
35	0	89	1	+0.33	+0.23	+0.13	+0.87	+0.00	+1.00	1	1	NaN	1
35	0	90	1	+0.24	+0.38	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
35	0	91	0	-0.31	+0.17	+0.19	+0.81	+0.00	+1.00	1	1	NaN	0
35	0	92	0	-0.34	-0.20	+0.85	+0.15	+1.00	+0.00	0	0	NaN	1
35	0	93	1	+0.91	+1.12	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	94	0	-0.85	-0.89	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	95	1	+0.88	+1.05	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
35	0	96	0	-0.60	-0.15	+0.78	+0.22	+1.00	+0.00	0	0	NaN	1
35	0	97	1	+0.13	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	1
35	0	98	0	-0.84	-0.81	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	99	0	-0.86	-1.07	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	100	0	-0.42	-0.24	+0.88	+0.12	+1.00	+0.00	0	0	NaN	1
35	0	101	0	-0.29	-0.43	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
35	0	102	0	-0.54	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	103	0	-0.70	-1.14	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	104	0	-0.59	-0.58	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	105	0	-0.28	+0.01	+0.49	+0.51	+0.00	+1.00	1	1	NaN	0
35	0	106	0	-0.98	-0.66	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	107	1	+0.57	+0.07	+0.37	+0.63	+0.00	+1.00	1	1	NaN	1
35	0	108	0	-0.87	-0.76	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	109	1	+0.79	+0.82	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	110	1	+0.11	+0.04	+0.43	+0.57	+0.00	+1.00	1	1	NaN	1
35	0	111	0	-0.08	-0.26	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
35	0	112	0	-0.70	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	113	0	-0.75	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	114	0	-0.14	-0.18	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
35	0	115	1	+0.67	+0.77	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	116	0	-0.59	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	117	0	-0.75	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	118	0	-0.25	-0.48	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	119	1	+0.63	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
35	0	120	0	-0.48	-0.32	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
35	0	121	0	-0.43	-0.30	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
35	0	122	0	-0.36	-0.60	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	123	0	-0.61	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
35	0	124	0	-0.81	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	125	0	-0.75	-0.98	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	126	1	+0.25	+0.46	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
35	0	127	0	-1.00	-1.25	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	128	0	-0.64	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	129	0	-0.81	-0.81	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	130	0	-0.89	-0.90	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	131	1	+0.50	+0.61	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	132	0	-0.12	-0.01	+0.52	+0.48	+1.00	+0.00	0	0	NaN	1
35	0	133	0	-0.35	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	134	1	+0.28	+0.36	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
35	0	135	0	-0.61	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	136	0	-0.79	-0.86	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	137	1	+0.81	+0.92	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	138	0	-0.02	+0.16	+0.22	+0.78	+0.00	+1.00	1	1	NaN	0
35	0	139	1	+0.04	+0.21	+0.14	+0.86	+0.00	+1.00	1	1	NaN	1
35	0	140	1	+0.17	+0.27	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
35	0	141	1	+0.71	+0.47	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
35	0	142	1	+0.57	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	143	0	-0.51	-0.25	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
35	0	144	0	-0.15	-0.15	+0.77	+0.23	+1.00	+0.00	0	0	NaN	1
35	0	145	0	-0.61	-0.66	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	146	0	-0.21	+0.07	+0.37	+0.63	+0.00	+1.00	1	1	NaN	0
35	0	147	0	-0.73	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	148	0	-0.64	-1.00	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	149	0	-0.67	-0.43	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
35	0	150	0	-0.47	-0.21	+0.85	+0.15	+1.00	+0.00	0	0	NaN	1
35	0	151	0	-0.69	-1.01	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	152	1	+0.68	+0.32	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
35	0	153	1	+0.99	+0.78	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	154	0	-0.57	-1.03	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	155	0	-0.66	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
35	0	156	0	-0.29	-0.06	+0.62	+0.38	+1.00	+0.00	0	0	NaN	1
35	0	157	1	+0.33	+0.56	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	158	1	+0.30	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
35	0	159	1	+0.49	+0.53	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	160	1	+0.62	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	161	1	+0.18	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	0
35	0	162	0	-0.84	-0.85	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	163	0	-0.47	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
35	0	164	0	-0.98	-1.13	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	165	0	-0.88	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	166	0	-0.25	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
35	0	167	0	-0.26	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
35	0	168	0	-0.72	-1.05	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	169	1	+0.02	+0.25	+0.11	+0.89	+0.00	+1.00	1	1	NaN	1
35	0	170	0	-0.01	+0.11	+0.29	+0.71	+0.00	+1.00	1	1	NaN	0
35	0	171	1	+0.61	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	172	0	-0.78	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	173	1	+0.25	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
35	0	174	1	+0.09	+0.27	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
35	0	175	0	-0.89	-0.96	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	176	1	+0.46	+0.44	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
35	0	177	1	+0.70	+0.29	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
35	0	178	1	+0.21	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
35	0	179	1	+0.23	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
35	0	180	0	-0.40	-0.38	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
35	0	181	0	-0.55	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	182	0	-0.13	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	0
35	0	183	0	-0.06	-0.16	+0.79	+0.21	+1.00	+0.00	0	0	NaN	1
35	0	184	1	+0.15	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
35	0	185	1	+0.89	+0.89	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	186	1	+0.39	+0.16	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
35	0	187	1	+0.88	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	188	1	+0.71	+0.82	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	189	1	+0.40	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
35	0	190	0	-0.27	-0.14	+0.76	+0.24	+1.00	+0.00	0	0	NaN	1
35	0	191	1	+0.86	+0.69	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	192	1	+0.82	+1.02	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	193	1	+0.73	+0.69	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	194	0	-0.14	+0.16	+0.22	+0.78	+0.00	+1.00	1	1	NaN	0
35	0	195	0	-0.28	-0.21	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
35	0	196	0	-0.37	-0.60	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	197	1	+0.51	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	198	0	-0.32	-0.09	+0.67	+0.33	+1.00	+0.00	0	0	NaN	1
35	0	199	1	+0.13	+0.06	+0.39	+0.61	+0.00	+1.00	1	1	NaN	1
35	0	200	0	-0.59	-0.87	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	201	1	+0.40	+0.18	+0.18	+0.82	+0.00	+1.00	1	1	NaN	1
35	0	202	0	-0.51	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
35	0	203	1	+0.15	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	1
35	0	204	1	+0.14	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	1
35	0	205	0	-0.37	-0.56	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	206	0	-0.17	+0.25	+0.11	+0.89	+0.00	+1.00	1	1	NaN	0
35	0	207	1	+0.80	+0.70	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	208	0	-0.28	-0.48	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	209	0	-0.98	-0.64	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	210	1	+0.91	+1.31	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	211	0	-0.38	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	0
35	0	212	1	+0.10	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	1
35	0	213	0	-0.20	+0.14	+0.24	+0.76	+0.00	+1.00	1	0	NaN	1
35	0	214	1	+0.98	+1.07	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	215	1	+0.19	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
35	0	216	0	-1.00	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	217	1	+0.58	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	218	0	-0.24	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
35	0	219	0	-0.40	-0.27	+0.91	+0.09	+1.00	+0.00	0	1	NaN	0
35	0	220	1	+0.18	+0.22	+0.14	+0.86	+0.00	+1.00	1	1	NaN	1
35	0	221	1	+0.53	+0.61	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	222	1	+0.20	+0.29	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
35	0	223	1	+0.64	+0.86	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	224	0	-0.92	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	225	0	-0.58	-0.31	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
35	0	226	0	-0.25	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
35	0	227	0	-0.28	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
35	0	228	0	-0.64	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
35	0	229	0	-0.83	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	230	1	+0.00	+0.06	+0.39	+0.61	+0.00	+1.00	1	1	NaN	1
35	0	231	0	-0.49	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
35	0	232	0	-0.87	-0.76	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	233	0	-0.32	-0.26	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
35	0	234	1	+0.27	+0.37	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
35	0	235	1	+0.92	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	236	0	-0.20	-0.27	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
35	0	237	0	-0.59	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	238	1	+0.50	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	239	0	-0.25	-0.48	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	240	1	+0.49	+0.77	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	241	0	-0.32	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	242	0	-0.82	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	243	1	+0.72	+0.39	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
35	0	244	0	-0.72	-0.63	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	245	0	-0.36	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
35	0	246	0	-0.20	-0.15	+0.78	+0.22	+1.00	+0.00	0	0	NaN	1
35	0	247	0	-0.33	+0.17	+0.19	+0.81	+0.00	+1.00	1	0	NaN	1
35	0	248	0	-0.75	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	249	0	-0.05	-0.00	+0.51	+0.49	+1.00	+0.00	0	0	NaN	1
35	0	250	1	+0.95	+0.67	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	251	1	+0.27	+0.15	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
35	0	252	1	+0.18	+0.30	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
35	0	253	0	-0.20	+0.30	+0.07	+0.93	+0.00	+1.00	1	1	NaN	0
35	0	254	1	+0.77	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	255	0	-0.22	-0.17	+0.80	+0.20	+1.00	+0.00	0	0	NaN	1
35	0	256	1	+0.61	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	257	0	-0.88	-0.73	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	258	1	+0.62	+0.56	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	259	0	-0.42	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	260	0	-0.82	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	261	0	-0.86	-1.00	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	262	1	+0.04	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
35	0	263	0	-0.68	-0.88	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	264	1	+0.01	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	0
35	0	265	0	-0.87	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	266	1	+0.90	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	267	0	-0.22	-0.41	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
35	0	268	0	-0.10	+0.22	+0.14	+0.86	+0.00	+1.00	1	1	NaN	0
35	0	269	1	+0.98	+0.69	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	270	1	+0.85	+0.99	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	271	1	+0.79	+0.89	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	272	0	-0.73	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	273	1	+0.11	+0.07	+0.36	+0.64	+0.00	+1.00	1	1	NaN	1
35	0	274	1	+0.98	+1.24	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	275	1	+0.37	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
35	0	276	1	+0.34	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	277	0	-0.19	-0.52	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	278	0	-0.56	-0.74	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	279	0	-0.82	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	280	1	+0.77	+1.17	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
35	0	281	0	-0.66	-0.59	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	282	0	-0.26	-0.42	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
35	0	283	1	+0.09	-0.02	+0.54	+0.46	+1.00	+0.00	0	0	NaN	0
35	0	284	1	+0.92	+1.03	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
35	0	285	0	-0.56	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
35	0	286	0	-0.12	+0.06	+0.39	+0.61	+0.00	+1.00	1	1	NaN	0
35	0	287	0	-0.57	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
35	0	288	0	-0.73	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
