P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
4	0	0	1	+0.62	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
4	0	1	1	+0.95	+1.27	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
4	0	2	0	-0.09	-0.22	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
4	0	3	0	-0.45	-0.46	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
4	0	4	1	+0.13	+0.14	+0.24	+0.76	+0.00	+1.00	1	1	NaN	1
4	0	5	1	+0.66	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
4	0	6	0	-0.97	-1.01	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
4	0	7	1	+0.33	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
4	0	8	0	-0.19	-0.16	+0.79	+0.21	+1.00	+0.00	0	0	NaN	1
4	0	9	0	-0.33	-0.10	+0.70	+0.30	+1.00	+0.00	0	0	NaN	1
4	0	10	0	-0.00	-0.15	+0.77	+0.23	+1.00	+0.00	0	0	NaN	1
4	0	11	1	+0.06	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	0
4	0	12	0	-0.04	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
4	0	13	0	-0.75	-0.98	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
4	0	14	0	-0.61	-0.64	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
4	0	15	0	-0.98	-1.19	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
4	0	16	1	+0.20	-0.02	+0.54	+0.46	+1.00	+0.00	0	0	NaN	0
4	0	17	0	-0.01	+0.27	+0.09	+0.91	+0.00	+1.00	1	1	NaN	0
4	0	18	1	+0.22	+0.44	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
4	0	19	1	+0.01	-0.17	+0.80	+0.20	+1.00	+0.00	0	0	NaN	0
4	0	20	0	-0.96	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
4	0	21	1	+0.49	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
4	0	22	0	-0.78	-1.07	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
4	0	23	0	-0.13	-0.11	+0.71	+0.29	+1.00	+0.00	0	0	NaN	1
4	0	24	1	+0.20	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
4	0	25	1	+0.11	-0.16	+0.79	+0.21	+1.00	+0.00	0	0	NaN	0
4	0	26	0	-0.72	-0.83	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
4	0	27	1	+0.83	+1.00	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
4	0	28	1	+0.22	+0.32	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
4	0	29	0	-0.64	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
