P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
22	0	0	0	-0.01	+0.14	+0.24	+0.76	+0.00	+1.00	1	1	NaN	0
22	0	1	1	+0.60	+0.30	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
22	0	2	1	+0.86	+0.61	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	3	0	-0.52	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
22	0	4	1	+0.24	-0.01	+0.51	+0.49	+1.00	+0.00	0	0	NaN	0
22	0	5	1	+0.34	+0.24	+0.12	+0.88	+0.00	+1.00	1	1	NaN	1
22	0	6	1	+0.98	+0.98	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	7	0	-0.39	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	8	0	-0.02	-0.22	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
22	0	9	0	-0.83	-0.99	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	10	0	-0.43	-0.01	+0.52	+0.48	+1.00	+0.00	0	0	NaN	1
22	0	11	0	-0.60	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	12	0	-0.48	-0.89	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	13	1	+0.68	+0.90	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	14	0	-0.40	-0.25	+0.89	+0.11	+1.00	+0.00	0	0	NaN	1
22	0	15	1	+0.77	+0.71	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	16	1	+0.50	+0.70	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	17	1	+0.27	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
22	0	18	1	+0.97	+1.19	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
22	0	19	1	+0.51	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	20	0	-0.11	-0.17	+0.80	+0.20	+1.00	+0.00	0	0	NaN	1
22	0	21	0	-0.17	+0.06	+0.38	+0.62	+0.00	+1.00	1	1	NaN	0
22	0	22	1	+0.14	+0.15	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
22	0	23	1	+0.86	+0.71	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	24	1	+0.51	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
22	0	25	0	-0.34	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	26	1	+0.89	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	27	0	-0.15	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	0
22	0	28	1	+0.68	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	29	0	-0.86	-0.89	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	30	1	+0.48	+0.64	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	31	0	-0.71	-0.52	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	32	0	-0.61	-0.81	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	33	1	+0.43	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	34	1	+0.24	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
22	0	35	1	+0.55	+0.51	+0.01	+0.99	+0.00	+1.00	1	0	NaN	0
22	0	36	1	+0.26	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
22	0	37	0	-0.72	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	38	1	+0.61	+0.75	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
22	0	39	0	-0.12	-0.16	+0.79	+0.21	+1.00	+0.00	0	0	NaN	1
22	0	40	0	-0.71	-0.89	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	41	0	-0.60	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
22	0	42	0	-0.02	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	1
22	0	43	0	-0.96	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	44	0	-0.67	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	45	0	-0.72	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	46	0	-0.57	-0.64	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	47	1	+0.73	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	48	1	+0.65	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	49	1	+0.90	+0.78	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	50	1	+0.62	+0.27	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
22	0	51	0	-0.16	-0.21	+0.85	+0.15	+1.00	+0.00	0	0	NaN	1
22	0	52	1	+0.35	+0.16	+0.21	+0.79	+0.00	+1.00	1	1	NaN	1
22	0	53	0	-0.38	-0.41	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
22	0	54	0	-0.22	-0.05	+0.60	+0.40	+1.00	+0.00	0	0	NaN	1
22	0	55	1	+0.16	+0.08	+0.34	+0.66	+0.00	+1.00	1	1	NaN	1
22	0	56	0	-0.56	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	57	1	+0.33	+0.22	+0.14	+0.86	+0.00	+1.00	1	1	NaN	1
22	0	58	1	+0.17	+0.40	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
22	0	59	0	-0.90	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	60	1	+0.60	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	61	0	-0.37	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	62	0	-0.87	-0.96	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	63	1	+0.41	+0.79	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	64	0	-0.35	-0.56	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	65	1	+0.43	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	66	1	+0.42	+0.71	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	67	1	+0.13	+0.03	+0.44	+0.56	+0.00	+1.00	1	0	NaN	0
22	0	68	1	+0.64	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	69	0	-0.50	-0.43	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
22	0	70	1	+0.24	+0.29	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
22	0	71	0	-0.86	-1.03	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	72	0	-0.51	-0.21	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
22	0	73	0	-0.33	-0.21	+0.85	+0.15	+1.00	+0.00	0	0	NaN	1
22	0	74	1	+0.26	+0.18	+0.18	+0.82	+0.00	+1.00	1	1	NaN	1
22	0	75	1	+0.54	+0.72	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
22	0	76	0	-0.31	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	77	0	-0.20	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
22	0	78	0	-0.56	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
22	0	79	0	-0.43	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
22	0	80	1	+0.09	-0.15	+0.77	+0.23	+1.00	+0.00	0	1	NaN	1
22	0	81	0	-0.84	-1.07	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	82	0	-0.77	-1.17	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	83	0	-0.48	-0.23	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
22	0	84	0	-0.36	-0.11	+0.70	+0.30	+1.00	+0.00	0	0	NaN	1
22	0	85	0	-0.07	-0.05	+0.60	+0.40	+1.00	+0.00	0	0	NaN	1
22	0	86	1	+0.64	+0.80	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
22	0	87	0	-0.80	-0.64	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	88	0	-0.70	-0.80	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
22	0	89	1	+0.20	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
