P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
40	0	0	1	+0.59	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
40	0	1	0	-0.83	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	2	1	+0.45	+0.26	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
40	0	3	1	+0.74	+0.79	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	4	1	+0.56	+0.65	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	5	1	+0.58	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	6	1	+0.58	+0.56	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	7	0	-0.62	-0.22	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
40	0	8	1	+0.87	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	9	0	-0.12	-0.00	+0.51	+0.49	+1.00	+0.00	0	0	NaN	1
40	0	10	1	+0.77	+0.96	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	11	0	-0.39	-0.06	+0.62	+0.38	+1.00	+0.00	0	0	NaN	1
40	0	12	1	+0.86	+0.62	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	13	0	-0.65	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	14	1	+0.37	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
40	0	15	1	+0.14	-0.01	+0.52	+0.48	+1.00	+0.00	0	0	NaN	0
40	0	16	0	-0.96	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	17	1	+0.37	+0.34	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
40	0	18	0	-0.92	-0.54	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	19	0	-0.91	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	20	0	-0.01	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
40	0	21	0	-0.95	-0.83	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	22	0	-0.79	-0.27	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
40	0	23	0	-0.41	-0.36	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
40	0	24	0	-0.24	-0.58	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	25	0	-0.12	-0.13	+0.75	+0.25	+1.00	+0.00	0	0	NaN	1
40	0	26	1	+0.15	+0.34	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
40	0	27	0	-0.96	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	28	0	-0.61	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	29	1	+0.32	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
40	0	30	0	-0.25	-0.24	+0.89	+0.11	+1.00	+0.00	0	0	NaN	1
40	0	31	0	-0.08	-0.23	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
40	0	32	0	-0.41	-0.43	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
40	0	33	0	-0.40	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
40	0	34	0	-0.62	-0.80	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	35	0	-0.51	-0.59	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	36	1	+0.01	-0.01	+0.52	+0.48	+1.00	+0.00	0	0	NaN	0
40	0	37	1	+0.81	+0.61	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	38	0	-0.45	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	39	1	+0.99	+1.18	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	40	1	+0.60	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
40	0	41	0	-0.40	-0.59	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	42	0	-0.64	-0.23	+0.88	+0.12	+1.00	+0.00	0	0	NaN	1
40	0	43	1	+0.59	+0.53	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	44	0	-0.84	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	45	1	+0.23	+0.22	+0.13	+0.87	+0.00	+1.00	1	1	NaN	1
40	0	46	0	-0.05	-0.13	+0.74	+0.26	+1.00	+0.00	0	0	NaN	1
40	0	47	0	-0.56	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	48	0	-0.72	-0.49	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
40	0	49	0	-0.03	-0.26	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
40	0	50	1	+0.78	+0.63	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
40	0	51	0	-0.81	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	52	0	-0.70	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	53	1	+0.61	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
40	0	54	0	-0.07	+0.08	+0.35	+0.65	+0.00	+1.00	1	1	NaN	0
40	0	55	1	+0.29	+0.36	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
40	0	56	0	-0.27	-0.54	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	57	0	-0.98	-1.18	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
40	0	58	1	+0.29	+0.27	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
40	0	59	1	+0.37	+0.14	+0.24	+0.76	+0.00	+1.00	1	1	NaN	1
