P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
21	0	0	1	+0.80	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	1	0	-0.13	-0.02	+0.54	+0.46	+1.00	+0.00	0	0	NaN	1
21	0	2	1	+0.57	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	3	1	+0.14	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	0
21	0	4	1	+0.27	+0.15	+0.23	+0.77	+0.00	+1.00	1	1	NaN	1
21	0	5	1	+0.92	+0.75	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	6	1	+0.72	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	7	1	+0.43	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
21	0	8	0	-0.82	-0.96	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	9	1	+0.21	-0.07	+0.63	+0.37	+1.00	+0.00	0	0	NaN	0
21	0	10	1	+0.18	+0.03	+0.43	+0.57	+0.00	+1.00	1	1	NaN	1
21	0	11	1	+0.21	+0.04	+0.41	+0.59	+0.00	+1.00	1	1	NaN	1
21	0	12	1	+0.98	+0.89	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	13	0	-0.85	-0.68	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	14	0	-0.65	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	15	1	+0.49	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
21	0	16	0	-0.06	-0.25	+0.89	+0.11	+1.00	+0.00	0	0	NaN	1
21	0	17	1	+0.41	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
21	0	18	1	+0.18	+0.00	+0.50	+0.50	+0.00	+1.00	1	1	NaN	1
21	0	19	0	-0.83	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
21	0	20	1	+0.71	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	21	1	+0.13	-0.15	+0.78	+0.22	+1.00	+0.00	0	0	NaN	0
21	0	22	1	+0.53	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
21	0	23	1	+0.18	+0.56	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	24	0	-0.12	-0.15	+0.78	+0.22	+1.00	+0.00	0	0	NaN	1
21	0	25	0	-0.43	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
21	0	26	1	+0.41	+0.25	+0.10	+0.90	+0.00	+1.00	1	1	NaN	1
21	0	27	1	+0.71	+0.58	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	28	1	+0.42	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	29	1	+0.51	+0.80	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	30	1	+0.77	+0.93	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	31	0	-0.61	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
21	0	32	0	-0.42	-0.32	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
21	0	33	0	-0.53	-0.73	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	34	0	-0.96	-0.89	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	35	1	+0.41	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	36	1	+0.40	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	37	0	-0.42	-0.48	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
21	0	38	1	+0.79	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	39	0	-0.00	-0.01	+0.52	+0.48	+1.00	+0.00	0	0	NaN	1
21	0	40	1	+0.74	+0.62	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	41	1	+0.03	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	0
21	0	42	1	+0.82	+0.80	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	43	1	+0.57	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
21	0	44	1	+0.58	+0.71	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
21	0	45	1	+0.14	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
21	0	46	0	-0.15	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
21	0	47	0	-0.99	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	48	0	-0.77	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	49	1	+0.09	-0.11	+0.70	+0.30	+1.00	+0.00	0	0	NaN	0
21	0	50	0	-0.87	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
21	0	51	1	+0.90	+0.96	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	52	0	-0.97	-1.24	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	53	1	+0.11	+0.12	+0.28	+0.72	+0.00	+1.00	1	1	NaN	1
21	0	54	0	-0.16	-0.14	+0.75	+0.25	+1.00	+0.00	0	0	NaN	1
21	0	55	1	+0.92	+1.07	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	56	1	+0.43	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	57	0	-0.59	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
21	0	58	1	+0.76	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
21	0	59	1	+0.20	-0.26	+0.90	+0.10	+1.00	+0.00	0	0	NaN	0
21	0	60	1	+0.52	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
21	0	61	0	-0.97	-0.80	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	62	0	-0.34	-0.14	+0.76	+0.24	+1.00	+0.00	0	0	NaN	1
21	0	63	1	+0.74	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
21	0	64	1	+0.18	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
21	0	65	0	-0.86	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
21	0	66	0	-0.26	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
