P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
44	0	120	0	-1.00	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	121	1	+0.01	-0.39	+0.98	+0.02	+1.00	+0.00	0	0	NaN	0
44	0	122	1	+0.67	+0.66	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	123	0	-0.90	-1.37	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	124	0	-0.90	-1.06	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	125	1	+0.81	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	126	1	+0.91	+0.96	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	127	0	-0.10	-0.10	+0.70	+0.30	+1.00	+0.00	0	0	NaN	1
44	0	128	1	+0.85	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
44	0	129	1	+0.45	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
44	0	130	0	-0.08	-0.21	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
44	0	131	1	+0.85	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	132	0	-0.62	-0.60	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	133	0	-0.77	-0.63	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	134	1	+0.76	+0.69	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	135	1	+0.52	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	136	1	+0.71	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	137	0	-0.04	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	138	0	-0.93	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	139	0	-0.45	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	140	0	-0.84	-1.05	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	141	0	-0.85	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	142	0	-0.29	+0.06	+0.39	+0.61	+0.00	+1.00	1	1	NaN	0
44	0	143	1	+0.38	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	144	1	+0.84	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	145	0	-0.75	-0.87	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	146	0	-0.52	-0.14	+0.77	+0.23	+1.00	+0.00	0	0	NaN	1
44	0	147	1	+0.32	+0.08	+0.35	+0.65	+0.00	+1.00	1	1	NaN	1
44	0	148	1	+0.25	+0.34	+0.04	+0.96	+0.00	+1.00	1	0	NaN	0
44	0	149	0	-0.24	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	150	0	-0.48	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	151	0	-0.18	-0.27	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
44	0	152	0	-0.76	-0.76	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	153	1	+0.76	+0.66	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	154	0	-0.02	+0.13	+0.25	+0.75	+0.00	+1.00	1	1	NaN	0
44	0	155	1	+0.84	+1.11	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	156	0	-0.64	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
44	0	157	0	-0.20	-0.42	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
44	0	158	1	+0.14	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
44	0	159	1	+0.21	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
44	0	160	0	-0.75	-0.56	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	161	0	-0.92	-0.81	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	162	1	+0.37	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
