P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
42	0	0	1	+0.39	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
42	0	1	1	+0.19	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
42	0	2	1	+0.38	+0.72	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	3	1	+0.34	+0.17	+0.19	+0.81	+0.00	+1.00	1	1	NaN	1
42	0	4	0	-0.81	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	5	0	-0.85	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	6	1	+0.97	+1.18	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	7	1	+0.48	+0.65	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	8	1	+0.13	+0.11	+0.30	+0.70	+0.00	+1.00	1	1	NaN	1
42	0	9	0	-0.24	-0.19	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
42	0	10	0	-0.08	-0.23	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
42	0	11	0	-0.00	-0.27	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
42	0	12	0	-0.04	+0.12	+0.28	+0.72	+0.00	+1.00	1	1	NaN	0
42	0	13	1	+0.50	+0.41	+0.02	+0.98	+0.00	+1.00	1	0	NaN	0
42	0	14	0	-0.58	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	15	1	+0.58	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
42	0	16	1	+0.03	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	0
42	0	17	1	+0.82	+1.07	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
42	0	18	0	-0.67	-0.63	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	19	1	+0.60	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
42	0	20	0	-0.46	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
42	0	21	0	-0.76	-0.94	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	22	1	+0.72	+0.69	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	23	0	-0.12	+0.14	+0.24	+0.76	+0.00	+1.00	1	1	NaN	0
42	0	24	0	-0.21	-0.32	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
42	0	25	1	+0.62	+0.98	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	26	0	-0.46	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
42	0	27	1	+0.11	+0.20	+0.15	+0.85	+0.00	+1.00	1	1	NaN	1
42	0	28	0	-0.59	-1.07	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	29	1	+0.54	+0.15	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
42	0	30	1	+0.85	+0.78	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	31	0	-0.07	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
42	0	32	0	-0.48	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
42	0	33	0	-0.26	-0.02	+0.54	+0.46	+1.00	+0.00	0	0	NaN	1
42	0	34	1	+0.29	+0.23	+0.13	+0.87	+0.00	+1.00	1	1	NaN	1
42	0	35	0	-0.42	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	1
42	0	36	0	-0.02	+0.01	+0.48	+0.52	+0.00	+1.00	1	0	NaN	1
42	0	37	0	-0.46	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
42	0	38	0	-0.19	+0.06	+0.38	+0.62	+0.00	+1.00	1	1	NaN	0
42	0	39	0	-0.36	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	40	1	+0.28	+0.19	+0.18	+0.82	+0.00	+1.00	1	1	NaN	1
42	0	41	1	+0.38	+0.47	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
42	0	42	1	+0.68	+1.00	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	43	1	+0.41	+0.16	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
42	0	44	0	-0.58	-0.31	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
42	0	45	1	+0.72	+0.96	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	46	0	-0.77	-1.02	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
42	0	47	1	+0.20	+0.32	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
42	0	48	1	+0.37	+0.30	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
42	0	49	1	+0.06	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	1
42	0	50	0	-0.70	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	51	0	-0.33	-0.42	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
42	0	52	0	-0.60	-0.64	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	53	1	+0.06	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
42	0	54	1	+0.80	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	55	0	-0.82	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	56	0	-0.94	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
42	0	57	1	+0.43	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	58	0	-0.04	-0.25	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
42	0	59	1	+0.92	+1.09	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
42	0	60	1	+0.44	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
42	0	61	0	-0.24	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
42	0	62	0	-0.05	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	1
42	0	63	0	-0.52	-0.59	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
