P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
3	0	0	1	+0.00	+0.11	+0.29	+0.71	+0.00	+1.00	1	1	NaN	1
3	0	1	0	-0.48	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
3	0	2	1	+0.50	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	3	1	+0.74	+0.58	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	4	0	-0.24	+0.06	+0.37	+0.63	+0.00	+1.00	1	1	NaN	0
3	0	5	0	-0.65	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	6	0	-0.91	-1.06	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	7	1	+0.71	+1.00	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	8	0	-0.29	-0.21	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
3	0	9	0	-0.98	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	10	1	+0.38	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	11	1	+0.65	+0.29	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
3	0	12	0	-0.28	-0.58	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	13	1	+0.50	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	14	0	-0.12	-0.09	+0.68	+0.32	+1.00	+0.00	0	0	NaN	1
3	0	15	1	+0.91	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	16	1	+0.15	+0.16	+0.21	+0.79	+0.00	+1.00	1	1	NaN	1
3	0	17	0	-0.76	-0.43	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
3	0	18	0	-0.73	-0.85	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	19	1	+0.90	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	20	1	+0.36	+0.12	+0.27	+0.73	+0.00	+1.00	1	1	NaN	1
3	0	21	0	-0.05	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	1
3	0	22	1	+0.51	+0.82	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	23	1	+0.63	+0.36	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
3	0	24	0	-0.41	-0.34	+0.96	+0.04	+1.00	+0.00	0	1	NaN	0
3	0	25	0	-0.89	-1.03	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	26	1	+0.97	+1.00	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	27	1	+0.69	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
3	0	28	1	+0.31	+0.37	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
3	0	29	0	-0.07	+0.21	+0.15	+0.85	+0.00	+1.00	1	1	NaN	0
3	0	30	0	-0.75	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	31	0	-0.94	-0.96	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	32	0	-0.93	-0.94	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	33	1	+0.20	-0.10	+0.70	+0.30	+1.00	+0.00	0	0	NaN	0
3	0	34	1	+0.31	+0.04	+0.43	+0.57	+0.00	+1.00	1	1	NaN	1
3	0	35	0	-0.99	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
3	0	36	0	-0.78	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
3	0	37	1	+0.35	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
3	0	38	1	+0.11	+0.04	+0.41	+0.59	+0.00	+1.00	1	1	NaN	1
3	0	39	1	+0.43	+0.65	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	40	1	+0.18	-0.13	+0.74	+0.26	+1.00	+0.00	0	0	NaN	0
3	0	41	1	+0.51	+0.61	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	42	0	-0.08	-0.40	+0.98	+0.02	+1.00	+0.00	0	1	NaN	0
3	0	43	0	-0.82	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	44	0	-0.61	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	45	1	+0.38	+0.01	+0.48	+0.52	+0.00	+1.00	1	0	NaN	0
3	0	46	1	+0.44	+0.65	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	47	1	+0.03	+0.25	+0.10	+0.90	+0.00	+1.00	1	1	NaN	1
3	0	48	1	+0.10	+0.16	+0.21	+0.79	+0.00	+1.00	1	1	NaN	1
3	0	49	1	+0.63	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	50	1	+0.20	+0.29	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
3	0	51	1	+0.07	-0.23	+0.88	+0.12	+1.00	+0.00	0	0	NaN	0
3	0	52	0	-0.90	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	53	0	-0.70	-0.97	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	54	1	+0.85	+1.15	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	55	0	-0.15	-0.18	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
3	0	56	1	+0.91	+1.20	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	57	0	-0.57	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	58	0	-0.99	-0.92	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	59	1	+0.99	+0.99	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	60	0	-0.82	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	61	0	-0.09	-0.36	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
3	0	62	0	-0.84	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	63	1	+0.72	+0.70	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	64	0	-0.18	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
3	0	65	0	-0.77	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	66	1	+0.06	-0.12	+0.73	+0.27	+1.00	+0.00	0	0	NaN	0
3	0	67	0	-0.18	-0.12	+0.72	+0.28	+1.00	+0.00	0	0	NaN	1
3	0	68	0	-0.53	-0.82	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	69	0	-0.39	-0.59	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	70	1	+0.99	+1.21	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	71	0	-0.42	-0.39	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
3	0	72	0	-0.47	-0.54	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	73	1	+0.15	+0.26	+0.10	+0.90	+0.00	+1.00	1	1	NaN	1
3	0	74	0	-0.42	-0.48	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
3	0	75	1	+0.74	+1.07	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	76	1	+0.98	+1.06	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	77	1	+0.09	-0.21	+0.85	+0.15	+1.00	+0.00	0	0	NaN	0
3	0	78	0	-0.28	-0.17	+0.80	+0.20	+1.00	+0.00	0	0	NaN	1
3	0	79	1	+0.52	+0.26	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
3	0	80	0	-0.04	-0.19	+0.83	+0.17	+1.00	+0.00	0	1	NaN	0
3	0	81	1	+0.32	-0.21	+0.85	+0.15	+1.00	+0.00	0	0	NaN	0
3	0	82	0	-0.37	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
3	0	83	0	-0.75	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	84	0	-0.74	-0.56	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
3	0	85	0	-0.69	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	86	0	-0.60	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	87	0	-0.24	-0.49	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
3	0	88	1	+0.92	+0.71	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	89	1	+0.12	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
3	0	90	1	+0.92	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	91	0	-0.58	-0.41	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
3	0	92	1	+0.68	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
3	0	93	0	-0.62	-0.56	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
3	0	94	1	+0.24	+0.39	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
3	0	95	0	-0.81	-1.16	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	96	1	+0.82	+0.64	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	97	1	+0.40	-0.15	+0.78	+0.22	+1.00	+0.00	0	0	NaN	0
3	0	98	1	+0.21	+0.47	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
3	0	99	1	+0.60	+0.60	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
3	0	100	0	-0.55	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	101	0	-0.10	-0.09	+0.68	+0.32	+1.00	+0.00	0	0	NaN	1
3	0	102	0	-0.89	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	103	1	+0.44	+0.34	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
3	0	104	0	-0.71	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	105	1	+0.38	+0.32	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
3	0	106	0	-0.80	-1.05	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	107	0	-0.74	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	108	0	-0.41	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
3	0	109	1	+0.43	+0.14	+0.24	+0.76	+0.00	+1.00	1	1	NaN	1
3	0	110	0	-0.66	-0.38	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
3	0	111	0	-0.47	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	1
3	0	112	1	+0.47	+0.71	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	113	1	+0.86	+0.66	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	114	1	+0.48	+0.67	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	115	0	-0.34	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	116	0	-0.44	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
3	0	117	0	-0.40	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	1
3	0	118	0	-0.11	-0.00	+0.51	+0.49	+1.00	+0.00	0	0	NaN	1
3	0	119	1	+0.52	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	120	1	+0.60	+0.66	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	121	1	+0.44	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	122	1	+0.72	+0.64	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	123	1	+0.39	+0.37	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
3	0	124	0	-0.42	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
3	0	125	0	-0.58	-0.60	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	126	0	-0.44	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	127	1	+0.47	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	128	1	+0.67	+0.63	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	129	1	+0.36	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	130	1	+0.05	+0.26	+0.10	+0.90	+0.00	+1.00	1	1	NaN	1
3	0	131	1	+0.97	+0.96	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	132	1	+0.39	+0.50	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
3	0	133	0	-0.88	-1.16	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	134	1	+0.11	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
3	0	135	0	-0.33	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
3	0	136	0	-0.08	-0.02	+0.55	+0.45	+1.00	+0.00	0	0	NaN	1
3	0	137	0	-0.26	+0.07	+0.36	+0.64	+0.00	+1.00	1	1	NaN	0
3	0	138	1	+0.98	+0.87	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	139	0	-0.28	+0.01	+0.48	+0.52	+0.00	+1.00	1	1	NaN	0
3	0	140	0	-0.12	+0.09	+0.33	+0.67	+0.00	+1.00	1	1	NaN	0
3	0	141	0	-0.98	-0.85	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	142	1	+0.24	+0.07	+0.36	+0.64	+0.00	+1.00	1	1	NaN	1
3	0	143	0	-0.67	-0.66	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	144	1	+0.59	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
3	0	145	1	+0.66	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	146	0	-0.86	-0.95	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	147	0	-0.15	-0.46	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
3	0	148	1	+0.24	+0.26	+0.10	+0.90	+0.00	+1.00	1	1	NaN	1
3	0	149	1	+0.97	+0.93	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	150	0	-0.83	-1.03	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	151	1	+0.71	+0.52	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
3	0	152	0	-0.60	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	153	0	-0.47	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
3	0	154	1	+0.51	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	1
3	0	155	0	-0.88	-1.01	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	156	0	-0.76	-0.95	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	157	1	+0.82	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	158	0	-0.53	-0.84	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	159	1	+0.50	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	160	1	+0.99	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	161	0	-0.22	+0.08	+0.35	+0.65	+0.00	+1.00	1	1	NaN	0
3	0	162	0	-0.48	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	163	0	-0.24	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	1
3	0	164	1	+0.67	+0.89	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	165	0	-0.70	-0.88	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	166	1	+0.29	+0.13	+0.26	+0.74	+0.00	+1.00	1	1	NaN	1
3	0	167	0	-0.38	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	168	1	+0.03	+0.24	+0.12	+0.88	+0.00	+1.00	1	1	NaN	1
3	0	169	1	+0.99	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	170	0	-0.32	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
3	0	171	0	-0.37	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
3	0	172	1	+0.50	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
3	0	173	0	-0.88	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
3	0	174	1	+0.15	-0.12	+0.72	+0.28	+1.00	+0.00	0	0	NaN	0
3	0	175	0	-0.41	-0.23	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
3	0	176	1	+0.78	+0.80	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	177	1	+0.68	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	178	1	+0.44	+0.85	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
3	0	179	1	+0.44	+0.34	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
