P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
43	0	0	1	+0.92	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	1	0	-0.90	-0.46	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
43	0	2	1	+0.96	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	3	1	+0.45	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
43	0	4	1	+0.54	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	5	1	+0.61	+1.03	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	6	0	-0.09	-0.31	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
43	0	7	0	-0.74	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	8	1	+0.37	+0.31	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
43	0	9	0	-0.35	-0.34	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
43	0	10	1	+0.53	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	11	1	+0.15	+0.01	+0.48	+0.52	+0.00	+1.00	1	1	NaN	1
43	0	12	0	-0.70	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	13	1	+0.07	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
43	0	14	1	+0.03	-0.05	+0.60	+0.40	+1.00	+0.00	0	0	NaN	0
43	0	15	1	+0.49	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
43	0	16	0	-0.34	-0.42	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
43	0	17	0	-0.50	-0.86	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	18	1	+0.61	+0.70	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	19	1	+0.11	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
43	0	20	1	+0.93	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	21	1	+0.48	+0.58	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	22	0	-0.90	-0.96	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	23	1	+0.45	+0.64	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	24	1	+0.05	-0.03	+0.56	+0.44	+1.00	+0.00	0	0	NaN	0
43	0	25	0	-0.83	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	26	0	-0.26	-0.24	+0.89	+0.11	+1.00	+0.00	0	0	NaN	1
43	0	27	1	+0.91	+1.09	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
43	0	28	0	-0.98	-0.66	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	29	0	-0.83	-1.28	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	30	1	+0.28	+0.31	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
43	0	31	0	-0.11	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	0
43	0	32	0	-0.74	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	33	0	-0.55	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	34	1	+0.76	+0.39	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
43	0	35	1	+0.02	-0.09	+0.68	+0.32	+1.00	+0.00	0	0	NaN	0
43	0	36	0	-0.40	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
43	0	37	0	-0.04	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	0
43	0	38	1	+0.73	+0.95	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	39	1	+0.90	+1.06	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	40	1	+0.77	+0.95	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	41	1	+0.57	+0.63	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
43	0	42	0	-0.40	-0.52	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
