P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
11	0	37	0	-0.63	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	38	0	-0.97	-1.10	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	39	0	-0.65	-1.13	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	40	0	-0.64	-0.74	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	41	0	-0.11	-0.03	+0.55	+0.45	+1.00	+0.00	0	0	NaN	1
11	0	42	1	+0.53	+0.66	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	43	1	+0.38	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	44	1	+0.96	+0.67	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	45	0	-0.42	-0.14	+0.76	+0.24	+1.00	+0.00	0	0	NaN	1
11	0	46	0	-0.33	-0.06	+0.61	+0.39	+1.00	+0.00	0	0	NaN	1
11	0	47	1	+0.64	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	48	1	+0.28	+0.53	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	49	0	-0.11	-0.08	+0.66	+0.34	+1.00	+0.00	0	0	NaN	1
11	0	50	1	+0.55	+0.44	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
11	0	51	1	+0.47	+0.58	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	52	0	-0.88	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	53	1	+0.09	+0.04	+0.42	+0.58	+0.00	+1.00	1	1	NaN	1
11	0	54	0	-0.44	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	55	1	+0.58	+0.56	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	56	0	-0.89	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	57	1	+0.94	+0.79	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	58	0	-0.36	-0.20	+0.84	+0.16	+1.00	+0.00	0	0	NaN	1
11	0	59	1	+0.97	+0.82	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	60	0	-0.09	+0.02	+0.46	+0.54	+0.00	+1.00	1	1	NaN	0
11	0	61	0	-0.68	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
11	0	62	0	-0.52	-0.55	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	63	0	-0.38	-0.39	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
11	0	64	1	+0.64	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
11	0	65	1	+0.87	+1.12	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	66	1	+0.17	-0.21	+0.86	+0.14	+1.00	+0.00	0	0	NaN	0
11	0	67	0	-0.85	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	68	1	+0.45	+0.16	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
11	0	69	0	-0.44	-0.29	+0.93	+0.07	+1.00	+0.00	0	1	NaN	0
11	0	70	1	+0.16	-0.26	+0.90	+0.10	+1.00	+0.00	0	0	NaN	0
11	0	71	0	-0.40	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	72	1	+0.04	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	0
11	0	73	0	-0.69	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	74	1	+0.86	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	75	0	-0.29	-0.35	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
11	0	76	0	-0.46	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
11	0	77	0	-0.06	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	1
11	0	78	1	+0.84	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	79	0	-0.49	-0.52	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	80	1	+0.77	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	81	0	-0.43	-0.38	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
11	0	82	0	-0.62	-0.86	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	83	1	+0.74	+0.67	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	84	1	+0.41	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
11	0	85	0	-0.40	-0.42	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
11	0	86	0	-0.37	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
11	0	87	0	-0.29	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	88	1	+0.31	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
11	0	89	0	-0.54	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	90	1	+0.55	+0.68	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	91	0	-0.09	+0.04	+0.42	+0.58	+0.00	+1.00	1	1	NaN	0
11	0	92	1	+0.76	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
11	0	93	1	+0.27	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
11	0	94	0	-0.05	+0.23	+0.13	+0.87	+0.00	+1.00	1	1	NaN	0
11	0	95	1	+0.86	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	96	1	+0.09	+0.10	+0.31	+0.69	+0.00	+1.00	1	1	NaN	1
11	0	97	0	-0.60	-0.60	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	98	0	-0.33	-0.01	+0.52	+0.48	+1.00	+0.00	0	0	NaN	1
11	0	99	1	+0.37	+0.36	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
11	0	100	1	+0.02	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
11	0	101	0	-0.38	-0.27	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
11	0	102	1	+0.30	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	1
11	0	103	0	-0.13	+0.06	+0.38	+0.62	+0.00	+1.00	1	1	NaN	0
11	0	104	0	-0.04	-0.20	+0.84	+0.16	+1.00	+0.00	0	0	NaN	1
11	0	105	1	+0.73	+0.86	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	106	0	-0.37	-0.69	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	107	1	+0.23	-0.00	+0.50	+0.50	+1.00	+0.00	0	0	NaN	0
11	0	108	1	+0.12	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	1
11	0	109	0	-0.55	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	1
11	0	110	0	-0.55	-0.30	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
11	0	111	1	+0.07	+0.26	+0.10	+0.90	+0.00	+1.00	1	0	NaN	0
11	0	112	0	-0.60	-0.58	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	113	1	+0.82	+0.92	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	114	0	-0.64	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	115	1	+0.98	+1.20	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	116	1	+0.53	+0.77	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	117	1	+0.57	+0.90	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	118	0	-0.18	-0.07	+0.63	+0.37	+1.00	+0.00	0	0	NaN	1
11	0	119	1	+0.17	+0.12	+0.27	+0.73	+0.00	+1.00	1	0	NaN	0
11	0	120	0	-0.00	-0.06	+0.63	+0.37	+1.00	+0.00	0	0	NaN	1
11	0	121	0	-0.01	-0.18	+0.82	+0.18	+1.00	+0.00	0	0	NaN	1
11	0	122	0	-0.95	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	123	1	+0.87	+0.97	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	124	0	-0.70	-0.63	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	125	0	-0.79	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	126	1	+0.24	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	1
11	0	127	0	-0.45	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	128	1	+0.47	+0.75	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	129	1	+0.45	+0.39	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
11	0	130	0	-0.81	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	131	1	+0.33	-0.13	+0.74	+0.26	+1.00	+0.00	0	0	NaN	0
11	0	132	1	+0.67	+0.85	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	133	0	-0.53	-0.61	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	134	0	-0.71	-0.96	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	135	1	+0.09	-0.12	+0.73	+0.27	+1.00	+0.00	0	0	NaN	0
11	0	136	0	-0.16	-0.18	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
11	0	137	1	+0.10	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
11	0	138	0	-0.23	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	0
11	0	139	1	+0.99	+0.93	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	140	1	+0.22	+0.18	+0.18	+0.82	+0.00	+1.00	1	1	NaN	1
11	0	141	1	+0.10	+0.06	+0.38	+0.62	+0.00	+1.00	1	1	NaN	1
11	0	142	1	+0.99	+1.22	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	143	0	-0.18	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	144	0	-0.82	-1.02	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	145	0	-0.86	-0.76	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	146	0	-0.67	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	147	0	-0.20	+0.08	+0.35	+0.65	+0.00	+1.00	1	0	NaN	1
11	0	148	1	+0.12	+0.15	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
11	0	149	0	-0.75	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	150	1	+0.01	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
11	0	151	1	+0.41	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	152	1	+0.84	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	153	0	-0.25	-0.25	+0.90	+0.10	+1.00	+0.00	0	0	NaN	1
11	0	154	1	+0.29	+0.38	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
11	0	155	0	-0.49	-0.46	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	156	1	+0.60	+0.20	+0.16	+0.84	+0.00	+1.00	1	1	NaN	1
11	0	157	0	-0.95	-1.07	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	158	1	+0.59	+0.54	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	159	0	-0.01	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	1
11	0	160	0	-0.43	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	161	0	-0.29	-0.41	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
11	0	162	1	+0.04	+0.24	+0.11	+0.89	+0.00	+1.00	1	1	NaN	1
11	0	163	0	-0.07	+0.06	+0.37	+0.63	+0.00	+1.00	1	1	NaN	0
11	0	164	1	+0.74	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	165	1	+0.38	+0.46	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
11	0	166	1	+0.19	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
11	0	167	1	+0.88	+1.21	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	168	0	-0.84	-1.21	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	169	0	-0.83	-0.65	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	170	0	-0.38	-0.48	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	171	0	-0.91	-1.02	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	172	0	-0.41	-0.80	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
11	0	173	0	-0.04	+0.26	+0.10	+0.90	+0.00	+1.00	1	1	NaN	0
11	0	174	1	+0.57	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	175	1	+0.71	+0.59	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	176	0	-0.70	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	177	0	-0.93	-0.85	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	178	1	+0.39	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	179	0	-0.38	-0.60	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	180	1	+0.00	-0.19	+0.83	+0.17	+1.00	+0.00	0	0	NaN	0
11	0	181	1	+0.39	+0.29	+0.07	+0.93	+0.00	+1.00	1	1	NaN	1
11	0	182	1	+0.84	+0.90	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
11	0	183	1	+0.83	+0.60	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	184	1	+0.74	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	185	1	+0.75	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	186	1	+1.00	+1.13	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	187	0	-0.06	-0.07	+0.63	+0.37	+1.00	+0.00	0	0	NaN	1
11	0	188	1	+0.82	+0.88	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	189	1	+0.18	+0.15	+0.22	+0.78	+0.00	+1.00	1	1	NaN	1
11	0	190	0	-0.93	-0.87	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	191	1	+0.35	+0.13	+0.25	+0.75	+0.00	+1.00	1	1	NaN	1
11	0	192	0	-0.07	-0.22	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
11	0	193	0	-0.92	-1.04	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	194	1	+0.00	-0.32	+0.94	+0.06	+1.00	+0.00	0	0	NaN	0
11	0	195	0	-0.91	-1.02	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	196	0	-0.04	-0.04	+0.58	+0.42	+1.00	+0.00	0	0	NaN	1
11	0	197	0	-0.07	+0.02	+0.46	+0.54	+0.00	+1.00	1	1	NaN	0
11	0	198	1	+0.19	+0.17	+0.20	+0.80	+0.00	+1.00	1	0	NaN	0
11	0	199	1	+0.16	+0.07	+0.36	+0.64	+0.00	+1.00	1	1	NaN	1
11	0	200	0	-0.44	-0.63	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	201	1	+0.67	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	202	0	-0.90	-0.93	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	203	1	+0.76	+0.60	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	204	0	-0.07	-0.18	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
11	0	205	0	-0.52	-0.34	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
11	0	206	0	-0.57	-0.27	+0.91	+0.09	+1.00	+0.00	0	0	NaN	1
11	0	207	0	-0.93	-0.74	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	208	1	+0.38	+0.45	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
11	0	209	0	-0.17	-0.02	+0.55	+0.45	+1.00	+0.00	0	0	NaN	1
11	0	210	0	-0.44	-0.30	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
11	0	211	0	-0.34	-0.21	+0.85	+0.15	+1.00	+0.00	0	0	NaN	1
11	0	212	1	+0.58	+0.53	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	213	0	-0.05	+0.06	+0.37	+0.63	+0.00	+1.00	1	1	NaN	0
11	0	214	0	-0.81	-0.98	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	215	1	+0.61	+0.74	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	216	0	-0.06	-0.22	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
11	0	217	1	+0.63	+0.36	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
11	0	218	1	+0.17	+0.16	+0.21	+0.79	+0.00	+1.00	1	1	NaN	1
11	0	219	0	-0.21	-0.13	+0.74	+0.26	+1.00	+0.00	0	0	NaN	1
11	0	220	0	-0.70	-0.71	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	221	0	-0.58	-0.73	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	222	1	+0.37	+0.16	+0.20	+0.80	+0.00	+1.00	1	1	NaN	1
11	0	223	0	-0.25	-0.29	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
11	0	224	0	-0.47	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
11	0	225	1	+0.88	+1.04	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	226	0	-0.14	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	0
11	0	227	1	+0.63	+0.61	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	228	1	+0.79	+0.99	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	229	0	-0.68	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	230	0	-0.29	-0.64	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
11	0	231	1	+0.83	+0.56	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	232	0	-0.83	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	233	1	+0.87	+1.11	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	234	0	-0.79	-0.86	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	235	0	-0.33	-0.31	+0.94	+0.06	+1.00	+0.00	0	0	NaN	1
11	0	236	0	-0.59	-0.76	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	237	0	-0.33	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	238	1	+0.23	+0.43	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
11	0	239	1	+0.77	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	240	1	+0.84	+1.03	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	241	1	+0.74	+0.57	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	242	0	-0.07	-0.22	+0.87	+0.13	+1.00	+0.00	0	0	NaN	1
11	0	243	0	-0.36	+0.01	+0.49	+0.51	+0.00	+1.00	1	1	NaN	0
11	0	244	1	+0.73	+0.79	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	245	1	+0.46	+0.90	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	246	0	-0.61	-0.62	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	247	0	-0.59	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	248	1	+0.37	+0.15	+0.23	+0.77	+0.00	+1.00	1	1	NaN	1
11	0	249	1	+0.90	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	250	1	+0.27	+0.21	+0.14	+0.86	+0.00	+1.00	1	1	NaN	1
11	0	251	1	+0.85	+0.76	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	252	1	+0.00	-0.25	+0.89	+0.11	+1.00	+0.00	0	0	NaN	0
11	0	253	0	-0.03	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	0
11	0	254	1	+0.82	+0.72	+0.00	+1.00	+0.00	+1.00	1	0	NaN	0
11	0	255	1	+0.17	+0.05	+0.41	+0.59	+0.00	+1.00	1	1	NaN	1
11	0	256	0	-0.36	-0.22	+0.86	+0.14	+1.00	+0.00	0	0	NaN	1
11	0	257	0	-0.90	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	258	0	-0.84	-0.70	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	259	0	-0.41	-0.30	+0.93	+0.07	+1.00	+0.00	0	0	NaN	1
11	0	260	0	-0.09	-0.24	+0.88	+0.12	+1.00	+0.00	0	0	NaN	1
11	0	261	1	+0.04	+0.21	+0.15	+0.85	+0.00	+1.00	1	1	NaN	1
11	0	262	0	-0.79	-1.01	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
11	0	263	0	-0.16	-0.49	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	264	0	-0.83	-0.77	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	265	1	+0.60	+0.80	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	266	1	+0.55	+0.42	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
11	0	267	0	-0.01	-0.32	+0.95	+0.05	+1.00	+0.00	0	1	NaN	0
11	0	268	0	-0.17	+0.00	+0.50	+0.50	+0.00	+1.00	1	1	NaN	0
11	0	269	1	+0.15	+0.02	+0.47	+0.53	+0.00	+1.00	1	1	NaN	1
11	0	270	0	-0.27	-0.28	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
11	0	271	0	-0.42	-0.79	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	272	0	-0.19	-0.06	+0.61	+0.39	+1.00	+0.00	0	0	NaN	1
11	0	273	0	-0.92	-1.22	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	274	1	+0.98	+0.97	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	275	0	-0.01	-0.16	+0.79	+0.21	+1.00	+0.00	0	0	NaN	1
11	0	276	1	+0.80	+0.52	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	277	0	-0.19	-0.12	+0.73	+0.27	+1.00	+0.00	0	0	NaN	1
11	0	278	0	-0.75	-0.74	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	279	1	+0.26	+0.38	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
11	0	280	0	-0.09	-0.03	+0.56	+0.44	+1.00	+0.00	0	0	NaN	1
11	0	281	0	-0.76	-0.83	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	282	0	-0.35	-0.52	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	283	1	+0.24	+0.09	+0.32	+0.68	+0.00	+1.00	1	1	NaN	1
11	0	284	0	-0.63	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
11	0	285	1	+0.14	+0.23	+0.13	+0.87	+0.00	+1.00	1	1	NaN	1
11	0	286	0	-0.91	-0.78	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
11	0	287	1	+0.93	+1.28	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
11	0	288	0	-0.21	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
